domaincat_desc,prodn_practice_desc,agg_level_desc,class_desc,location_desc,asd_code,group_desc,freq_desc,Value,unit_desc,county_code,begin_code,zip_5,statisticcat_desc,week_ending,source_desc,state_fips_code,commodity_desc,country_name,watershed_desc,short_desc,CV (%),country_code,congr_district_code,watershed_code,state_alpha,county_ansi,year,load_time,util_practice_desc,state_ansi,reference_period_desc,asd_desc,domain_desc,sector_desc,state_name,end_code,region_desc,county_name
"CHEMICAL, HERBICIDE: (2,4-D = 30001)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.35,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.363,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.574,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.325,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.564,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.483,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, ISOPROP. SALT = 30025)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-DB, DIMETH. SALT = 30819)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.342,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.378,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.472,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.383,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.28,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.662,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,2.06,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.74,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.93,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.83,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ALACHLOR = 90501)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ALACHLOR = 90501)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.861,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.903,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.934,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.888,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.793,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.055,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.99,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.99,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.94,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.9,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BENTAZON = 103901)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.036,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.042,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.25,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.38,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.29,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.08,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.078,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.082,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.082,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.083,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.085,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
