Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,soil_ph,NDVI_early,NDVI_mid,NDVI_late,NDVI_std,NDVI_prev_season,EVI_Season,LAI_Season,FPAR_Season,LST_Season,Soil_Moisture_Season,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,valid_points,grid_log,Latitude,Longitude,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Year
150,2.68,Barguna,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,402,30,8.0,70,85,57.0,0.5490064739404064,0.6183222862990361,0.385153989925647,0.12885879964668615,0.4517501338412716,0.3373503580675923,1.534972779525,5.623178379062285,297.53568682612496,13.311782057666294,5.7,28.09,2.86,29.33,22.4,48.27,1.26,5,✅✅✅⚠️⚠️,22.1313358,90.1172431,1785.97,28.12731707317073,32.51,20.84,0,2022
459,2.169934641,Barishal,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,996,30,8.0,70,85,,0.567794495045879,0.5533692168823706,0.4774946161609115,0.07013217842175978,0.5133021347675257,0.2859353463752898,1.4681879512714269,5.310442869466756,297.00896316763584,7.976049257482495,5.5,40.9,2.69,28.4,25.57,46.05,1.26,5,⚠️⚠️✅✅✅,22.4934035,90.3548015,1601.92,27.991219512195123,32.47,19.53,0,2022
291,3.446735395,Bhola,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1003,30,8.0,70,85,56.0,0.4699944402530996,0.44774433417730003,0.3572810965204697,0.06736842557943618,0.3086482296677857,0.2600147215642696,1.5190720910874855,5.398940979981698,297.1270246353258,13.029382294534106,5.6,20.69,2.03,31.66,27.14,41.22,1.28,3,✅✅❌❌✅,22.1435694,90.7904089,2272.77,28.43642276422764,31.57,21.83,0,2022
1112,4.705935252,Bogura,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5233,30,8.0,70,85,,0.5503195080143671,0.46909671025031624,0.4714929661052808,0.10153026257297051,0.2942705483700793,0.2806600713887786,0.846498979397731,4.315877398721975,297.7287981563846,5.475014302751924,6.1,15.58,1.32,36.99,20.28,42.73,1.33,5,⚠️✅✅✅✅,24.8500662,89.3728431,913.65,27.936585365853656,34.8,18.46,0,2022
930,7.101075269,Brahmanbaria,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,6604,30,8.0,70,85,54.0,0.4367046407738432,0.4914256717759234,0.5964449288413793,0.07063657345052224,0.4549457146026308,0.2637822046912958,0.880082388864163,4.068329053474478,298.6794058745308,6.990930940515566,5.4,26.99,2.91,33.88,26.92,39.18,1.24,5,⚠️✅⚠️✅✅,23.9605999,91.1190893,1124.16,27.68121951219512,33.87,18.72,0,2022
287,3.588850174,Chandpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1030,30,8.0,70,85,,0.5634679286992691,0.5402253045038251,0.546631967477798,0.04305258487350679,0.5229471933624957,0.2840711534418484,1.5825987756182391,5.324519471260266,297.4667306464759,5.827155380063496,5.4,32.77,3.39,34.82,27.04,38.14,1.23,5,⚠️✅⚠️✅✅,23.2241763,90.6531005,1311.38,27.853658536585368,32.95,19.15,0,2022
833,3.408163265,Chapai Nawabganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2839,30,8.0,70,85,,0.4779870995181695,0.5068589902558832,0.4805930042886194,0.059170021506357674,0.5701139573266716,0.2997117374108609,0.9085441705065952,4.64188696466508,296.5766481749641,5.078306882247214,6.8,13.2,1.17,37.53,19.55,42.92,1.32,5,⚠️⚠️✅✅✅,24.5998869,88.2850466,667.02,28.46113821138212,37.9,17.77,17,2022
1969,4.482478415,Chattogram,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8826,30,8.0,70,85,,0.6920990597856779,0.6451102621350472,0.5545927440217778,0.06755423271533763,0.5912761867319247,0.3558824631948507,1.869895684086932,6.144083067226506,298.63831162467727,8.27444333007204,5.2,21.73,1.8,31.18,29.5,39.32,1.27,4,⚠️✅✅✅❌,22.333778,91.8344348,1450.75,28.04821138211382,34.55,19.76,0,2022
1873,3.134543513,Chuadanga,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5871,30,8.0,70,85,,0.4127300552671042,0.6152070916662606,0.6360041275355828,0.08635067505987239,0.6509525259047746,0.3738170255541687,1.2391781101909187,5.54741914761316,297.43924578978744,8.651210399451637,6.4,17.24,1.36,41.49,14.44,44.07,1.3,5,⚠️✅✅⚠️⚠️,23.6436608,88.846448,774.47,27.95178861788618,35.82,17.95,3,2022
336,3.633928571,CoxsBazar,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1221,30,8.0,70,85,55.0,0.4554189281487633,0.5448145511466432,0.4964981193261342,0.0508922041609679,0.520886589391011,0.344653001525134,2.1244390145760628,6.024858833619649,299.67562612940776,12.750035451659077,5.4,22.04,1.96,32.1,34.59,33.3,1.28,3,⚠️⚠️❌✅❌,21.4420039,91.9812464,2423.67,28.44813008130081,31.15,24.88,0,2022
1677,4.844364937,Cumilla,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8124,30,8.0,70,85,,0.5897178255176488,0.6079774979663538,0.5812224790412682,0.06097434554635012,0.5729334202546559,0.3062081036043298,0.988673354952434,4.626874337989136,298.35160378582844,8.423208115121199,5.2,17.5,1.5,36.98,25.59,37.43,1.32,5,⚠️✅✅✅✅,23.4609839,91.1812216,1132.38,27.485040650406503,33.75,17.91,0,2022
985,9.72284264,Dhaka,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,9577,30,8.0,70,85,,0.5298436119172008,0.5296714127487677,0.5031253619342032,0.028921645466365623,0.4924264513555464,0.2652085713517902,0.8710374456197507,4.200369445094601,298.7534221496173,8.219125736463324,5.6,17.23,1.47,35.84,33.06,31.12,1.26,4,❌⚠️⚠️⚠️✅,23.7643863,90.3890144,1137.55,27.810325203252034,33.68,18.24,0,2022
3095,7.099192246,Dinajpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,21972,30,8.0,70,85,,0.6892975140261551,0.4778624141004364,0.4830390358892023,0.13650912153519715,0.4407497989232378,0.2816435495608157,0.7715566502458806,4.13787408076839,297.6281885926266,4.816070903041324,6.2,14.41,1.24,35.31,24.77,39.91,1.32,5,⚠️✅✅✅✅,25.6260712,88.6346228,881.89,27.738943089430894,34.58,17.61,0,2022
666,3.845345345,Faridpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2561,30,8.0,70,85,,0.5965660926254803,0.5573042447434121,0.5638425699188138,0.04871428514073248,0.479598987988002,0.2871650235864442,0.9125501251218544,4.4226072250628965,298.158343393783,9.593797332650905,5.6,23.42,1.95,30.59,21.41,47.98,1.27,5,⚠️⚠️✅⚠️✅,23.6040182,89.8415542,1135.85,27.829837398373986,33.44,19.14,0,2022
124,2.064516129,Feni,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,256,30,8.0,70,85,,0.6401494711124641,0.5639447702657224,0.4870688794995122,0.09027761548031,0.5184942456903052,0.3147951432793965,1.2504362915842429,5.283423402388848,298.302480426783,10.067939072509883,5.5,19.05,1.53,38.96,26.43,34.61,1.29,5,⚠️✅✅✅✅,23.0127602,91.4049232,1338.61,27.65430894308944,33.89,17.96,0,2022
487,5.164271047,Gaibandha,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2515,30,8.0,70,85,57.0,0.6007931464316658,0.4127127938799196,0.4207806758874892,0.12358033402978481,0.3751187882644373,0.2431539780849173,0.7081576805803184,3.7493328562554575,297.6136020594008,4.545134762952233,5.9,14.23,1.28,31.83,28.95,39.21,1.35,5,✅⚠️✅✅✅,25.0860006,89.8696436,1091.34,27.750406504065044,34.86,18.48,0,2022
757,7.071334214,Gazipur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5353,30,8.0,70,85,,0.6051030069433181,0.6565214007310384,0.5716368112520851,0.05510096636198076,0.449297809470524,0.3025324034959207,1.0895514409685714,4.767318365389245,297.8103847522184,9.758772291896374,5.5,19.37,1.39,34.64,32.35,33.02,1.3,5,⚠️✅⚠️⚠️⚠️,23.9997558,90.4173629,1137.55,27.810325203252034,33.68,18.24,0,2022
425,4.76,Gopalganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2023,30,8.0,70,85,56.0,0.7021499170266506,0.6434366844001912,0.5976331688944452,0.0616393584344297,0.5867505384994934,0.2833946144438075,1.181890225183686,4.558829665785491,297.70753582044546,8.100658362010325,5.6,34.91,2.99,29.61,23.16,47.24,1.25,5,✅⚠️✅✅✅,23.0049937,89.8303176,1238.15,27.71390243902439,33.63,18.56,0,2022
370,5.421621622,Habiganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2006,30,8.0,70,85,,0.495174074752379,0.4603888858305474,0.5697266676031941,0.07305375937157867,0.415659855975214,0.2673474785252219,1.1649163687772714,4.574321994078876,298.3209977064901,8.825352760382017,5.7,22.79,2.17,30.57,36.35,33.09,1.23,5,⚠️✅✅✅⚠️,24.3746027,91.4140272,1599.93,27.86235772357724,34.27,17.78,0,2022
2876,3.85605007,Jamalpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,11090,30,8.0,70,85,,0.6115331194949893,0.546001998050469,0.4969540981976981,0.075340265387633,0.4699819983604406,0.3045448343901134,0.9680632350980874,4.65669065940387,297.7782218629496,3.922920713981382,6.0,16.17,1.51,29.63,28.55,41.81,1.34,5,⚠️✅✅✅✅,24.9255866,89.9436684,1091.34,27.750406504065044,34.86,18.48,0,2022
1966,4.650559512,Jashore,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,9143,30,8.0,70,85,,0.6501854407783855,0.5862417595761421,0.517622225969475,0.07703165414317897,0.5470433993374021,0.2956553958898554,1.0308803226961945,4.705672721720151,297.50021507436514,6.618025678748358,6.0,21.43,2.0,31.14,16.44,52.44,1.29,5,⚠️✅✅✅✅,23.1665256,89.2094419,1080.92,27.73634146341464,34.2,18.34,0,2022
1668,5.239208633,Jhenaidah,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8739,30,8.0,70,85,,0.5922287496352956,0.5920251011536658,0.5751962356497299,0.06753968150427135,0.5637061081242652,0.3255702045088456,1.01348609412339,4.763827916950695,297.8223715199541,10.05389117507468,6.0,19.68,1.55,32.11,16.11,51.78,1.26,5,⚠️✅✅✅✅,23.5446964,89.1731943,996.2,27.804227642276423,34.21,18.74,0,2022
323,5.253869969,Joypurhat,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1697,30,8.0,70,85,64.0,0.6615482685279128,0.5330600221224499,0.5369316472836833,0.09574511110809111,0.3235649305737168,0.3383446391940126,0.9636790424520342,4.7860796210108925,297.7007565651334,5.26249335814402,6.6,13.69,1.39,38.35,20.96,40.68,1.31,5,✅✅✅✅✅,25.103181,89.0164406,783.3,27.9830081300813,35.83,17.28,4,2022
475,3.288421053,Khagrachari,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1562,30,8.0,70,85,54.0,0.7963580520518849,0.8021896079840157,0.702495242654915,0.04976932021025968,0.8316309443464014,0.4506975688763789,3.2158438867418937,7.747385486289759,297.1538186575624,8.294509749506187,5.4,15.65,1.48,31.25,31.24,37.52,1.26,5,✅✅✅✅✅,23.214773,91.9591022,1337.03,27.63536585365853,38.46,18.2,10,2022
604,5.427152318,Khulna,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,3278,30,8.0,70,85,59.0,0.5644532053405601,0.5754757326188976,0.5243128024079348,0.04908268812648144,0.4364230000967068,0.290472861865225,2.442273268178037,5.618115800252984,296.5382454604727,8.507945098624335,5.8,41.59,3.76,32.43,16.41,51.17,1.25,5,✅✅✅⚠️✅,22.9372087,89.2852741,1080.92,27.73634146341464,34.2,18.34,0,2022
598,6.011705686,Kishoreganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,3595,30,8.0,70,85,,0.3084208075614676,0.48166799068494165,0.6427156689633013,0.10653970034866017,0.3045397609797854,0.2321067184223416,0.8061182674542317,3.9209365813882737,297.91419915636885,6.041167363144679,5.3,18.19,1.5,31.26,34.6,34.14,1.31,5,⚠️✅✅✅✅,24.4339822,90.7857232,1317.39,27.771138211382112,34.22,17.91,0,2022
916,6.942139738,Kurigram,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,6359,30,8.0,70,85,,0.5478531783836492,0.40632175302485357,0.3503366346795732,0.10475379262119325,0.3621279587057305,0.234469645774361,0.7395360776202574,3.873741159731767,296.9809069197133,3.8021343762877726,5.6,19.13,2.22,32.53,35.99,31.49,1.28,5,⚠️✅✅✅✅,25.8130134,89.6430518,993.02,27.780162601626017,34.92,17.93,0,2022
863,4.945538818,Kushtia,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,4268,30,8.0,70,85,,0.4968632825984584,0.5429685577156547,0.5757030570331926,0.05282414484359431,0.4701816262917426,0.3167954953297366,1.0537433089156014,4.879313770749608,297.151751698975,8.43000753218036,6.1,17.12,1.46,39.65,15.82,44.51,1.3,5,⚠️✅✅✅✅,23.8987955,89.1295536,984.86,27.91,34.38,19.25,0,2022
175,2.314285714,Lakshmipur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,405,30,8.0,70,85,56.0,0.5345976691340619,0.5485549830830181,0.4530125861288749,0.06609536486960464,0.517389218637831,0.2929424044473045,2.231244543423903,6.100238875377965,297.0935140840386,7.651302110734616,5.6,35.35,3.98,34.67,30.77,34.55,1.26,5,⚠️✅✅✅✅,22.9445365,90.8276345,1311.38,27.853658536585368,32.95,19.15,0,2022
1803,7.830282862,Lalmonirhat,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,14118,30,8.0,70,85,,0.6766284582000284,0.479735719821708,0.5915587069416032,0.10297267231377842,0.4633195820135756,0.2738553031894309,0.7545535676397569,4.027204400433109,297.38049555365046,5.435672951092521,5.5,15.7,1.89,31.05,38.95,30.0,1.29,5,⚠️✅✅✅✅,25.9163507,89.4461394,993.02,27.780162601626017,34.92,17.93,0,2022
54,4.944444444,Madaripur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,267,30,8.0,70,85,56.0,0.6387867617181883,0.5681123527243446,0.6084360471787085,0.048140356515215525,0.5672526406443035,0.3008203000197039,1.075873344277037,4.855578111043306,298.01522866432043,6.394062730258612,5.5,28.76,3.49,30.84,25.28,43.87,1.23,5,✅✅✅✅✅,23.1675177,90.2047265,1238.15,27.71390243902439,33.63,18.56,0,2022
214,3.429906542,Magura,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,734,30,8.0,70,85,61.0,0.6671481284040048,0.5897315951528072,0.5630218445249949,0.0789104781141084,0.5070459967678227,0.301683028586987,0.9194379415368688,4.403420344683365,298.1981532744733,11.073628518920575,6.1,22.29,1.79,30.76,17.93,51.31,1.29,5,✅✅✅✅✅,23.4880772,89.4201824,996.2,27.804227642276423,34.21,18.74,0,2022
685,5.321167883,Manikganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,3645,30,8.0,70,85,,0.574015806522211,0.5190845034146867,0.4840902566561494,0.02925812945767579,0.4672147416818284,0.3115690596832316,1.094207626132121,5.010721105422193,297.9106041872767,8.795593775658691,5.7,19.33,1.46,34.03,25.42,40.55,1.29,5,✅✅⚠️✅✅,23.8329836,89.9666878,1117.67,27.83479674796748,33.61,18.75,0,2022
884,9.90158371,Meherpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8753,30,8.0,70,85,65.0,0.4062022996878785,0.6038409953804134,0.6694706775244337,0.09181096053645442,0.5844203857066833,0.3804590456545728,1.2431337820722188,5.551007500785167,297.43045084686,8.759352049330058,6.6,14.96,1.28,37.71,17.66,44.61,1.31,5,✅✅✅✅✅,23.7817845,88.6369373,762.83,28.1239837398374,36.28,18.19,9,2022
375,4.64,Moulvibazar,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1740,30,8.0,70,85,,0.649745526407005,0.5914961221250246,0.5473637101972713,0.06817302137758306,0.5506801484122678,0.3291252924578276,1.6743997040369436,5.717983512331326,298.0655255485071,8.128200692979595,5.3,18.11,2.71,27.69,39.75,32.55,1.29,5,✅✅✅✅✅,24.4880817,91.7630179,1626.4,27.889105691056912,35.28,17.48,2,2022
888,3.031531532,Munshiganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2692,30,8.0,70,85,,0.6308575137448587,0.5386790268291042,0.6483299471298979,0.06052503827218049,0.6051612902639888,0.2681861657179062,1.0040929650247972,4.200754548433521,298.29420903151384,6.518990380379987,5.6,18.9,1.79,36.47,26.54,36.99,1.24,5,⚠️✅✅✅✅,23.5483797,90.5349722,1147.69,27.867154471544715,33.03,18.76,0,2022
1717,9.880605708,Mymensingh,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,16965,30,8.0,70,85,,0.6478351881822959,0.5615097039483505,0.4861618566256041,0.10424131845540319,0.4517272883384227,0.2800497963208088,0.8652004874283291,4.259129581674997,297.9028174928051,5.427778150836621,5.7,17.2,1.67,28.54,31.63,39.84,1.32,5,✅✅✅✅✅,24.8889305,90.3845187,1391.11,27.50455284552845,34.86,18.34,0,2022
1382,6.487698987,Naogaon,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8966,30,8.0,70,85,,0.5463977310406545,0.4830904716707381,0.4366239394187393,0.10165871613279885,0.4556956779093295,0.2864123024011097,0.8053929384985866,4.217161635913938,297.35774337899585,5.046927282405061,6.9,15.57,1.26,42.98,19.12,37.9,1.32,4,⚠️✅✅✅❌,24.8073229,88.9445447,783.3,27.9830081300813,35.83,17.28,4,2022
418,3.581339713,Narail,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1497,30,8.0,70,85,58.0,0.6544106423661171,0.5834921552842093,0.5489827070927331,0.06635190026233448,0.5077216518388674,0.2792873773106534,0.8986509155640344,4.320785649632095,297.6198113993523,6.966282538141899,5.9,14.76,1.36,29.37,33.61,37.04,1.34,5,✅✅✅✅✅,25.0748842,90.391651,1391.11,27.50455284552845,34.86,18.34,0,2022
507,3.362919132,Narayanganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1705,30,8.0,70,85,,0.5308966027601754,0.5466252961295022,0.5187069198400088,0.029527816754129913,0.5119154334471943,0.259994352268539,0.7666103051182275,3.877501222524018,298.7443481688336,6.761689763536516,5.5,26.4,1.78,35.63,29.74,34.64,1.23,4,❌⚠️✅✅✅,23.6236732,90.4988075,1147.69,27.867154471544715,33.03,18.76,0,2022
407,4.302211302,Narsingdi,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1751,30,8.0,70,85,,0.5926051194808659,0.6350862471326565,0.5926911410054873,0.03967410719128429,0.5297409888234367,0.3050839442374289,1.1506224118473196,4.885715138970803,298.0927749804571,7.375811868144613,5.5,19.11,1.66,35.19,31.19,33.64,1.26,5,⚠️✅✅✅✅,23.9197152,90.7152981,1137.55,27.810325203252034,33.68,18.24,0,2022
706,7.478753541,Natore,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5280,30,8.0,70,85,,0.4036921253245376,0.542543882987956,0.6328180245053163,0.09003605358521294,0.4227296035364015,0.2876490634115164,0.9212786824423586,4.546940379698653,297.31274745214114,7.368454744853466,6.4,16.25,1.26,44.98,20.66,34.37,1.31,5,⚠️⚠️✅✅✅,24.4131849,88.9866684,772.89,28.147723577235773,36.56,17.79,8,2022
381,4.934383202,Netrokona,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1880,30,8.0,70,85,,0.4820812890414476,0.46251360342762665,0.5369259007064258,0.07180753260157369,0.3327085494994321,0.2431944417344938,0.7683931547871289,3.860564726034356,298.1795270583373,5.269148149293651,5.9,18.51,1.86,30.27,35.75,33.95,1.3,5,⚠️✅✅✅✅,24.8855734,90.7332362,1391.11,27.50455284552845,34.86,18.34,0,2022
1757,5.595902106,Nilphamari,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,9832,30,8.0,70,85,,0.7151273940993341,0.49390091965344657,0.5568873977909103,0.12788215983813972,0.4876192545852792,0.2776850475187029,0.7596870699122399,4.182439411599212,297.0595943001523,4.678272400959525,6.0,14.7,1.55,29.72,30.49,39.79,1.32,5,⚠️✅✅✅✅,25.9339275,88.8534588,1114.52,27.576422764227644,34.74,17.2,0,2022
284,4.095070423,Noakhali,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1163,30,8.0,70,85,55.0,0.5914055424579546,0.580170107459654,0.5166011874404479,0.06576020142877385,0.5037913730440824,0.3053531672188682,1.9264619111625816,5.677262544970598,297.6201397225828,14.939771653698864,5.6,28.22,1.98,35.19,27.13,37.68,1.25,3,✅⚠️❌❌✅,22.2540799,91.1714399,1533.16,28.594471544715446,32.77,21.78,0,2022
1717,7.220151427,Pabna,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,12397,30,8.0,70,85,,0.4948533068292317,0.5447173880680408,0.5434343822609615,0.03893475772653167,0.463310379049457,0.3014984645844979,0.9615573214903094,4.697123833508857,297.5199825980416,7.59552296030142,6.1,17.83,1.33,38.53,17.45,44.02,1.31,5,⚠️✅✅✅✅,24.0068082,89.2448341,984.86,27.91,34.38,19.25,0,2022
883,5.978482446,Panchagar,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5279,30,8.0,70,85,,0.5896039941938911,0.46700939937943753,0.4986720254129453,0.10746143894507695,0.5510197984944607,0.2790101028420514,0.7953502524527568,4.314482930788384,297.50221222703067,4.431340617798384,5.7,17.03,1.69,24.59,35.38,40.01,1.35,5,✅✅✅✅✅,26.3209446,88.5471139,1342.09,27.18967479674797,33.52,17.55,0,2022
67,1.208955224,Patuakhali,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,81,30,8.0,70,85,,0.5920743095300764,0.5898644365845441,0.3633946221678164,0.13714944967534481,0.3785743092372201,0.3066238303056041,1.2246708514665998,4.970563840763497,297.8204654086577,12.443186835161654,5.7,26.86,2.74,31.22,23.31,45.47,1.23,5,⚠️⚠️✅⚠️⚠️,22.0084243,90.3826827,2272.77,28.43642276422764,31.57,21.83,0,2022
365,3.005479452,Pirojpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1097,30,8.0,70,85,57.0,0.6694928899632234,0.6849030295699999,0.5429463636851306,0.08122605247424879,0.5620689516731433,0.3586577195526303,1.9676988417805048,6.310316635462961,296.91842770763327,6.32199000968487,5.6,34.67,4.39,29.59,23.84,46.56,1.25,5,✅✅✅✅✅,22.5095602,90.0072495,1451.65,27.76869918699187,33.57,18.56,0,2022
1108,5.972021661,Rajbari,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,6617,30,8.0,70,85,60.0,0.5831597991766047,0.49548194880331065,0.5063584899472172,0.06082653120330056,0.442458800296968,0.2713553902348959,0.8245236257268326,4.114830947301203,297.7345511453132,11.01994044970063,5.8,20.99,1.72,32.15,18.28,49.58,1.27,5,✅✅✅✅✅,23.7398373,89.5704133,996.2,27.804227642276423,34.21,18.74,0,2022
1567,7.863433312,Rajshahi,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,12322,30,8.0,70,85,65.0,0.4391039575308881,0.5130967317372112,0.5217446661730714,0.04749029319942687,0.4966965448214205,0.2902955320724348,0.915558918577453,4.634011274824597,296.9776120093382,5.570509598800231,6.8,17.93,1.27,44.25,18.81,36.96,1.33,5,✅✅⚠️✅✅,24.6285432,89.0376862,772.89,28.147723577235773,36.56,17.79,8,2022
200,3.235,Rangamati,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,647,30,8.0,70,85,,0.7041457142250319,0.7904556337836478,0.7019676836575323,0.046316112393817506,0.7314917143767405,0.4444064987448016,4.141015826853852,8.294694063154,296.54132675364093,4.314729232640792,5.5,17.42,1.3,29.9,34.36,35.75,1.27,4,❌✅✅✅✅,22.6509208,92.1814332,1450.75,28.04821138211382,34.55,19.76,0,2022
999,10.51151151,Rangpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,10501,30,8.0,70,85,59.0,0.7094555655563689,0.4743771459033308,0.4940720439917771,0.14348526690083474,0.4622620084886392,0.2922062525002106,0.8393759375486436,4.341521151020224,297.3411926613474,6.047433470363544,5.8,14.28,1.44,33.38,25.84,40.78,1.32,5,✅✅✅✅✅,25.6376135,89.0826381,910.51,27.91861788617886,34.91,18.29,0,2022
1110,5.763063063,Satkhira,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,6397,30,8.0,70,85,59.0,0.5219366430460065,0.5311831520991277,0.505659829559986,0.03327166686228981,0.4639795548709662,0.2637611428221523,2.129155431946692,5.34235492258551,296.7243797105399,6.890216261429465,5.9,36.42,4.34,35.01,14.88,50.1,1.23,4,✅⚠️❌✅✅,22.7166509,89.0749857,1252.47,27.811544715447155,33.81,18.59,0,2022
102,7.31372549,Shariatpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,746,30,8.0,70,85,55.0,0.5741768565259068,0.5250913377237124,0.5671085416636719,0.0317619988963096,0.5583694974456702,0.2891196971914521,1.087679913516446,4.8095156390107965,298.01188849490853,5.556438921064991,5.5,21.12,2.3,30.92,24.87,44.22,1.24,5,✅✅✅✅✅,23.2132841,90.3481247,1311.38,27.853658536585368,32.95,19.15,0,2022
1541,6.428942245,Sherpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,9907,30,8.0,70,85,,0.747826379642217,0.5581888759357213,0.5062192508404685,0.13083493409654792,0.4975873232151262,0.2835867442288219,0.9274569660559132,4.421087647500404,297.94912676735026,4.94508235945133,6.1,16.48,1.38,31.41,28.39,40.21,1.34,5,⚠️✅✅✅✅,25.0228367,90.0149736,1091.34,27.750406504065044,34.86,18.48,0,2022
845,6.35739645,Sirajganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5372,30,8.0,70,85,,0.4565153544320277,0.4804442297948364,0.4357084953815321,0.034653571492537276,0.372040315776618,0.2699024212948457,0.8748291238753881,4.307253142041258,297.4431870219253,5.126699756790525,6.2,22.9,1.33,41.32,21.38,37.29,1.31,5,⚠️⚠️✅✅✅,24.4572235,89.7057047,1132.42,27.871463414634142,34.22,18.47,0,2022
1084,8.277675277,Sunamganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8973,30,8.0,70,85,54.0,0.229403189128399,0.342918861461544,0.6121084783093985,0.13107235010669263,0.1676312454564681,0.1926954668650399,0.931376388236288,3.766635213153396,297.34870492352667,6.018659857538416,5.4,19.32,2.36,28.75,40.89,30.37,1.24,5,✅✅✅✅✅,25.0671031,91.3985824,1911.12,27.57235772357724,34.39,18.74,0,2022
