Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,soil_ph,NDVI_early,NDVI_mid,NDVI_late,NDVI_std,NDVI_prev_season,EVI_Season,LAI_Season,FPAR_Season,LST_Season,Soil_Moisture_Season
940,3.836170213,Kushtia,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,3606,35,6.0,60,85,,0.3702999720630754,,0.5085632486962346,0.0800458586031591,0.5026391517689011,0.3306358638391471,0.983680603923492,4.054954750636331,305.27627990316074,3.5437634337972117
1350,2.622222222,Lakshmipur,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,3540,35,6.0,60,85,56.0,0.3561816998129432,,0.3699570047865621,0.0407744719876497,0.4099483108021562,0.353025400650851,2.326916450164819,5.728996352302488,300.6984954109381,3.652471350479609
40,3.525,Lalmonirhat,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,141,35,6.0,60,85,,0.4065448627465945,,0.5317046243919614,0.0811020834076638,0.5685270716402814,0.4240754745259024,1.4364390306002064,4.497447217641018,300.0569165349111,21.000854533122794
2670,2.178651685,Madaripur,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,5817,35,6.0,60,85,56.0,0.145892769350381,,0.4737395856693973,0.1932479050560787,0.5126870864671587,0.3791170340918932,1.1776567103066178,4.327515696065736,303.2014538688754,1.7037425554772323
1000,1.652,Magura,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,1652,35,6.0,60,85,61.0,0.3516332543736697,,0.5304917116324558,0.1147792674833414,0.5805999045721482,0.4006020679981611,1.248645068474109,4.741888760989563,303.95348511081244,3.319200660990437
1100,2.475454545,Manikganj,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,2723,35,6.0,60,85,,0.238108560268593,,0.3165827182073324,0.1255793009575505,0.4337041495265221,0.3765490643654365,1.3124455422592043,4.78447105046484,302.72285976020345,4.340367698035357
160,1.6125,Meherpur,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,258,35,6.0,60,85,65.0,0.4240959983858737,,0.6035992136745274,0.108683299566064,0.5708640413836734,0.3490645492839768,1.012668226679441,4.216737431749447,305.53240400612646,3.308872001044921
0,#DIV/0!,Moulvibazar,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,0,35,6.0,60,85,,0.3772511111134909,,0.4982691985274374,0.0704927723052585,0.5076200516171026,0.4120012614460331,1.760220796555736,5.187206880702117,301.154991015216,14.65356919647419
270,1.314814815,Munshiganj,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,355,35,6.0,60,85,,0.1254731884929805,,0.5092907084338362,0.2219603608164788,0.4965979715632833,0.3441402674483164,1.1406002275149882,4.051224833767761,303.1431178909588,3.228372735847804
2016,1.437003968,Mymensingh,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,2897,35,6.0,60,85,,0.2792620099084889,,0.4259806635580256,0.1659503574164398,0.5686833849186683,0.4282991215207726,1.5553924229707528,5.156078069780462,300.8590708813604,16.923311043941442
1584,2.331439394,Naogaon,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,3693,35,6.0,60,85,,0.3353748718633925,,0.4971202947255337,0.1544266709526602,0.6201124466265265,0.4736371506798037,1.6461034307764064,5.411103336602151,302.84997891861275,7.15962239954899
1000,1.076,Narail,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,1076,35,6.0,60,85,58.0,0.3408352502702987,,0.5252996610218391,0.1174436710532745,0.574803629810534,0.378232297870436,1.3501440600788417,4.991798988745075,303.1103625673705,1.4574669282996786
90,3.022222222,Narayanganj,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,272,35,6.0,60,85,,0.2542342797497706,,0.380064703789072,0.0909136521611302,0.4347229780450177,0.3469724871717835,0.9454089216303728,3.880922287086045,303.394299637295,5.16717771648688
150,1.74,Narsingdi,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,261,35,6.0,60,85,,0.3744952593367734,,0.4776073442167282,0.107833326267713,0.5675183682230315,0.4108711910566673,1.3322037627343355,4.6780100704014105,302.1236362117524,6.485354685927045
406,58.55665025,Natore,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,23774,35,6.0,60,85,,0.3938140226589006,,0.5884777639400294,0.1156519860653852,0.6157551872850959,0.3639607815591892,1.0312734591368584,4.188940078028425,304.8230358106356,5.460982150797866
10,1.1,Netrokona,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,11,35,6.0,60,85,,0.2180584018053236,,0.5042393793493756,0.2127309252986912,0.638234140226114,0.411840873041941,1.5136803511153454,4.931376485890726,300.03780399721643,22.903431317126707
50,2.12,Nilphamari,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,106,35,6.0,60,85,,0.348037858697919,,0.525413365536403,0.1291265090521704,0.604066391741781,0.4809306504574516,2.027466832211433,5.616095117262688,299.9078955664919,18.422062624876247
625,2.4176,Noakhali,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,1511,35,6.0,60,85,55.0,0.3485228861940609,,0.4688441278073659,0.071416274965795,0.4854136963654465,0.3550340075695459,1.802343889050236,4.824144982464931,301.69400012386967,12.78881083804464
1500,2.006,Pabna,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,3009,35,6.0,60,85,,0.3016887841086959,,0.48382316449066,0.1068269365035434,0.5026473561162811,0.3523255874160979,1.065841037085962,4.314649204383135,305.0325957326856,3.928409277928111
20,1.05,Panchagar,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,21,35,6.0,60,85,,0.20279912294809,,0.4585016205112064,0.1520714788353366,0.4949864884497696,0.4906758618070208,1.7183668067456743,5.321518320437659,300.626971738586,12.95264457011127
751,3.525965379,Patuakhali,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,2648,35,6.0,60,85,,0.2365474556695895,,0.3012176098137122,0.045463007725127,0.3271561678385286,0.358781763409324,0.9750492786222958,3.872009329241457,303.21622830045465,10.377901751264806
2169,1.087597971,Pirojpur,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,2359,35,6.0,60,85,57.0,0.3392577304779658,,0.4601954731526293,0.0967282876983412,0.5271361118307798,0.3972575356573397,1.526013700071836,4.842302953483919,301.4283626998905,1.9731548777040389
9772,0.3104789194,Rajbari,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,3034,35,6.0,60,85,60.0,0.2441449981923793,,0.4628711630456733,0.1275328357343938,0.4806919129357807,0.3271914927443331,1.002216736292434,4.058035271074484,305.2880728100601,4.1450498187966405
2831,5.708583539,Rajshahi,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,16161,35,6.0,60,85,65.0,0.39139088167786,,0.4635991544847004,0.0438235219378881,0.4771080227246705,0.3645158224005679,1.171901612684297,4.460274923777316,304.0237539651812,3.8199964484870734
232,1.284482759,Rangamati,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,298,35,6.0,60,85,,0.2740115169357396,,0.5637961962550284,0.1803276761181987,0.4965180374554424,0.3777373318121051,2.368622436756846,5.432223370795138,303.1269513817452,2.7920460745851434
100,3.76,Rangpur,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,376,35,6.0,60,85,59.0,0.2902257990630829,,0.4777561423334981,0.1190339780218518,0.5272187009814302,0.4614621979881432,1.5880176929751593,4.792413251325815,300.96682564484604,21.073875802267462
3250,1.236923077,Satkhira,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,4020,35,6.0,60,85,59.0,0.2721199083647258,,0.4501782307444903,0.1080784741016751,0.4835354065029546,0.252306194609437,1.822655419014647,4.562067398620797,302.2602694201515,4.492574647061165
1092,2.317765568,Shariatpur,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,2531,35,6.0,60,85,55.0,0.0925735314905069,,0.4211978535435479,0.1920855250012951,0.4511789681561877,0.3283775301009264,1.0132545188541244,3.9057192411156754,303.45948306139684,1.7771738401995991
40,4.525,Sherpur,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,181,35,6.0,60,85,,0.2678615620118689,,0.4923865520287068,0.1888628043736475,0.6297376902178687,0.444968862318416,1.9739417732026103,5.36862500028349,299.8336992202681,24.012927319554667
44,11.25,Sirajganj,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,495,35,6.0,60,85,,0.2438028677727265,,0.3967831005033673,0.1171442214618416,0.4737362339881535,0.4000777172863019,1.2805625225783197,4.599121762914804,302.2301657429309,8.213315270757828
0,#DIV/0!,Sunamganj,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,0,35,6.0,60,85,54.0,0.2385902396757943,,0.5766074886411509,0.2003629923800727,0.6219959069450288,0.3208960594024498,1.3776258520935978,4.440834090997755,298.8501945553403,24.01930992492975
1,12,Sylhet,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,12,35,6.0,60,85,54.0,0.2401914716423759,,0.4769936964757874,0.1376948022996829,0.4933672733095434,0.3243927253027944,1.234827938236114,4.402287069334087,299.6354243012771,23.59630521689441
750,2.38,Tangail,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,1785,35,6.0,60,85,60.0,0.2191926340496671,,0.3758068594978802,0.1664772974849628,0.5155877071618177,0.4469328205297752,1.4300099474001071,4.972699744384982,302.3865162232497,8.631792691485682
300,0.2933333333,Thakurgaon,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,88,35,6.0,60,85,,0.373304905125753,,0.5396028502257034,0.0962596616967194,0.5465011801065398,0.4771718419846618,1.5629764196769431,5.207727682673935,301.9088882988849,12.986009098986369
149,1.355704698,Bagerhat,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,202,30,20.0,65,70,57.0,0.5549719290375441,0.5214866107412172,0.533074061065529,0.0641413738563443,0.4868351131875976,0.31598993712616436,3.131360475691338,6.542994263238472,296.3672830123617,8.994150270717581
72,1.902777778,Bandarban,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,137,30,20.0,65,70,55.0,0.7430366041768727,0.7650901609400954,0.6821383327059017,0.035969515895675,0.3862715233777672,0.47743770005265224,4.057946905268499,8.328132421914159,297.52896750775017,3.961904551623006
32,1.03125,Barguna,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,33,30,20.0,65,70,57.0,0.5890323017558614,0.4954436335309607,0.291063589685606,0.1585942867198209,0.3310758402525957,0.3373503580675923,1.5349727795249999,5.623178379062285,297.53568682612496,13.311782057666294
328,1.384146341,Barishal,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,454,30,20.0,65,70,,0.5411183729753246,0.3983961679345536,0.2533858903228801,0.1332035079104658,0.3272113771710582,0.2859353463752898,1.4681879512714267,5.310442869466756,297.00896316763584,7.976049257482495
1359,1.818984547,Bhola,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,2472,30,20.0,65,70,56.0,0.4215271980368956,0.3028077389910762,0.243217327760463,0.1025367808023029,0.2334659055742139,0.2600147215642696,1.5190720910874855,5.398940979981698,297.1270246353258,13.029382294534106
856,1.73364486,Bogura,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1484,30,20.0,65,70,,0.6043189721273731,0.371182943381316,0.3907901958771589,0.1244735808581723,0.2859644007903595,0.2806600713887786,0.846498979397731,4.315877398721975,297.7287981563846,5.475014302751924
809,1.556242274,Brahmanbaria,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1259,30,20.0,65,70,54.0,0.4183456917031,0.3663810494520254,0.3909190194818471,0.0775619983476382,0.2430711904191838,0.2637822046912958,0.880082388864163,4.068329053474478,298.6794058745308,6.990930940515566
1069,1.768007484,Chandpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1890,30,20.0,65,70,,0.5270362529660546,0.4069447175227839,0.3913421262911484,0.0923959619918955,0.2851182395817753,0.28407115344184847,1.5825987756182391,5.324519471260266,297.4667306464759,5.827155380063496
6068,1.802735662,Chapai Nawabganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,10939,30,20.0,65,70,,0.5494797758461835,0.4189566846079933,0.4431037695451635,0.083185224869536,0.2346338663805179,0.2997117374108609,0.9085441705065952,4.64188696466508,296.5766481749641,5.078306882247214
94,1.042553191,Chattogram,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,98,30,20.0,65,70,,0.6563726676016034,0.5719518877340929,0.5031925773161925,0.0722209298930759,0.4368271330834088,0.3558824631948507,1.8698956840869316,6.144083067226506,298.63831162467727,8.27444333007204
796,2.971105528,Chuadanga,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,2365,30,20.0,65,70,,0.6058950868858013,0.5097955257254916,0.5937943182711736,0.0676794365845883,0.1390385944438268,0.3738170255541687,1.2391781101909187,5.54741914761316,297.43924578978744,8.651210399451637
12,0.75,CoxsBazar,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,9,30,20.0,65,70,55.0,0.5920513052550939,0.4861059177621897,0.4613461644922925,0.0553366007021897,0.2866525849958106,0.34465300152513406,2.1244390145760628,6.024858833619649,299.67562612940776,12.750035451659077
698,1.893982808,Cumilla,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1322,30,20.0,65,70,,0.6260474113432829,0.4856304244748462,0.4346417753677448,0.1202667719029665,0.3487596083130284,0.3062081036043298,0.9886733549524341,4.626874337989136,298.35160378582844,8.423208115121199
1673,2.571428571,Dhaka,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,4302,30,20.0,65,70,,0.42014379344061,0.396670873528743,0.344767292591086,0.0500709482586073,0.3278518747499494,0.2652085713517902,0.8710374456197507,4.200369445094601,298.7534221496173,8.219125736463324
11051,3.114378789,Dinajpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,34417,30,20.0,65,70,,0.6968213826970469,0.3868017488324467,0.4042335990913202,0.1645360126750185,0.3510443820127166,0.2816435495608157,0.7715566502458806,4.13787408076839,297.6281885926266,4.816070903041324
5801,1.564040683,Faridpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,9073,30,20.0,65,70,,0.5571700752994787,0.4353687744097747,0.4746373619141085,0.0861008514956122,0.3607017999141199,0.2871650235864442,0.9125501251218545,4.4226072250628965,298.158343393783,9.593797332650905
28,2.25,Feni,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,63,30,20.0,65,70,,0.6864048324722554,0.4971417445812254,0.4589202557758623,0.1333711568174046,0.3828643827818602,0.31479514327939656,1.2504362915842429,5.283423402388848,298.302480426783,10.067939072509883
729,1.249657064,Gaibandha,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,911,30,20.0,65,70,57.0,0.5191748931888249,0.322765296840751,0.3434167606212545,0.1257422048319586,0.3094345807109266,0.24315397808491732,0.7081576805803184,3.7493328562554584,297.6136020594008,4.545134762952233
358,0.7737430168,Gazipur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,277,30,20.0,65,70,,0.5223462850901985,0.5149329970425519,0.3482783737758274,0.1107997560623877,0.3255431189635358,0.3025324034959207,1.0895514409685714,4.767318365389245,297.8103847522184,9.758772291896374
403,2.744416873,Gopalganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1106,30,20.0,65,70,56.0,0.6266318567705287,0.4964916130348305,0.4545933382146112,0.1142742748108524,0.4792702295360826,0.2833946144438075,1.181890225183686,4.558829665785491,297.70753582044546,8.100658362010325
93,2.053763441,Habiganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,191,30,20.0,65,70,,0.45889587481196,0.3499238337918408,0.4730658538368976,0.1074508830973195,0.2399103651205681,0.2673474785252219,1.1649163687772714,4.5743219940788755,298.3209977064901,8.825352760382017
1207,1.965202983,Jamalpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,2372,30,20.0,65,70,,0.5680638462794619,0.420851827287824,0.3849267622873427,0.0996553760565474,0.1827577072035731,0.30454483439011343,0.9680632350980874,4.65669065940387,297.7782218629496,3.922920713981382
1320,2.806060606,Jashore,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,3704,30,20.0,65,70,,0.7028498240366357,0.4801256459423101,0.4688805230475235,0.1173427580268717,0.3838945484874524,0.2956553958898554,1.0308803226961945,4.705672721720151,297.50021507436514,6.618025678748358
27,0.8148148148,Jhallokati,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,22,30,20.0,65,70,,0.6984104731100329,0.5679888662508639,0.4152984185672557,0.1574642002692123,0.4988607970006209,0.3750324063398363,1.8395099677850097,6.363863538729867,297.1347157439753,6.167500989684569
3936,2.854166667,Jhenaidah,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,11234,30,20.0,65,70,,0.7437649112435227,0.4702160241519708,0.5172636126901161,0.1402011465114594,0.3220885598782582,0.3255702045088456,1.01348609412339,4.763827916950695,297.8223715199541,10.05389117507468
304,2.552631579,Joypurhat,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,776,30,20.0,65,70,64.0,0.6950315134846194,0.4092751260879125,0.4013493246727935,0.1474569775394251,0.3194107068979877,0.33834463919401264,0.9636790424520342,4.7860796210108925,297.7007565651334,5.26249335814402
48,0.9375,Khagrachari,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,45,30,20.0,65,70,54.0,0.7650947268938538,0.7481059286555686,0.6273542204861793,0.0663690973936066,0.3382196284333821,0.45069756887637896,3.2158438867418937,7.747385486289759,297.1538186575624,8.294509749506187
133,1.714285714,Khulna,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,228,30,20.0,65,70,59.0,0.5520675878443635,0.4779066613150675,0.4395870026247023,0.0749293478780623,0.4016941680534377,0.29047286186522503,2.442273268178037,5.618115800252984,296.5382454604727,8.507945098624335
1062,2.531073446,Kishoreganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,2688,30,20.0,65,70,,0.1918684324560693,0.3138151335901752,0.4131448806084709,0.0814996614708106,0.0508200478358936,0.23210671842234168,0.8061182674542317,3.9209365813882737,297.91419915636885,6.041167363144679
588,1.411564626,Kurigram,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,830,30,20.0,65,70,,0.4923091315654682,0.3380516000683866,0.294759011881437,0.1043599139982861,0.339929306221639,0.234469645774361,0.7395360776202574,3.873741159731767,296.9809069197133,3.8021343762877726
3518,2.637293917,Kushtia,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,9278,30,20.0,65,70,,0.6262090914547398,0.4283029819710166,0.5144873456235682,0.1064472933260747,0.2595401427302436,0.31679549532973666,1.0537433089156014,4.879313770749608,297.151751698975,8.43000753218036
213,0.9577464789,Lakshmipur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,204,30,20.0,65,70,56.0,0.5253667671733465,0.4101403088346679,0.329965698770968,0.1197983351301323,0.2352361031462211,0.2929424044473045,2.231244543423903,6.100238875377965,297.0935140840386,7.651302110734616
623,1.898876404,Lalmonirhat,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1183,30,20.0,65,70,,0.6005631769723303,0.3823839267660274,0.4948821771436415,0.107307787620379,0.4453238905714439,0.2738553031894309,0.7545535676397569,4.027204400433109,297.38049555365046,5.435672951092521
7523,2.997341486,Madaripur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,22549,30,20.0,65,70,56.0,0.5680438314099354,0.4404990802981078,0.434792084871636,0.0784286734770699,0.4063651096234308,0.3008203000197039,1.075873344277037,4.855578111043306,298.01522866432043,6.394062730258612
2649,3.234428086,Magura,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,8568,30,20.0,65,70,61.0,0.7173624754929421,0.4555578271440124,0.4803835186927634,0.1311021923075122,0.3522418035026976,0.30168302858698703,0.9194379415368688,4.403420344683365,298.1981532744733,11.073628518920575
1543,1.458846403,Manikganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,2251,30,20.0,65,70,,0.4193839512009965,0.4089779058871933,0.1994612868881428,0.0970085851145108,0.4114178092969235,0.3115690596832316,1.094207626132121,5.010721105422193,297.9106041872767,8.795593775658691
1553,3.748229234,Meherpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,5821,30,20.0,65,70,65.0,0.6557736174550848,0.5221947705360562,0.6363343859653814,0.0832306259070307,0.1259660232378597,0.38045904565457284,1.2431337820722188,5.551007500785167,297.43045084685997,8.759352049330058
55,1.781818182,Moulvibazar,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,98,30,20.0,65,70,,0.5081293337700128,0.4973773365539827,0.4889183454377723,0.0871121545199692,0.4082711888182118,0.3291252924578276,1.6743997040369436,5.717983512331326,298.0655255485071,8.128200692979595
277,1.498194946,Munshiganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,415,30,20.0,65,70,,0.4799755728266007,0.3738250042080273,0.521983445304389,0.0847414401131189,0.31340565567292,0.26818616571790627,1.0040929650247972,4.200754548433521,298.29420903151384,6.518990380379987
1020,2.123529412,Mymensingh,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,2166,30,20.0,65,70,,0.6661036234448312,0.4232956264813726,0.2832779421973829,0.1837145882660052,0.4943108635282229,0.28004979632080884,0.8652004874283291,4.259129581674997,297.9028174928051,5.427778150836621
2762,2.691527878,Naogaon,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,7434,30,20.0,65,70,,0.6437611050179507,0.3789412753128675,0.3741281428245409,0.1496929842474776,0.3298349904608932,0.28641230240110976,0.8053929384985866,4.217161635913938,297.35774337899585,5.046927282405061
353,2.518413598,Narail,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,889,30,20.0,65,70,58.0,0.6251097875564693,0.4493490373944945,0.4757956922331443,0.1033932020891061,0.3795905639419704,0.2792873773106534,0.8986509155640344,4.320785649632095,297.6198113993523,6.966282538141899
170,1.005882353,Narayanganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,171,30,20.0,65,70,,0.3876193728015197,0.4061086495295947,0.3254064295331264,0.0640563985779144,0.3114359236632746,0.259994352268539,0.7666103051182275,3.877501222524018,298.7443481688336,6.761689763536516
163,1.128834356,Narsingdi,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,184,30,20.0,65,70,,0.4212772529102456,0.487712594094016,0.387696320210425,0.0843320380774338,0.3858671860931894,0.30508394423742896,1.1506224118473196,4.885715138970803,298.0927749804571,7.375811868144613
48842,3.022705868,Natore,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,147635,30,20.0,65,70,,0.6270773846150153,0.4153891235948014,0.5612003405949629,0.1193391102537716,0.1449640755138761,0.2876490634115164,0.9212786824423586,4.546940379698653,297.31274745214114,7.368454744853466
735,2.402721088,Netrokona,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1766,30,20.0,65,70,,0.3798255718688024,0.3373138336982339,0.3702446184726372,0.0825831291900964,0.3045873133388933,0.24319444173449387,0.7683931547871289,3.8605647260343563,298.1795270583373,5.269148149293651
1231,2.776604387,Nilphamari,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,3418,30,20.0,65,70,,0.653377154092829,0.3846450834454508,0.446760339331025,0.1313347414676281,0.4439194600915765,0.2776850475187029,0.7596870699122399,4.182439411599212,297.0595943001523,4.678272400959525
272,2.161764706,Noakhali,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,588,30,20.0,65,70,55.0,0.5743616085661583,0.4718604319886409,0.4522745592492853,0.102048774846594,0.2611398897351406,0.30535316721886824,1.9264619111625818,5.677262544970598,297.6201397225828,14.939771653698864
24559,2.829268293,Pabna,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,69484,30,20.0,65,70,,0.576205463230183,0.4385109795933637,0.4649989728650389,0.0704903230815235,0.2688296958156423,0.30149846458449797,0.9615573214903094,4.697123833508857,297.5199825980416,7.59552296030142
1667,2.778644271,Panchagar,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,4632,30,20.0,65,70,,0.7131991955629091,0.3753988724657532,0.4220167525726432,0.1639150177958442,0.3210316931496211,0.27901010284205147,0.7953502524527568,4.314482930788384,297.50221222703067,4.431340617798384
305,0.8196721311,Patuakhali,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,250,30,20.0,65,70,,0.6209295032125958,0.4469002300928279,0.2752790517888959,0.1739046804518159,0.3662096619113779,0.30662383030560414,1.2246708514665998,4.970563840763497,297.82046540865775,12.443186835161654
66,1.242424242,Pirojpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,82,30,20.0,65,70,57.0,0.6644367573268926,0.5464543409335785,0.3932548344744789,0.1407101639283369,0.4734452905350293,0.3586577195526303,1.9676988417805052,6.310316635462961,296.91842770763327,6.32199000968487
14460,2.543706777,Rajbari,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,36782,30,20.0,65,70,60.0,0.583792751193523,0.3907706510781212,0.445050413155566,0.0991238854228264,0.3411103169038733,0.2713553902348959,0.8245236257268326,4.114830947301203,297.73455114531316,11.01994044970063
12373,4.176351734,Rajshahi,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,51674,30,20.0,65,70,65.0,0.5638042771009885,0.3884419627731112,0.4500902862447303,0.0910590207178417,0.2171911759580277,0.2902955320724348,0.915558918577453,4.634011274824597,296.9776120093382,5.570509598800231
49,1.673469388,Rangamati,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,82,30,20.0,65,70,,0.7267932608407919,0.7102334517195891,0.6310743550546144,0.0484482738066935,0.407467011061289,0.4444064987448016,4.1410158268538515,8.294694063154,296.54132675364093,4.314729232640792
2077,1.962927299,Rangpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,4077,30,20.0,65,70,59.0,0.6744499663546515,0.3850117952208962,0.4282935836855661,0.163505638295017,0.4118453959149274,0.2922062525002106,0.8393759375486436,4.341521151020224,297.3411926613474,6.047433470363544
647,2.591962906,Satkhira,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,1677,30,20.0,65,70,59.0,0.5293331106485334,0.441103343039797,0.416821054986026,0.0545902888182847,0.2954937434231568,0.2637611428221523,2.129155431946692,5.34235492258551,296.7243797105399,6.890216261429465
2835,2.77989418,Shariatpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,7881,30,20.0,65,70,55.0,0.5050903206312234,0.3980224344313656,0.391216738930908,0.0625871558861232,0.337774879445382,0.2891196971914521,1.087679913516446,4.8095156390107965,298.01188849490853,5.556438921064991
449,1.844097996,Sherpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,828,30,20.0,65,70,,0.662903433290502,0.4337164359337668,0.355035413839545,0.1637294099255463,0.3417866673453712,0.28358674422882196,0.9274569660559132,4.421087647500404,297.94912676735026,4.94508235945133
