Area,District,Avg Temp,Avg Humidity,Crop Name,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,Bulk_Density,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Extreme_Heat_Risk,LST_C,Yield,Season,Transplant,Growth,Harvest
3694,Chattogram,30.2,64.7,Chalkumra,43.0,3.3,95,59,0.2391666848061855,1.1876196059786186,0.3875254249835365,17.718638522312595,0.1953855137690763,0.4196819889669987,0.1426753831746283,0.1956198779260378,0.2104742503421819,0.2614827090942602,570.2932561073974,5.92,12.066199931876032,2.1704802897587983,34.81,47.93,1.3025660313588492,Optimal,Loamy,0.1033801291063999,0.3151857610270638,0.0585840991025211,Optimal,1205.62,27.0,2.56,8.78,High Risk,28.93967957252566,6.400649702219816,Kharif 1,March,April To July,July To Oct
1,Gopalganj,26.8,79.0,Wheat,41.0,21.4,79,59,0.311145216583262,1.0519998327173368,0.379980654326315,16.094229560340395,0.4679714468212407,0.5188854031106053,0.2485815610253179,0.1876608428517731,0.1208617500713358,0.1922392217114122,935.3609379396364,5.62,13.29845078691034,2.493257642016946,29.63,40.08,1.2757817684493389,Optimal,Loamy,0.2065544697033874,0.195970453424533,0.0617612978881307,Moderate,149.59,13.5,2.14,6.9,Low Risk,31.02727175005574,1.0,Rabi,December,Jan To March,April
76732,Manikganj,24.5,70.7,Kakrol,29.0,17.1,84,49,0.3417656928019208,0.9460707301398732,0.4177478264823839,7.388113882341013,0.2881966012263449,0.2881966012263449,0.2674758994681266,0.1637067703597634,0.2563554100287591,0.1713597980109957,608.2273600535349,5.73,21.858453258904788,2.144110342187279,34.69,39.15,1.2760308876956354,Optimal,Loamy,0.1098305664268624,0.3051103967089386,0.08143784850034,Moderate,841.36,0.0,0.85,6.99,Low Risk,24.613070313524062,4.495217119324402,Kharif 1,April,May To July,July To Sep
1651,Pabna,25.1,73.5,Lemon,31.0,10.6,79,71,0.4107843730711492,1.2366784557362058,0.4576720820905444,18.578286202183413,0.2793185759047873,0.3002997532788391,0.1322209700895533,0.1786891507927917,0.4113913551319449,0.4565175379946485,847.0556062009235,6.37,24.07017021820911,1.4666927460818815,31.6,31.85,1.3102849209160776,Optimal,Loamy,0.1898306594468731,0.2338272552506576,0.0403607694725629,Optimal,91.4,1.0,2.65,6.12,Low Risk,28.74485515859348,0.7413688673531194,Rabi,January,Jan To Jan,Jan
3516,Rajbari,29.3,79.4,Ripe Papaya,43.0,25.3,85,69,0.3600422168062178,1.0914046195007676,0.3269027740766619,25.19962734353973,0.1780876513996176,0.1780876513996176,0.0772211970677773,0.1969323396643814,0.2994500538941589,0.171900315649939,839.1650080276665,5.58,23.37029622073222,1.4476176415790696,27.0,40.25,1.32356568938805,Optimal,Loamy,0.329558044705682,0.3212614039066955,0.1404202601269922,Optimal,558.92,65.0,2.46,6.71,High Risk,28.319127570031227,0.0,Kharif 1,April,April To May,April To May
1841,Bhola,16.6,48.0,Danta,40.0,14.3,90,48,0.3997746756478184,1.5078731537994656,0.4391528337755286,9.265344031024288,0.3965082275022275,0.580247692884554,0.1832297971165227,0.1639611574091729,0.4395950710220814,0.2184622151618499,719.020224699075,5.7,19.16114737950787,1.823903268226972,35.31,46.09,1.282259728218127,Optimal,Loamy,0.1565849645037737,0.2893353625946574,0.1401618699180312,Moderate,270.62,0.5,1.75,6.97,Low Risk,24.357016406649244,0.8647474198804997,Rabi,March,April To Aug,Sep
1881,Rajshahi,24.5,70.0,Mango,26.0,14.8,70,48,0.3193442282520408,1.0330822812086953,0.4292097745548633,9.46760046963605,0.3878541270856903,0.404690618697624,0.2380745754121125,0.0913663670389878,0.2864353539547314,0.1944834135711543,695.8980083166241,5.68,20.25630189839145,2.879215243658826,33.99,44.09,1.3126370080557688,Optimal,Loamy,0.192022957158376,0.3370971197637532,0.1499973027252983,Moderate,471.39,0.0,1.65,5.64,Low Risk,25.028561619611427,1.9005847953216373,Kharif 1,April,April To May,April To June
1,Jamalpur,20.6,76.0,Lemon,33.0,13.8,90,76,0.3963727265047304,1.4589770391164234,0.4090119399857082,9.874233166811736,0.3461021546044706,0.6261728011609832,0.3184637310992292,0.165101071790161,0.2913042256102996,0.2187880639282633,873.2172698200279,6.15,15.092900120811738,1.7854247431824466,30.71,33.76,1.2744106836818063,Optimal,Loamy,0.2636163410739113,0.2188316138834772,0.0335696860444373,Optimal,82.59,1.0,1.04,10.35,Low Risk,25.23894915506684,2.0,Rabi,January,Jan To Jan,Jan
1,Dhaka,19.8,61.8,Maize 2,26.0,14.4,71,50,0.2798158592474136,0.8280539901479311,0.3084770673148658,9.068894930302394,0.4105550407898508,0.6065492338209512,0.4105550407898508,0.1009783887146848,0.2858259222299455,-0.0258852077712375,589.7567441012276,5.71,13.521741659692951,1.9557546871054008,31.11,46.11,1.2820192672704271,Optimal,Loamy,0.2006420031816632,0.2916525107344843,0.0615015596652982,Moderate,82.23,0.5,0.77,4.61,Low Risk,23.12783475639801,0.0,Rabi,December,Jan To March,April
86,Lakshmipur,29.8,80.0,Jhinga,35.0,7.4,80,66,0.3177240317470529,1.2456480905876202,0.4347450598813444,24.93988736376629,0.1329876708237272,0.1827859108033512,0.1329876708237272,0.1881574671820281,0.4379225558868721,0.6832704372270029,895.523708210427,5.81,19.34017406141028,3.067114237267059,29.89,37.2,1.2772224103133876,Optimal,Loamy,0.321740346586951,0.2868971312412665,0.0222708046118701,Optimal,897.09,0.0,1.62,9.13,Moderate Risk,29.17859293165604,11.825581395348838,Kharif 1,April,May To June,June To Aug
1,Noakhali,25.1,72.9,Gram,42.0,7.1,81,65,0.4232782024675214,2.1719432096795583,0.5541831907796537,24.81262395064566,0.3985873107948945,0.521987454691558,0.1783942263896486,0.215120154838796,0.4988179793116757,0.4754745569387333,700.1913596896195,6.43,19.681798853469,1.1727387148906396,28.53,37.19,1.303380127509364,Optimal,Loamy,0.267259501505552,0.2778169311588873,0.0139760267418555,Optimal,1533.16,0.0,3.45,34.89,Low Risk,27.40291686819093,0.0,Kharif 2,August,Sep To Oct,Nov
3759,Narayanganj,25.1,80.8,Kolmi Shak,42.0,21.6,85,50,0.2829101740464497,0.8484973089762022,0.2818645403095297,23.17643430218216,0.1962278715504536,0.2207629745705532,0.1830282077967649,0.0902091941300554,0.423219140390302,0.0936538661921035,867.1686307699273,6.46,20.06348911346643,3.073339669445168,31.57,42.31,1.3419138533081514,Optimal,Loamy,0.1628913775102577,0.252968667563557,0.0601869555050031,Moderate,896.28,65.0,2.96,7.2,High Risk,31.16881792776598,0.0904495876562915,Kharif 1,March,April To Aug,Sep To Oct
899,Dhaka,31.5,80.2,Lentil,36.0,17.0,96,48,0.3013735459051854,1.020733654556793,0.3443898406214984,11.765840790439098,0.2462377171306354,0.2462377171306354,0.2373977962629646,0.0846000856996479,0.3259922880552908,0.1455216868858058,933.1324868560072,5.83,25.09658805933668,2.141911367467102,30.81,46.32,1.311625725300945,Optimal,Loamy,0.3516631462122416,0.363936526894319,0.2935240289343402,Optimal,1137.55,0.5,1.61,4.21,High Risk,30.799978066821247,2.262513904338153,Kharif 2,October,Nov To Feb,Feb To March
1245,Munshiganj,29.2,71.3,Green Coconut,35.0,9.5,79,69,0.3468164627039435,1.1600082134045593,0.4191617520919167,22.56794717368145,0.418086216563866,0.418086216563866,0.22831522337467,0.1055813784272514,0.2078397961840938,0.5448381175032726,871.5638906902691,5.7,26.30994708925251,2.150873701655109,32.64,41.62,1.2808028221966956,Optimal,Loamy,0.1709506941636293,0.371496918558893,0.0571984352834945,Optimal,896.28,46.0,2.55,6.44,High Risk,29.49502411947237,3.4008032128514056,Kharif 1,May,June To August,August To September
1801,Habiganj,30.2,75.9,Aus,53.0,23.0,80,59,0.3974132113321978,1.7149382848506345,0.4224088826301579,11.931336363883004,0.2763942468202172,0.3993463391635933,0.099600702930244,0.1297010265193204,0.2447733246464611,0.0641774141384375,1228.5890246659324,6.64,18.35298519361941,3.1964411330834044,41.91,35.04,1.2776213838855222,Optimal,Clayey,0.2058374330771983,0.5003354403022864,0.016500634905687,Moderate,2073.38,54.5,3.07,8.92,High Risk,29.658243104926544,1.7201554691837868,Kharif 1,March,April To July,Aug
1047,Jhenaidah,27.0,80.3,Garlic,35.0,18.1,91,66,0.3802496644241989,1.522896031508353,0.4710124354151481,24.52063707004293,0.5758996159548491,0.731687389364588,0.2534733176773716,0.2081022464425148,0.4045659234215452,0.4405480446606925,721.068590401025,5.83,33.57407037487275,1.6642183791770222,27.34,41.6,1.3007044497724671,Optimal,Loamy,0.2702162131480672,0.3528124632370841,0.0489474336858362,Optimal,996.2,9.5,2.1,6.16,Moderate Risk,27.50923859555449,5.581661891117479,Kharif 2,October,Nov To Jan,Feb
2871,Mymensingh,30.6,61.0,Black Berry,31.0,19.4,61,59,0.4178650076990253,1.4958273438302387,0.5342139494769772,25.13836478990692,0.3781697727580136,0.6009720402034273,0.094833736312853,0.2500676632855608,0.4519185033609972,0.5184891962876605,369.44523331677175,6.04,16.84140136997272,1.4689561441798968,33.55,39.94,1.25634148194577,Optimal,Loamy,0.3476198827374833,0.2290610589522654,0.0719778843322759,Optimal,1391.11,1.0,2.25,8.03,Low Risk,27.72439721984976,3.438174851967956,Kharif 2,June,July To August,June To September
2096,Pirojpur,19.8,61.5,Wheat,25.0,14.0,70,50,0.2574218799281437,0.8309440296795867,0.4264556050579264,11.031676086943955,0.4741759400008629,0.4918100000886889,0.1870982469646513,0.0855632614924127,0.1445391392390695,0.1557070387733323,525.1553143342006,5.63,19.49844779761822,2.261544500164188,36.74,37.69,1.273549024874408,Optimal,Loamy,0.1194967361482825,0.3175195901450842,0.3856813839281248,Moderate,220.43,0.0,1.2,5.62,Low Risk,23.25612568147697,2.605916030534351,Rabi,December,Jan To March,April
817,Chapai Nawabganj,24.7,65.6,Green Palmyra,36.0,13.2,81,45,0.3786955880291544,1.3734136205031862,0.445889243629846,24.51236187298027,0.4047930364570586,0.705510512097673,0.1945678184848135,0.1800267918967383,0.3173009939471441,0.4001709509847749,740.1441478464244,6.0,17.49900351720659,3.2906436830947814,32.64,38.56,1.3074738247220874,Optimal,Loamy,0.1951400076679743,0.5173635487686313,0.0899909873678995,Moderate,667.02,0.5,1.1,6.76,Low Risk,28.44162529315453,7.483476132190942,Kharif 2,April,August To October,May
910,Chattogram,25.1,67.0,Gram,36.0,8.2,67,43,0.4404319624883642,1.1717100995352714,0.6072203292137791,25.864087386658365,0.3911719017001825,0.8112672276426655,0.1021155766472095,0.2856802031607894,0.6022976467464918,0.329392833283396,756.0497123636404,6.45,24.73737738717438,1.1500942550809028,27.29,44.74,1.2771895982082977,Optimal,Loamy,0.2850678543250309,0.3939043678831918,0.0645332114164679,Optimal,1450.75,0.5,1.72,32.76,Low Risk,28.060358030806924,7.269230769230769,Kharif 2,August,Sep To Oct,Nov
1,Noakhali,26.0,85.0,Mukhi Kachu,30.0,19.8,85,60,0.3580154033238482,1.2896460869379676,0.5597230816018741,25.849361085217947,0.3356408899453312,0.3356408899453312,0.1785749459062199,0.2782804563505587,0.2992704831312193,0.4964031916036046,731.5195291947158,5.71,34.26441762630463,1.9628780500431449,41.3,41.25,1.2441971332162232,Optimal,Clayey,0.2157452544588031,0.3436277161876683,0.0082780711933915,Moderate,1243.4,0.5,1.96,5.96,Low Risk,27.71815086270461,2.0,Kharif 1,April,May To Sep,Sep To Feb
1,Narail,28.7,71.6,Sweet Potato,30.0,25.1,96,60,0.3843090083038182,0.7242698791111171,0.5726528868290219,25.609677301171228,0.3341476719203922,0.5895614787296813,0.2108800190440388,0.2011637089321096,0.6008697650796737,0.4610071297272918,461.2093865668134,6.31,21.545908136135505,2.3929828249147778,32.95,44.83,1.2684565811756248,Optimal,Loamy,0.3779425486756897,0.199319595477137,0.0426929344312704,Moderate,80.15,2.5,1.7,7.88,Moderate Risk,28.202510834927207,10.0,Rabi,November,Dec To March,April
1,Moulvibazar,29.5,49.2,Barbati,35.0,24.5,74,44,0.4512486426312133,1.586033471129236,0.7199224402846396,25.599037772605943,0.2465900862670883,0.6308622097614166,0.2465900862670883,0.2755273091330554,0.4814390637530882,0.6571728730191806,614.2093767395912,5.87,11.899470706832298,1.1496291165907135,31.07,42.48,1.2477098109407614,Optimal,Loamy,0.2044083336814532,0.3779101162068499,0.0520048011185977,Moderate,1626.4,1.0,0.0,9.96,Low Risk,28.62086057521209,6.0,Kharif 2,September,Oct To Dec,December To April
1818,Khagrachari,29.6,64.0,Sugarcane,31.0,19.7,75,64,0.4293968016699181,1.4220678202595505,0.5693983499256117,24.75912680080254,0.4749001662021852,0.4749001662021852,0.1209977458481581,0.199876991603186,0.4779395460624747,0.4697960625779351,770.6022789248589,6.28,27.26841753067533,2.035667274840844,34.84,40.58,1.256807491896843,Optimal,Loamy,0.2915138949970959,0.3774403815498514,0.0528588916483301,Optimal,1337.03,6.0,2.24,18.45,Low Risk,28.658852402741065,5.954895489548955,Kharif 2,October,Nov To Aug,Aug To Sep
728,Noakhali,26.4,85.0,Gourd,39.0,8.6,85,65,0.4617990997936465,1.6161803402988375,0.4784233192880016,25.962888266695447,0.3785646919048878,0.5678769543517342,0.1392038472302964,0.1047168142901356,0.4980091849010521,-0.0242943727613624,741.2866704517611,5.84,12.273546347520366,2.0449451246028656,34.98,35.97,1.2407735383763348,Optimal,Loamy,0.209273355251708,0.2009743148737652,0.0241695567190617,Optimal,1533.16,0.0,1.8,26.69,Low Risk,24.26892391660743,4.862637362637362,Kharif 2,July,Aug To Jan,Jan To March
636,Chuadanga,24.6,75.3,Jack Fruit,42.0,19.6,79,66,0.4050749988942606,1.2526182873234657,0.4936457337462021,25.09827366135662,0.3421288309943754,0.4292740796205568,0.1228122075655615,0.1617719542407111,0.3573651943870495,0.501184378541835,890.3091749524008,6.32,18.791701937363868,1.348707666033138,39.15,38.55,1.2787715387194205,Optimal,Loamy,0.2768199672194774,0.3016912962116764,0.0651923815526483,Optimal,392.57,7.0,1.96,8.77,Low Risk,28.98317991438767,9.65566037735849,Kharif 1,April,April To May,April To June
3509,Meherpur,26.6,70.1,Black Berry,35.0,6.9,81,43,0.4424748667340265,1.4251117121344907,0.6007732758088613,25.189837769348483,0.1106591520060711,0.5220384167048523,0.1056170463933121,0.215854742020024,0.408919616009081,0.4657841974222664,476.26322010816057,5.81,21.10362337979105,1.2337569694881962,32.55,39.75,1.280495151427712,Optimal,Loamy,0.3862667623069284,0.2416904977160208,0.0326888278983524,Optimal,762.83,1.5,2.52,8.68,Low Risk,26.584086849261386,3.0703904246224,Kharif 2,June,July To August,June To September
2894,Barishal,21.9,73.9,Patal,35.0,19.7,80,60,0.3810638373835805,1.2388035253844965,0.4368297011451484,25.755465635475517,0.2953208549366821,0.2953208549366821,-0.0570303237706588,0.2080902073119964,0.6166725627632582,0.371570665540521,777.7057422043667,5.75,23.82764961073013,1.79531972012121,31.34,41.05,1.3225576004907649,Optimal,Loamy,0.3650634887632481,0.4276990674452012,0.0453428282045098,Optimal,1601.92,16.5,2.34,6.17,High Risk,29.104419383227125,2.418797512093988,Kharif 2,August,Sep To Jan,Jan To March
845,Sirajganj,19.8,67.6,Kolmi Shak,35.0,16.8,84,51,0.4026130327289219,1.4568595374493625,0.3759516605227896,25.20818713315832,0.269741000449874,0.4854159543252307,0.1463893627915575,0.209649232074777,0.6183935786701964,0.5002570536815228,1018.6985640252273,5.86,20.173928378819344,1.743863062852234,30.83,41.91,1.3160064796145237,Optimal,Loamy,0.3323074016273454,0.2637959441995272,0.0489221650934744,Moderate,1038.79,7.0,3.55,4.76,Low Risk,29.88509911147252,7.079289940828402,Kharif 1,March,April To Aug,Sep To Oct
74561,Chattogram,25.1,70.3,Wood Apple,31.0,7.6,79,61,0.2607545742840765,0.5698688861271851,0.4410460839015757,15.666363557191245,0.2236950412686964,0.4869920517524512,0.1967861820694956,0.1747725591414958,0.3555653389788815,0.2332284365976373,1070.793694856919,5.73,19.470391469181077,1.722016018128599,32.85,34.03,1.272695491422707,Optimal,Loamy,0.3418229684075773,0.311856804963188,0.060564232118337,Optimal,1205.62,40.0,2.28,7.02,High Risk,28.847050140759738,1.8435106825284,Kharif 1,May,June To August,August To September
340,Bogura,24.9,72.6,Guava,30.0,24.3,90,60,0.3840146866779754,0.6521495413517945,0.2962295464670566,24.365251701996883,0.3083293041123321,0.3083293041123321,0.1250334103338129,0.2069908736901348,0.3204671243116176,0.1859544067977712,823.1403256832201,5.63,35.070637190867245,1.6281636578425045,32.49,45.97,1.322679897507808,Optimal,Loamy,0.3204298726157135,0.2379832517513126,-0.0027867418623649,Optimal,895.25,38.5,2.34,6.83,High Risk,28.37507094600467,1.1764705882352942,Kharif 1,April,April To May,June
1,Sirajganj,22.9,84.0,Aus,35.0,22.9,84,69,0.40195959486465,1.0031439481949118,0.708940846860764,15.38099367556182,0.1738748638968462,0.5352457404023787,0.1111932748950046,0.0689620668390607,0.5297737500313846,0.1466064474759182,884.4667013909283,6.13,32.827649941603326,2.331225736500957,41.52,35.45,1.2676470747379405,Optimal,Clayey,0.2482912249785658,0.3102946948229825,0.3597892165108229,Optimal,1038.79,8.5,2.5,8.29,Low Risk,29.10708858931344,1.0,Kharif 1,March,April To July,Aug
1,Bhola,24.9,75.0,Taramind,42.0,15.0,90,75,0.3435166774507058,0.9326238126228744,0.3448633328464403,21.903130354702817,0.3428128696937032,0.5494823257067392,0.3428128696937032,0.1077228527272387,0.118874033416348,0.1323023962675726,807.8830713837341,5.72,22.2735961253448,1.3843889584175102,30.58,39.63,1.3015973906160152,Optimal,Loamy,0.2019718400919367,0.1886973493396953,0.0396280270295725,Moderate,1663.21,1.0,1.18,6.77,High Risk,28.090963589363977,0.0,Kharif 1,February,March To April,February To May
1,Narail,24.5,72.1,Danta Shak,35.0,10.5,85,60,0.2812052201412429,1.11216683944431,0.3354391286823191,13.315117134871477,0.3296002210592823,0.3296002210592823,0.1698756033548604,0.120875127052368,0.2058681377152789,0.1052263683918733,549.1821273310809,6.49,25.13669781590061,1.4512246689348438,33.66,38.71,1.2334659033460145,Optimal,Loamy,0.2338724865756541,0.1894772687036933,0.0546719677572168,Optimal,80.15,57.0,2.73,6.42,High Risk,25.349379352332495,3.0,Rabi,March,April To Aug,Sep
3238,Chuadanga,19.0,70.0,Chili,26.0,15.4,70,49,0.3206071784016641,0.8651296645514465,0.3674767560263574,10.922678709969182,0.3039769149103666,0.426426823145518,0.1474558963094282,0.0705660936891713,0.3015546174732298,-0.0203325135435269,797.4864423455788,5.65,12.081522611042148,1.7856237028426405,33.26,39.12,1.2993663074234518,Optimal,Loamy,0.1723170479911006,0.2036720537153575,0.0761722448601951,Optimal,87.15,0.0,1.47,6.29,Low Risk,24.740989250914367,6.0592958616429895,Rabi,October,Nov To March,March To April
555974,Munshiganj,24.9,71.4,Arhar,35.0,14.6,76,66,0.2271119443596221,1.8185123251615376,0.5497739909907029,11.546369195749568,0.4398207134524159,0.5299626188935999,0.2907323274373293,0.1021781245084588,0.4544887635315583,-0.0438536409742734,561.9749792500818,5.68,33.4461463013099,1.12555330528711,31.84,34.76,1.3130259172376528,Optimal,Loamy,0.2185634156376677,0.4864729909969527,0.0141599379529741,Optimal,1147.69,0.5,1.55,5.0,Low Risk,23.35768837802525,4.943860684132711,Kharif 2,August,Sep To Oct,Nov
2780,Netrokona,21.7,68.0,Gram,25.0,15.4,68,51,0.2458500030887362,1.0097745600449763,0.4264712081289574,11.577984198999811,0.4105628684265444,0.4105628684265444,0.2006899585719508,0.0802405634789674,0.2400960332537277,0.030059807345024,683.8147851959002,5.72,15.098248979758866,1.13259389937919,35.22,29.51,1.277360956124788,Optimal,Loamy,0.2413054120137276,0.7832783820550211,0.1172977755449713,Optimal,1391.11,0.0,1.09,7.0,Low Risk,25.20209234271257,3.2766187050359714,Kharif 2,August,Sep To Oct,Nov
2288,Madaripur,29.0,79.6,Rape & Mustard,29.0,21.4,80,60,0.3368993091519278,0.8159475866855306,0.3828174522574367,16.22155476536428,0.1948300445393497,0.3496646066984128,0.1732754091911979,0.1055513318618564,0.1248281106882475,0.0880499896882506,877.118454087522,5.74,20.57225616184251,1.8409376385924785,32.3,45.13,1.283858598916285,Optimal,Loamy,0.240916931134655,0.2613245265362797,0.0465815880620328,Optimal,1238.15,62.0,2.42,6.46,High Risk,29.26995040181365,0.1599650349650349,Kharif 2,October,Nov To Feb,Feb To April
3526,Dhaka,20.8,77.7,Danta Shak,26.0,9.4,85,47,0.3440846974802852,0.9914452179103904,0.4033785453404679,9.6057048512214,0.3974289674521573,0.4668392159982411,0.1170923926012546,0.0757771446579761,0.3376805543454625,0.1853080181796011,826.7342507855558,5.65,20.39771265811077,1.5989170400948916,32.77,40.22,1.286923946871693,Optimal,Loamy,0.2835364067858417,0.2525349743139184,0.0738994078121423,Optimal,82.23,18.5,1.68,7.51,Low Risk,26.859260656998757,1.188598979013046,Rabi,March,April To Aug,Sep
1,Dhaka,24.9,69.5,Maize 2,30.0,20.2,85,60,0.3604430601582,1.4478599586177967,0.3091073159276281,23.415453776982275,0.5191084715038257,0.5191084715038257,0.1597030304001344,0.1691591612044549,0.3839832664699251,0.2049265860949763,893.8790978461441,5.65,20.3192163444592,1.2199103881314357,33.24,39.03,1.2787323610565584,Optimal,Loamy,0.2122763956696102,0.3240221713982216,0.0256136207448078,Moderate,82.23,42.0,2.25,6.63,Low Risk,29.76873152590446,3.0,Rabi,December,Jan To March,April
2539,Chapai Nawabganj,25.2,73.1,Jhinga,31.0,8.5,90,64,0.3010648769607011,0.548696995794161,0.5126962031122972,25.40760757580048,0.3868871669415091,0.40903921832584,0.1262528823881616,0.0398870449480682,0.2388490796040724,0.405825066906805,829.55875544981,5.71,19.824635461185416,1.769000133084657,33.82,38.14,1.2964235697480964,Optimal,Loamy,0.2995895035307068,0.378950857339747,0.1336542477586506,Moderate,342.22,0.5,3.38,7.14,Low Risk,27.130678085748485,2.651043717999212,Kharif 1,April,May To June,June To Aug
903,Cumilla,25.0,78.5,Maize 2,25.1,25.0,85,49,0.2002161177884965,0.6035925099580377,0.3362718182718499,11.223803071549533,0.3543073011388865,0.4140873576838285,0.1894786437629809,0.099672119977976,0.1293631723748516,0.1326725550541178,879.3636386726585,5.73,24.874530428068635,2.2718388096296294,36.84,42.25,1.2914652625771748,Optimal,Loamy,0.1376319410533867,0.3351586054942301,0.0957259568275318,Optimal,73.68,0.0,0.9,4.01,Low Risk,25.32651138297744,3.2259136212624586,Rabi,December,Jan To March,April
2966,Barishal,21.1,78.5,Black Berry,35.0,11.2,85,64,0.5478024732238574,1.6516493450053469,0.5544854158192989,25.18041938605885,0.5728692885330786,0.5728692885330786,-0.0430158328210302,0.1765146639503729,0.2889736411229653,0.3442376284151816,816.7181619273865,5.66,20.17561000805316,1.2694554910732796,30.83,44.87,1.2527299284682336,Optimal,Loamy,0.2998478444577383,0.2464812961365171,0.0396186222966054,Optimal,1601.92,13.5,1.66,8.72,Low Risk,27.43891460365803,6.073499662845583,Kharif 2,June,July To August,June To September
2173,Thakurgaon,20.1,52.3,Palong Shak,38.0,10.0,75,47,0.3628230206627605,1.3334649495644024,0.5463691359040764,25.33135955940118,0.3804604623233381,0.5482479984489035,0.2344852439165505,0.1662650143168719,0.493734401630048,0.598142351360906,522.8941391483648,5.91,25.179868233196583,1.1138283345634457,35.9,33.38,1.2816529403604002,Optimal,Loamy,0.2921956777350151,0.2909697105920759,0.0684083110035732,Optimal,1137.55,0.5,2.09,8.67,Low Risk,29.635309584573942,21.03589507593189,Kharif 2,August,Sep To Jan,Feb
2315,Sunamganj,28.7,75.2,Cauliflower,35.0,9.5,89,64,0.4000448093997925,1.3657345671698395,0.5087847739713423,25.286859590403445,0.4034609402016365,0.6168663126274601,0.0667272932950769,0.1989788657883254,0.3651083343986492,0.2718447079950813,628.0148119833651,5.62,19.99758679845023,1.64855806562715,37.41,36.71,1.2891131781692715,Optimal,Loamy,0.2946700379996196,0.2339148918625469,0.0639635658734503,Optimal,1911.12,11.0,1.77,7.45,Low Risk,27.885801688585943,0.0,Kharif 2,September,Nov To Jan,Feb
767,Chattogram,25.3,50.1,Sugarcane,30.0,20.0,68,44,0.4056299958756237,2.1403453676876643,0.6630378839869909,25.589822172091417,0.5209401395834531,0.6458570971605768,0.1013248294567544,0.251322211635565,0.6471153106560367,0.3838249930699671,499.5027457986161,5.72,19.655362991199382,0.998670105025064,39.1,42.18,1.244795253610559,Optimal,Loamy,0.3650926185642995,0.4312450365517601,0.0625324564848842,Moderate,1450.75,1.5,2.09,9.23,Low Risk,29.00536759721516,1.8096479791395048,Kharif 2,October,Nov To Aug,Aug To Sep
738,Sirajganj,26.4,70.4,Guava,31.0,19.7,80,69,0.2785134430071821,0.944699869122176,0.2607560434759008,23.92070034156748,0.1558362282991342,0.3475921449169511,0.1558362282991342,0.1632289821940149,0.2076113531378722,0.3271930112446928,1004.8810919331444,5.65,32.39837322501859,2.015165067306697,27.72,38.51,1.2677894951978137,Optimal,Loamy,0.2934263318261063,0.3684976067459324,0.0657450079773964,Moderate,1038.79,44.5,2.58,6.53,High Risk,29.734639998319537,1.5989159891598916,Kharif 1,April,April To May,June
1377,Jhenaidah,19.9,79.4,Mukhi Kachu,30.0,19.9,85,59,0.413566756894844,0.84877470572712,0.4678879477824383,23.169614656085905,0.1799360112886874,0.2192054231546401,0.0969899380924829,0.0963160957666622,0.514494162877339,0.4669634893947801,701.1676181748644,6.42,20.67270925828703,3.1264496579459395,35.7,41.1,1.3201796336004146,Optimal,Loamy,0.1409917875191496,0.2115915564517497,0.0478570262675629,Optimal,558.92,36.5,2.03,6.45,High Risk,30.80212324685032,24.847494553376908,Kharif 1,April,May To Sep,Sep To Feb
1106,Kurigram,28.0,69.5,Wood Apple,35.0,17.9,76,68,0.3558381686495799,2.271010597434924,0.4713811202070295,25.13244501789589,0.3208653641118804,0.6354839097633554,0.1670343495176736,0.2406255948198861,0.3827556422026384,0.4647641976908437,775.6276679387885,5.83,12.288411800548277,1.4710002387530696,34.2,40.96,1.2665690003807408,Optimal,Loamy,0.2344729251851038,0.2796919117896582,0.0587568380627055,Optimal,1572.26,1.5,3.69,11.29,Moderate Risk,28.153691646242216,4.021699819168173,Kharif 1,May,June To August,August To September
1519,Chattogram,27.8,76.1,Betelnut,31.0,11.5,89,60,0.3915261306416125,2.11426038774162,0.5264530240348124,24.644529741102364,0.4457577921693492,0.5951918095667892,0.1757355066741538,0.2214180290527049,0.486970761131629,0.5795235914978101,704.1347822731015,6.09,26.02547540915612,2.2569849325379425,32.32,38.82,1.2811515513259724,Optimal,Loamy,0.2754568281981899,0.3699767783029978,0.0875783047730205,Optimal,1450.75,0.0,2.29,7.08,Low Risk,28.068855383993853,2.67412771560237,Kharif 2,July,Aug To Jan,Jan To March
1,Jamalpur,28.2,81.3,Jambura,35.0,16.7,84,49,0.2655967048182176,1.033842062750731,0.241186020233712,21.226548985961173,0.3584582540604949,0.4659878631431378,0.156980792310814,0.2680767648435336,0.2196626241315926,0.1400937082084731,713.2001480956798,5.84,19.07477446287292,1.4884873118797954,30.79,41.53,1.319195953915224,Optimal,Loamy,0.2105792063023563,0.2291746459784352,0.0618276296116733,Optimal,1278.22,60.0,2.86,6.76,High Risk,32.16021900184203,1.0,Kharif 1,April,April To May,May To June
