Area,District,Avg Temp,Avg Humidity,Crop Name,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,LST_C,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Season,Transplant,Growth,Harvest,Yield
653,Sherpur,24.0,51.0,Maize 2,7,24.0,10.9,64.0,51.0,0.28656667060300883,1.1664535111398908,0.6237622476523809,9.632554672450008,0.2939839433436102,0.2939839433436102,0.2674666483183502,0.13242719224952093,0.23019796921672825,0.0788653583180603,1119.5554128638144,5.44,23.515141580085125,1.2829048161409138,31.1,26.95,41.95,1.3036199549002778,18.3296073755656,Acidic,Loamy,0.2766917408946857,0.4370976832775264,0.03205895623710089,1.5797279740413155,Optimal,82.59,1.0,1.52,2.61,3.44125,Low Risk,0,25.919182598345877,0,0,Rabi,December,Jan To March,April,0.010719754977029096
729,Naogaon,21.3,71.0,Dalim,340,21.3,7.0,91.0,71.0,0.3487106252072656,0.6904514352556488,0.4932191208535274,9.915375914621379,0.1686694797660397,0.36884836329901455,0.14693345328079885,0.0697223689630962,0.11736784528665793,0.32719657372421895,904.7245667236134,6.03,20.588703197129945,1.2210344681911276,35.52,18.36,46.12,1.2776540553988343,16.861688783962496,Optimal,Loamy,0.21729447084432643,0.29768989494234355,0.01598276309178418,1.3699837542374182,Moderate,596.69,48.5,2.32,6.4,28.01361502347418,High Risk,1,30.535987088037466,1,0,Kharif 1,April,April To May,June,0.4663923182441701
7,Narsingdi,20.1,76.0,Amra,1007,30.0,20.1,76.0,69.0,0.3119898662094622,2.0385313560260325,0.6065247798970631,24.862295006920522,0.5152210866413941,0.5152210866413941,0.05395058152964341,0.12794093242679436,0.25844628509589523,0.8719206782049576,788.5057642510849,5.74,15.37513979024753,2.5171911026629905,34.06,28.41,37.53,1.2872807624360605,6.108054241087155,Optimal,Loamy,0.3336067480859884,0.28607071986779686,0.04004280054314483,0.8575087929398271,Optimal,1043.06,0.0,0.09,7.46,51.893532338308454,Low Risk,0,25.182704394863165,0,0,Kharif 1,June,June To August,August To September,143.85714285714286
214,Chandpur,25.6,75.0,Kakrol,6,30.0,19.4,80.0,75.0,0.3412211791714285,0.8725917889519501,0.4281090325146605,19.425978689732872,0.2089905892653835,0.36823488564093054,0.10522651146254912,0.2009188120518588,0.22600866994839922,0.444077246939405,957.8245455976194,5.42,21.49491758186393,1.6455825589740574,38.88,33.1,28.02,1.2399991686373348,13.062193364072229,Acidic,Loamy,0.2983080482418961,0.3017596092770387,0.047188880398834517,1.0115704589785113,Optimal,897.09,12.0,2.34,5.85,35.042578125,Low Risk,0,28.983708137209515,0,0,Kharif 1,April,May To July,July To Sep,0.028037383177570093
122,Cumilla,23.7,68.8,Cauliflower,15406,38.0,23.7,70.0,50.0,0.3878846418404898,1.1242389723548634,0.5975658978805047,24.606329862453588,0.4052766874645836,0.6041847788228435,0.23862926177213814,0.14560711155461795,0.32273170729019524,0.444603285522738,849.9831898846771,5.79,19.604751893922188,2.0735377693174546,38.41,19.88,41.71,1.3002830334511046,9.4547358548359,Optimal,Loamy,0.20043803904901203,0.3016350227242608,0.026059776323182827,1.5048791344965393,Moderate,1132.38,0.5,1.97,7.47,47.77974683544304,Low Risk,0,26.499341388599518,0,0,Kharif 2,September,Nov To Jan,Feb,126.27868852459017
35,Gopalganj,25.0,80.7,Green Papaya,162,41.0,11.2,93.0,69.0,0.3618536099110348,0.9866571791813288,0.22276900105803948,8.888223792338323,0.3335692932687091,0.4094692251576956,0.3191900377110438,0.14707253997440534,0.023726492984281533,0.07619539170463147,910.3336518241623,5.49,23.67779018451116,1.1029568367328135,33.51,29.38,37.11,1.2228222046299497,21.467558290539888,Acidic,Loamy,0.2938913789295406,0.2757194772955145,0.011416607869111889,0.9381679663411197,Optimal,668.31,49.0,1.85,6.16,26.7324,High Risk,0,29.868181320517746,1,0,Kharif 1,June,June To August,August To September,4.628571428571429
814,Chattogram,26.9,79.0,Date Palm,890,30.0,8.3,79.0,60.0,0.4682520779336984,0.8764615730140046,0.6523479105986385,25.69795428929166,0.2857683951758499,0.43529988832838806,0.12944690123706376,0.22264878653404435,0.26359910394631747,0.424326125894919,792.8676376845649,5.78,17.930536368026605,1.8634171392202588,28.96,25.34,45.7,1.2425843103157355,9.622395324500227,Optimal,Loamy,0.2718153546576262,0.27507383769143023,-0.0013406118456328886,1.0119878549094785,Moderate,1205.62,5.0,2.45,6.46,44.81858736059479,Low Risk,0,28.67605650110969,0,0,Kharif 1,April,April To May,Feb To March,1.0933660933660934
5,Chattogram,28.1,80.0,Pineapple,610,30.0,23.5,80.0,60.0,0.2818254183506067,1.192334758462278,0.46721956710261064,25.627695125488216,0.2839457149461574,0.42718846959756673,0.2839457149461574,0.16421759235851463,0.2968273231648061,0.4369420211283345,750.5507309245139,5.7,31.02831128909042,2.24443745273299,36.65,25.25,38.1,1.2746115540882978,13.824538193883772,Optimal,Loamy,0.20734382326496875,0.21236672468128825,0.06730274405005618,1.0242249869671818,Optimal,1450.75,0.5,3.26,5.89,51.62811387900356,Low Risk,0,29.88359746986067,0,0,Kharif 2,September,Sep To May,June To Aug,122.0
519,Khagrachari,26.2,85.3,Mug,1018,29.0,20.4,91.0,60.0,0.35211224917921435,1.4916259978561157,0.6231960568766203,25.438150556462645,0.3460605737166914,0.6509639486105232,0.13662636967358172,0.13501053455811965,0.38387701615041053,0.6968161853788652,912.3958348342426,5.57,21.005622353470354,2.4749103123222542,33.24,34.66,32.1,1.2063915130896932,8.487427705515676,Optimal,Loamy,0.256386515426348,0.24084757596500245,0.013458485468262362,0.9393925244644569,Moderate,1337.03,0.0,1.69,7.93,51.03167938931298,Low Risk,0,27.657536524185822,0,0,Kharif 2,February,March To May,May,1.9614643545279384
33,Chuadanga,25.0,68.0,Kolmi Shak,134699,25.0,4.6,85.0,60.0,0.3568566147040707,0.9126216882058271,0.353962956671594,8.838783133112255,0.3329792120787709,0.33537264114042653,0.3329792120787709,0.053182130525589344,0.21138832367848526,0.6268786595238055,1046.2151371978305,6.23,31.6792241218238,1.586657599458816,32.52,21.17,46.31,1.3128434687255381,19.966011654076524,Optimal,Loamy,0.2669801521703263,0.26802225056230533,-0.02589990811189201,1.0039032803881025,Moderate,392.57,57.0,2.36,6.41,15.7028,High Risk,1,28.78216990459277,1,0,Kharif 1,March,April To Aug,Sep To Oct,4081.787878787879
27,Natore,34.0,67.9,Mukhi Kachu,62,34.0,10.3,90.0,49.0,0.33849632059474966,0.9504449961169841,0.40104627804515147,10.307768823337923,0.22633826536477686,0.25251718331542655,0.22633826536477686,0.07576327836561426,0.16732582910361454,0.5419858729968484,921.1410106590356,5.86,32.11061715496265,1.89088166729618,34.6,20.11,45.29,1.2761328544459747,16.98182266523237,Optimal,Loamy,0.31078291056498025,0.32286344684711393,0.008911825532477644,1.038871301707588,Moderate,471.39,43.5,2.65,6.48,13.864411764705881,High Risk,1,30.00772531680916,1,0,Kharif 1,April,May To Sep,Sep To Feb,2.2962962962962963
580,Nilphamari,29.4,70.0,Mug,1922,30.0,19.9,70.0,47.0,0.41463635639823515,1.1190136867933878,0.5446843319082922,25.188996164936476,0.440321522487276,0.6780363296319056,0.10219052062592886,0.19118369562729232,0.3643480773204227,0.35722493911268965,847.8432493699894,5.72,20.512109250113628,2.1698560319048017,33.1,28.34,38.56,1.3017364966165341,9.453212078824942,Optimal,Loamy,0.23624935438264738,0.31929444357933273,0.052867850496920145,1.3515145656744494,Optimal,1114.52,0.5,2.54,8.95,37.90884353741497,Low Risk,0,30.01390637614909,0,0,Kharif 2,February,March To May,May,3.3137931034482757
392,Chandpur,25.0,70.0,Patal,81,25.0,23.7,70.0,60.0,0.3463456955164682,1.2973181038408952,0.4946626557594787,25.006709557965202,0.3869236901387819,0.4195495170139632,0.28575680912472623,0.16524479211706292,0.27007217414172424,0.2960434803168194,688.2363161384023,5.78,23.572283134701564,1.4430509919986356,30.86,32.08,37.06,1.3285396363467605,16.3350313089448,Optimal,Loamy,0.14727705540394037,0.30691521287839635,0.060506377266315844,2.083930942512481,Optimal,1311.38,0.0,2.63,7.39,52.455200000000005,Low Risk,0,24.3230289970717,0,0,Kharif 2,August,Sep To Jan,Jan To March,0.2066326530612245
280,Khagrachari,28.5,89.0,Lal Shak,390,35.0,25.2,89.0,73.0,0.3483618823888533,0.9007949304993093,0.4009938485158677,11.699004405242693,0.3012020301102388,0.3012020301102388,0.2766198858550211,0.07690229485321942,0.0572934311832171,0.23694937968045532,829.0356336216429,5.39,11.685088439187968,2.476778450515285,36.61,25.3,38.09,1.2475014049695883,4.717857762674303,Acidic,Loamy,0.2412394774132265,0.48016741037409105,-0.0028408321060154063,1.9904180506559364,Optimal,86.44,59.5,2.83,6.29,3.032982456140351,High Risk,1,31.555994351934075,1,0,Rabi,September,Oct To Nov,Nov To Feb,1.3928571428571428
200,Barishal,20.6,69.4,Lentil,13474,30.0,20.2,96.0,61.0,0.4715938828401611,2.261525047534469,0.624649330410122,24.686298125507886,0.4128065026680581,0.4553576690699346,0.14468021167791595,0.2037637955074547,0.44708657080336667,0.655327053083258,716.356287743978,5.86,27.720518853809047,1.4155870558648689,36.1,25.89,38.01,1.3018741978666062,19.582348354317837,Optimal,Loamy,0.2518635136943906,0.3087565259935859,0.024394246573817654,1.225888265690714,Moderate,1601.92,0.0,1.7,7.37,77.7631067961165,Low Risk,0,28.191802655214993,0,0,Kharif 2,October,Nov To Feb,Feb To March,67.37
19,Dinajpur,31.6,66.2,Mango,146,45.0,24.3,85.0,60.0,0.28295490146938684,1.1852341727262,0.4488713469862894,13.804989024775416,0.27421778603224545,0.43872050627735043,0.1830152005838261,0.06775793807668086,0.19758894965984347,0.29414818503999535,1080.0362938738633,5.79,31.094285026876644,1.302526509510986,43.92,15.71,40.37,1.2774588431067946,23.872285746069405,Optimal,Clayey,0.2420710714129906,0.23315186268652696,0.008977909410541014,0.9631545864840378,Moderate,907.84,53.0,2.42,6.68,28.729113924050633,High Risk,1,31.988804698616057,1,0,Kharif 1,April,April To May,April To June,7.684210526315789
14,Kushtia,26.0,76.0,Boroi,10,26.0,14.8,90.0,48.0,0.30137133664878807,1.0709581374007675,0.5164826805006258,13.24581569488767,0.3547862218000903,0.43513504488963517,0.2453935103814689,0.06893252827537523,0.13990149560179646,-0.01370098961046215,826.6744565614912,6.14,15.548395818368766,1.262001370793745,35.11,33.89,31.0,1.3180611786628158,12.320427044060569,Optimal,Loamy,0.28319874396135675,0.3182354321097755,0.05802804795990451,1.1237176678763787,Moderate,91.4,1.0,1.44,3.22,3.5153846153846158,Low Risk,0,25.38734948251953,0,0,Rabi,March,December To February,February To March,0.7142857142857143
1510,Jashore,27.7,69.6,Guava,804,35.0,4.5,84.0,60.0,0.47287579037695054,1.3502199445208323,0.5210627639619722,24.74324847569077,0.312921810016097,0.35443396388921256,0.1515730157681526,0.17919200417733408,0.5271636893488506,0.3709867995262589,844.747620226507,5.86,25.925772359565894,2.757926041902738,32.42,31.45,36.13,1.2894149533978747,9.400459608292934,Optimal,Loamy,0.31247247086637703,0.34727931315540417,0.05491829313922581,1.1113917081799876,Optimal,485.51,0.5,2.24,7.5,17.527436823104694,Low Risk,0,29.71407676407339,0,0,Kharif 1,April,April To May,June,0.5324503311258278
500,Gaibandha,26.0,76.0,Laushak,776,32.0,16.5,80.0,76.0,0.24141996156027212,0.9824605651245464,0.7639912917231252,10.198721951425236,0.41001970549468025,0.7055694335450674,0.17202505231337473,0.13085449285432388,0.0923676821510215,0.4030182302231105,518.2025447389899,5.78,25.995152275435796,2.2673476509447785,34.68,28.08,37.24,1.2963757546734886,11.465005053196807,Optimal,Loamy,0.20110699196560008,0.261834854818798,0.054312449092981954,1.301967933882605,Optimal,82.59,0.0,1.3,5.18,3.1765384615384615,Low Risk,0,24.23716227607994,0,0,Rabi,September,Oct To Nov,Nov To Feb,1.552
418,Patuakhali,24.2,79.0,Mango,182,30.0,17.0,81.0,60.0,0.377783120895668,1.0264814978822734,0.5986515503200263,20.73700693402549,0.3595420867712166,0.6786844782316873,0.16530385059101665,0.12173560495433508,0.2300345347067293,0.39156919824343045,904.654318558063,5.54,21.50456388178291,1.5030931673245043,28.51,37.12,34.37,1.3141528351318794,14.306873551997372,Optimal,Loamy,0.43718906908501187,0.30642386067587163,0.07107648383528697,0.7008955217411604,Optimal,1663.21,0.0,1.74,3.68,68.72768595041323,Low Risk,0,31.91174400058965,0,0,Kharif 1,April,April To May,April To June,0.4354066985645933
61,Joypurhat,21.6,93.7,Cheena,2678,30.0,5.8,94.0,60.0,0.33471834924258576,0.951613378536168,0.49773748823766467,10.786328974730434,0.3570621025107575,0.5001871881968004,0.33889520483219115,0.13536913043801568,0.2447865608568955,0.4807041342514738,888.2953498947793,5.87,21.70407305895713,2.048952438546558,36.09,26.96,36.95,1.2861949333677567,10.59276567412814,Optimal,Loamy,0.22857497379858613,0.28397218815229586,0.03277366959198351,1.2423590537191713,Moderate,73.46,1.0,1.39,4.28,3.4009259259259252,Low Risk,0,29.890629736167355,0,0,Rabi,November,Dec To Feb,Feb To April,43.90163934426229
84,Faridpur,27.6,80.5,Garlic,2262,30.0,19.4,88.0,47.0,0.33703958005624834,1.849937651454801,0.5716026644424856,25.620248485606492,0.4158504875897567,0.4628669838311124,0.052516889059678495,0.10519137485775867,0.3585128109427958,0.5693756524234519,761.9366040259629,5.56,23.00825697093514,2.6794555028754803,33.29,27.53,39.18,1.2962192303868227,8.58691511997256,Optimal,Loamy,0.3537031881246835,0.29963901761255696,-0.00427808867893564,0.8471481956417412,Optimal,1135.85,0.0,3.43,7.18,41.15398550724637,Low Risk,0,27.665201328550797,0,0,Kharif 2,October,Nov To Jan,Feb,26.928571428571427
255,Chapai Nawabganj,21.3,62.4,Motor,1740,26.0,14.3,90.0,51.0,0.30108977902000744,1.0076868262607062,0.5048983975441599,11.057714145206763,0.39057630416620726,0.45003696942036936,0.1606941703873931,0.07875573804494107,0.13120807570540985,0.2770847864718572,835.317116524509,5.65,19.891733713803035,1.5608795815075094,36.43,26.94,36.63,1.2967359854459188,12.74392589247112,Optimal,Loamy,0.2509456740660504,0.21775153434324837,0.028645680280349882,0.8677238017896052,Moderate,667.02,0.0,1.35,2.56,31.31549295774648,Low Risk,0,24.66519252159119,0,0,Kharif 2,October,Nov To March,March To April,6.823529411764706
74,Tangail,27.9,76.0,Kolmi Shak,2738,30.0,4.2,76.0,61.0,0.2909543864085913,0.8952732279425216,0.43996713212411814,16.333382507354724,0.169131785550435,0.169131785550435,0.15231805083399932,0.08500297228778506,0.24589415516698027,1.0,954.658386889646,5.58,20.297421367710857,2.4703494920270095,30.54,28.16,41.3,1.3251958020118413,8.216416921257608,Optimal,Loamy,0.21282552678542996,0.5198497793732642,0.0019114582199131203,2.4426100911164434,Optimal,1038.79,42.5,2.81,6.52,37.232616487455196,High Risk,1,28.113636913949367,0,0,Kharif 1,March,April To Aug,Sep To Oct,37.0
279414,Narail,25.2,80.7,Laushak,196,35.0,20.0,91.0,71.0,0.33896366796333055,2.0656417959672515,0.4636177734126864,7.660341504464883,0.36256419706376897,0.5546311559591747,0.36256419706376897,0.11745877778646284,0.2778966284909956,0.3313752452703131,1069.1897024139028,5.68,26.575629948485613,2.479108450541608,34.1,28.67,37.23,1.2609826211514896,10.71983355253364,Optimal,Loamy,0.32245213849737275,0.5008968786119421,0.0922860384715041,1.553399152339699,Optimal,80.15,0.0,2.88,6.11,3.180555555555556,Low Risk,0,28.69396790164671,0,0,Rabi,September,Oct To Nov,Nov To Feb,0.0007014680724659466
10,Nilphamari,18.8,67.0,Jamrul,268,30.0,17.0,67.0,59.0,0.4866924003775527,1.9665972477420846,0.6150764291836127,25.12684871199078,0.4753667635336395,0.7089780036877282,0.11773273731097336,0.28540946456617794,0.3062726065207851,0.5554948440347603,826.1245037808103,5.65,19.317214270261488,1.8085085646356325,32.46,25.01,42.53,1.3020134211877432,10.68129543204757,Optimal,Loamy,0.31165576043277926,0.3566886137951186,0.07130111547917628,1.144495494964716,Optimal,1114.52,1.5,2.55,11.3,59.282978723404256,Low Risk,0,30.034259462416177,0,1,Kharif 2,June,July To August,June To September,26.8
1200,Sirajganj,23.4,80.3,Lentil,201,40.0,14.0,85.0,76.0,0.3403020891410747,1.5814131225235817,0.5183453073036162,24.400143534957632,0.397120725379752,0.7039154693287164,0.16161557961840284,0.1650927282628964,0.4104829521582146,0.4419777735078787,802.0857032647876,5.66,29.411866920849288,2.126095812172973,35.94,24.59,39.47,1.3051058392673605,13.833744816414898,Optimal,Loamy,0.0958861338960944,0.28466159101206323,0.03938101109380719,2.96874615176927,Moderate,1132.42,1.0,2.03,7.22,48.3940170940171,Low Risk,0,28.97369118152301,0,0,Kharif 2,October,Nov To Feb,Feb To March,0.1675
1695,Dhaka,29.0,65.0,Gourd,891,30.0,19.9,65.0,62.0,0.556247093558298,0.888823612182075,0.47767162522292933,26.00306173391288,0.20970123206743152,0.49015388439669083,0.16222953799323384,0.2619912958754626,0.24538589256337118,0.40096887231639317,783.8596657339833,5.75,18.630897711900783,1.8465236358151187,36.9,29.58,33.52,1.3125831325088313,10.08971526306863,Optimal,Loamy,0.4542414534290823,0.20680254119187574,0.05123589673644387,0.45527007636735306,Moderate,1137.55,1.0,2.66,8.21,39.22586206896552,Moderate Risk,0,29.55277046002389,0,0,Kharif 2,July,Aug To Jan,Jan To March,0.5256637168141592
700,Khulna,21.8,70.0,Lal Shak,7,24.0,11.1,70.0,67.0,0.2517679151691285,2.1885777311148082,0.596413780966792,24.267237793134598,0.4520440085363599,0.6684736351755233,0.4520440085363599,0.0641996351636954,0.33547104587551185,0.3768054184698002,667.0199196028973,5.84,22.751732199684085,1.3900663575899435,36.61,23.08,40.31,1.269039823678932,16.367371295231095,Optimal,Loamy,0.30425179928781726,0.3358705033452787,0.023572965289188952,1.1039228169939288,Moderate,127.01,0.0,1.03,5.96,5.826146788990826,Low Risk,0,23.615245824141336,0,0,Rabi,September,Oct To Nov,Nov To Feb,0.01
1111,Chandpur,27.4,66.2,Green Coconut,413,35.0,17.7,85.0,65.0,0.3066742473052987,1.118729796162333,0.5075432147990351,25.544614554280614,0.35526886746433034,0.6096995235971039,0.28184059807785267,0.1571527777658636,0.15350273814382476,0.3681055848806675,836.2486165876065,6.1,21.71262193047172,1.9315965029119557,29.7,29.47,40.83,1.313610712035088,11.240764775531074,Optimal,Loamy,0.2708694038870497,0.20512478400480735,0.015939553796938233,0.7572829602059548,Moderate,897.09,0.0,2.19,3.99,32.74051094890511,High Risk,0,24.05428873187285,0,0,Kharif 1,May,June To August,August To September,0.37173717371737175
3,Cumilla,20.4,70.0,Gram,1887,24.0,14.9,70.0,49.0,0.45703871935852236,1.5850036034547055,0.5894120065749968,12.222451540667214,0.45447152071187485,0.5334419810322472,0.2563407219716752,0.1587261882329679,0.27933203304736354,0.4583997602228148,791.1053617805504,5.99,20.6816521496928,1.2542453090905885,36.74,22.75,40.51,1.2935331969442792,16.489319911978285,Optimal,Loamy,0.19875968308795255,0.3749066058169562,0.05826161406197632,1.8862306479481423,Moderate,1132.38,0.0,0.7,6.72,55.50882352941177,Low Risk,0,24.286302108616823,0,0,Kharif 2,August,Sep To Oct,Nov,629.0
64003,Joypurhat,23.8,81.0,Mukhi Kachu,533,40.0,23.8,90.0,81.0,0.3994911034881739,1.3931270584187225,0.46641311860250284,17.41339968295767,0.264671599803988,0.264671599803988,0.23413377871374016,0.08208430730723902,0.0687425187979249,0.25983598730480395,959.929948482941,5.98,22.63355683823206,1.5937371256127844,35.22,19.14,45.64,1.2789821956873475,14.201562148795125,Optimal,Loamy,0.23840396659709728,0.33437530541117927,0.054201583215472075,1.402557642743728,Moderate,596.69,43.0,2.41,6.3,25.071008403361347,High Risk,1,29.91597756876613,1,0,Kharif 1,April,May To Sep,Sep To Feb,0.00832773463743887
681,Gaibandha,29.6,71.0,Carrot,9695,36.0,2.7,85.0,71.0,0.4335537993490526,1.673081702716865,0.6050258942010226,24.83291332441585,0.40459132264314734,0.5263159566585783,0.1559949517307236,0.17824217614012727,0.44403496948688603,0.6011587872608476,740.9978360168909,5.96,22.20891310156743,1.6683465406336697,33.42,24.06,42.52,1.2778855747789655,13.311930441700717,Optimal,Loamy,0.1736185877930166,0.3021141643606042,0.03846820560014149,1.740102647999744,Moderate,1091.34,11.0,2.32,8.68,36.86959459459459,Low Risk,0,29.121996215391075,0,0,Kharif 2,October,Nov To Feb,March,14.236417033773861
894,Sylhet,19.6,80.1,Black Berry,1075,30.0,19.6,85.0,69.0,0.485075415304567,2.07691285216467,0.516175252878921,24.83525583143322,0.48520856533174717,0.48520856533174717,0.1332839942258221,0.22619444476647008,0.4034241787048375,0.4263110056353937,836.7430877057838,5.66,22.161807969445544,2.671490543973603,31.64,28.99,39.37,1.2707048756166497,8.295671500480717,Optimal,Loamy,0.3574460844253164,0.39441286526450386,0.024040332091683356,1.1034191797026418,Optimal,1626.4,0.5,0.8,10.87,82.9795918367347,Low Risk,0,28.885487434000055,0,0,Kharif 2,June,July To August,June To September,1.2024608501118568
184,Tangail,29.0,70.6,Safeda,1334,29.0,6.4,74.0,66.0,0.3381105768012135,1.5028878987390137,0.6115168091585296,25.90304641144058,0.24931948895618367,0.600986562348652,0.11998890737947748,0.17264914598571113,0.2587456483993471,0.6262117537260472,718.0682252475651,5.74,20.232480872327564,1.9392158661696839,28.48,26.43,45.09,1.245550287587713,10.433330927871644,Optimal,Loamy,0.3015523606106274,0.31746833969296206,-0.03930669022997923,1.0527801508504382,Moderate,1038.79,7.5,2.61,8.53,35.820344827586204,Moderate Risk,0,29.64077505680566,0,0,Kharif 1,April,April To May,Jan To March,7.25
371,Rajshahi,29.4,67.2,Lentil,184,38.0,15.2,70.0,46.0,0.46608818690420356,1.249710949473802,0.6016756834035448,24.587849712747673,0.38275583264606894,0.5681542276842392,0.1488105344097688,0.25415281521496247,0.3129532929942173,0.4355272501686673,754.6259772885197,5.65,18.23229540094396,1.785746120197711,28.85,22.11,49.04,1.2723072463682912,10.209903409408136,Optimal,Loamy,0.24562901500132803,0.2630662808653793,0.024573557477438356,1.0709902527759476,Moderate,772.89,0.0,2.33,7.63,26.288775510204083,Low Risk,0,29.237033169299742,0,0,Kharif 2,October,Nov To Feb,Feb To March,0.49595687331536387
244,Tangail,28.9,74.5,Sugarcane,243,35.0,16.6,75.0,61.0,0.21817099148515534,0.6782548001895523,0.44569754257687794,13.887286190215049,0.19969471789338084,0.19969471789338084,0.18463785599561244,0.1254536023562459,-0.024323709045807385,0.2035514630901315,1138.818996214995,5.59,20.76376467102997,2.2123739487196636,36.69,30.8,32.51,1.2959657537257125,9.385287095360301,Optimal,Loamy,0.3484477245542754,0.3421496088412965,0.0017434203614176101,0.9819252207170093,Optimal,1132.42,9.0,2.56,6.18,39.18408304498271,High Risk,0,30.009735659049735,0,0,Kharif 2,October,Nov To Aug,Aug To Sep,0.9959016393442623
20,Brahmanbaria,25.1,79.4,Wheat,702,35.0,11.7,90.0,50.0,0.319862841430906,2.617427020085074,0.4174710440619952,24.764552301587887,0.442201800471805,0.5566897870835177,0.2414118934131702,0.14063348573818188,0.04521428017893049,0.2688159773315294,944.7683259667242,5.78,34.94403086434256,2.6712302455391157,31.32,29.65,39.03,1.2674473880346735,13.081624439786937,Optimal,Loamy,0.20082830905562968,0.4673803746067485,0.08585036295587134,2.3272634062625284,Optimal,70.13,1.5,2.18,5.89,2.79402390438247,Low Risk,0,27.170734839884474,0,0,Rabi,December,Jan To March,April,35.1
560,Chattogram,32.5,79.5,Garlic,2599,39.0,5.2,89.0,66.0,0.4828113638286503,1.5991996555154673,0.5903644315528663,24.491906993796686,0.48412837498170835,0.49305286970798434,0.2087397060297967,0.16101873416215554,0.31574812212747766,0.54542964886907,734.0747100911424,5.73,20.250090878430925,1.7508101624194956,30.37,24.64,44.99,1.3011787144096918,11.566125964477344,Optimal,Loamy,0.12768602828246173,0.26495186701205076,0.03119019641539397,2.075026301436327,Optimal,1450.75,1.0,2.59,8.55,44.63846153846154,Low Risk,0,27.750562799364374,0,0,Kharif 2,October,Nov To Jan,Feb,4.641071428571428
8518,Panchagar,29.0,72.0,Amra,605,29.0,16.5,77.0,60.0,0.2977478670368672,1.3354542727177958,0.6085655858452889,25.176837023778166,0.5411000134872672,0.7506679810100534,-0.04778937796466625,0.13098137053928258,0.2896667000209823,0.26592857084583094,1211.8942659626296,5.5,26.676655465891507,2.101231628756305,29.19,31.56,39.25,1.2653834700725881,12.695723356154273,Optimal,Loamy,0.3112414535942658,0.24026553159657577,0.05508033905163357,0.7719586476092796,Optimal,1568.31,0.0,3.16,3.91,54.079655172413794,Low Risk,0,28.306304320543745,0,0,Kharif 1,June,June To August,August To September,0.07102606245597558
71,Shariatpur,25.0,78.5,Ginger,3272,25.0,19.8,85.0,70.0,0.3316102422834202,1.0522574234678848,0.4526111407875548,9.141517099312987,0.36290526837318204,0.45300227419996775,0.36290526837318204,0.0694122525641159,0.02139950848831912,0.11426475114708656,762.3330811920798,5.66,21.517612323154232,2.628445612911505,32.64,26.33,41.03,1.3132516380614165,8.186440007529535,Optimal,Loamy,0.4267093337696477,0.48882778141558336,0.02541291030598289,1.1455755539658978,Moderate,130.03,0.5,1.96,2.98,5.2012,Low Risk,0,25.843052691428806,0,0,Rabi,October,Nov To March,March To April,46.08450704225352
1022,Madaripur,26.1,75.0,Groundnut,368,35.0,11.8,76.0,75.0,0.29127223327425816,2.36105603818211,0.6464688218106853,22.100334545016413,0.4128067021379428,0.4774171914960055,0.2772426771232045,0.011580213708584745,0.2349380977591034,0.08506054808134536,797.2644387832111,5.59,17.92874495799919,2.18136670829862,26.32,35.77,37.91,1.2274074811778664,8.219042167368046,Optimal,Loamy,0.33941972158531286,0.40410986942319543,0.06024844378592718,1.1905904216046643,Optimal,149.59,0.0,1.52,3.05,5.731417624521073,Low Risk,0,26.76358624672827,0,0,Rabi,October,Nov To March,March To April,0.36007827788649704
466,Jhallokati,24.0,49.2,Tobacco,2595,24.0,20.5,85.0,42.0,0.31269599417284577,2.4406301388254925,0.5078678297306921,24.886343970304775,0.5372733332817805,0.5372733332817805,0.33502152176727257,0.06316027832848226,0.2760746510050861,0.32622518875490375,670.4963725485139,6.06,28.675106433362604,3.3606917296377663,27.93,32.35,39.72,1.3196098194602273,8.532501264688554,Optimal,Loamy,0.4560625125023231,0.29892757172152684,0.2852751350017044,0.6554530651540981,Optimal,1451.65,0.5,0.0,21.76,60.48541666666667,Low Risk,0,27.88530775906731,0,1,Kharif 2,October,Nov To Feb,Feb To April,5.568669527896995
519,Natore,24.7,80.4,Jambura,85,39.0,12.9,86.0,71.0,0.27393244997147964,0.5961760426662794,0.38304807785026934,15.185586978319575,0.3782475672950716,0.4138813576066545,0.3782475672950716,0.19187273284904413,0.04939223894170131,0.5764937166510437,733.4853874587897,5.69,32.88850656668603,2.2191573536727205,30.86,32.82,36.32,1.3134466416434025,14.82026793289594,Optimal,Loamy,0.20555197176437942,0.32898417685380976,0.039441102311614906,1.600491467096791,Moderate,471.39,58.5,2.53,6.94,19.084615384615386,High Risk,0,28.816155402681396,1,0,Kharif 1,April,April To May,May To June,0.16377649325626203
