util_practice_desc,year,load_time,state_alpha,county_ansi,reference_period_desc,state_ansi,state_name,domain_desc,sector_desc,asd_desc,county_name,region_desc,end_code,class_desc,location_desc,agg_level_desc,prodn_practice_desc,domaincat_desc,Value,unit_desc,asd_code,freq_desc,group_desc,week_ending,zip_5,statisticcat_desc,begin_code,county_code,congr_district_code,watershed_code,CV (%),country_code,country_name,short_desc,watershed_desc,source_desc,state_fips_code,commodity_desc
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,155,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,POTTAWATTAMIE,,00,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,44.8,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,155,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,173,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,TAYLOR,,00,ALL CLASSES,"IOWA, SOUTHWEST, TAYLOR",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,41.1,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,173,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,007,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,APPANOOSE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, APPANOOSE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,40.2,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,007,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,039,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,CLARKE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, CLARKE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,38,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,039,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,053,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,DECATUR,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, DECATUR",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,40.6,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,053,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,117,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,LUCAS,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, LUCAS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,39.9,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,117,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,121,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,MADISON,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, MADISON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,47.5,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,121,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,125,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,MARION,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, MARION",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,47.2,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,125,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,135,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,MONROE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, MONROE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,40.7,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,135,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,159,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,RINGGOLD,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, RINGGOLD",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,42.2,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,159,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,175,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,UNION,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, UNION",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,45.1,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,175,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,181,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,WARREN,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, WARREN",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,46.4,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,181,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,185,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,WAYNE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, WAYNE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,39.2,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,185,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,051,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,DAVIS,,00,ALL CLASSES,"IOWA, SOUTHEAST, DAVIS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,39.3,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,051,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,057,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,DES MOINES,,00,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,47.2,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,057,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,087,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,HENRY,,00,ALL CLASSES,"IOWA, SOUTHEAST, HENRY",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,47.4,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,087,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,101,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,JEFFERSON,,00,ALL CLASSES,"IOWA, SOUTHEAST, JEFFERSON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,36.9,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,101,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,107,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,KEOKUK,,00,ALL CLASSES,"IOWA, SOUTHEAST, KEOKUK",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,44.5,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,107,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,111,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,LEE,,00,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,41.5,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,111,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,115,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,LOUISA,,00,ALL CLASSES,"IOWA, SOUTHEAST, LOUISA",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,47.2,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,115,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,123,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,MAHASKA,,00,ALL CLASSES,"IOWA, SOUTHEAST, MAHASKA",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,48,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,123,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,177,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,VAN BUREN,,00,ALL CLASSES,"IOWA, SOUTHEAST, VAN BUREN",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,35.8,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,177,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,179,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,WAPELLO,,00,ALL CLASSES,"IOWA, SOUTHEAST, WAPELLO",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,38.4,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,179,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,183,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,WASHINGTON,,00,ALL CLASSES,"IOWA, SOUTHEAST, WASHINGTON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,48.5,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,183,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,48,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR - AUG FORECAST,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,45,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR - NOV FORECAST,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,46,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR - OCT FORECAST,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,46,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR - SEP FORECAST,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,46,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,NORTHEAST,,,00,ALL CLASSES,"IOWA, NORTHEAST",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.3,BU / ACRE,30,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,WEST CENTRAL,,,00,ALL CLASSES,"IOWA, WEST CENTRAL",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.3,BU / ACRE,40,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,,,00,ALL CLASSES,"IOWA, CENTRAL",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,57.5,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,,,00,ALL CLASSES,"IOWA, EAST CENTRAL",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,60,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,,,00,ALL CLASSES,"IOWA, SOUTHWEST",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,44.4,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,55.5,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,,,00,ALL CLASSES,"IOWA, SOUTHEAST",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,53.1,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,"OTHER DISTRICTS, ALL COUNTIES",,,00,ALL CLASSES,"IOWA, OTHER DISTRICTS, ALL COUNTIES",AGRICULTURAL DISTRICT,ALL PRODUCTION PRACTICES,NOT SPECIFIED,40,BU / ACRE,98,ANNUAL,FIELD CROPS,,,YIELD,00,999,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,NORTHEAST,OTHER (COMBINED) COUNTIES,,00,ALL CLASSES,"IOWA, NORTHEAST, OTHER (COMBINED) COUNTIES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.3,BU / ACRE,30,ANNUAL,FIELD CROPS,,,YIELD,00,998,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,WEST CENTRAL,OTHER (COMBINED) COUNTIES,,00,ALL CLASSES,"IOWA, WEST CENTRAL, OTHER (COMBINED) COUNTIES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.3,BU / ACRE,40,ANNUAL,FIELD CROPS,,,YIELD,00,998,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,OTHER (COMBINED) COUNTIES,,00,ALL CLASSES,"IOWA, CENTRAL, OTHER (COMBINED) COUNTIES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,57.5,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,998,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,OTHER (COMBINED) COUNTIES,,00,ALL CLASSES,"IOWA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,59.8,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,998,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,095,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,IOWA,,00,ALL CLASSES,"IOWA, EAST CENTRAL, IOWA",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,48.3,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,095,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,103,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,JOHNSON,,00,ALL CLASSES,"IOWA, EAST CENTRAL, JOHNSON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,64.9,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,103,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,139,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,MUSCATINE,,00,ALL CLASSES,"IOWA, EAST CENTRAL, MUSCATINE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,53.9,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,139,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,OTHER (COMBINED) COUNTIES,,00,ALL CLASSES,"IOWA, SOUTHWEST, OTHER (COMBINED) COUNTIES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,44.4,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,998,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,OTHER (COMBINED) COUNTIES,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, OTHER (COMBINED) COUNTIES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,55.3,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,998,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,135,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,MONROE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, MONROE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,58.3,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,135,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,OTHER (COMBINED) COUNTIES,,00,ALL CLASSES,"IOWA, SOUTHEAST, OTHER (COMBINED) COUNTIES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,51.4,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,998,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,057,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,DES MOINES,,00,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,55.3,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,057,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,101,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,JEFFERSON,,00,ALL CLASSES,"IOWA, SOUTHEAST, JEFFERSON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,54.1,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,101,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,107,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,KEOKUK,,00,ALL CLASSES,"IOWA, SOUTHEAST, KEOKUK",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,60.8,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,107,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,111,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,LEE,,00,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,55,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,111,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,177,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,VAN BUREN,,00,ALL CLASSES,"IOWA, SOUTHEAST, VAN BUREN",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,44.2,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,177,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,179,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,WAPELLO,,00,ALL CLASSES,"IOWA, SOUTHEAST, WAPELLO",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,53,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,179,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
ALL UTILIZATION PRACTICES,2002,2012-01-01 00:00:00.000,IA,183,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,WASHINGTON,,00,ALL CLASSES,"IOWA, SOUTHEAST, WASHINGTON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,58.8,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,183,,00000000,,9000,UNITED STATES,"WHEAT - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,WHEAT
