Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Avg_Salinity_Index
196,2.734693878,Jhallokati,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,536,30,8.0,70,85,569.17247021854
1668,5.239208633,Jhenaidah,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8739,30,8.0,70,85,683.9099685457547
323,5.253869969,Joypurhat,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1697,30,8.0,70,85,755.5575616431242
475,3.288421053,Khagrachari,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1562,30,8.0,70,85,500.10725213700607
604,5.427152318,Khulna,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,3278,30,8.0,70,85,682.1590194281182
598,6.011705686,Kishoreganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,3595,30,8.0,70,85,876.2439398427629
916,6.942139738,Kurigram,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,6359,30,8.0,70,85,792.4069629086493
863,4.945538818,Kushtia,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,4268,30,8.0,70,85,776.4934705424396
175,2.314285714,Lakshmipur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,405,30,8.0,70,85,741.7048165468992
1803,7.830282862,Lalmonirhat,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,14118,30,8.0,70,85,697.8417930736713
54,4.944444444,Madaripur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,267,30,8.0,70,85,747.762894569038
214,3.429906542,Magura,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,734,30,8.0,70,85,717.9134368905294
685,5.321167883,Manikganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,3645,30,8.0,70,85,855.2757419547362
884,9.90158371,Meherpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8753,30,8.0,70,85,737.1903838356752
375,4.64,Moulvibazar,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1740,30,8.0,70,85,576.5795702892858
888,3.031531532,Munshiganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2692,30,8.0,70,85,780.7977452526177
1717,9.880605708,Mymensingh,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,16965,30,8.0,70,85,722.0789151781311
1382,6.487698987,Naogaon,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8966,30,8.0,70,85,715.3122681658049
418,3.581339713,Narail,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1497,30,8.0,70,85,690.4520866530374
507,3.362919132,Narayanganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1705,30,8.0,70,85,874.9909430059635
407,4.302211302,Narsingdi,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1751,30,8.0,70,85,736.8481399688881
706,7.478753541,Natore,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5280,30,8.0,70,85,745.9808383481169
381,4.934383202,Netrokona,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1880,30,8.0,70,85,759.3640417479114
1757,5.595902106,Nilphamari,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,9832,30,8.0,70,85,662.4876899141161
284,4.095070423,Noakhali,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1163,30,8.0,70,85,647.9486594145636
1717,7.220151427,Pabna,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,12397,30,8.0,70,85,795.6505658138942
883,5.978482446,Panchagar,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5279,30,8.0,70,85,603.8437038808935
67,1.208955224,Patuakhali,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,81,30,8.0,70,85,723.6587753859428
365,3.005479452,Pirojpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1097,30,8.0,70,85,571.4062360189625
1108,5.972021661,Rajbari,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,6617,30,8.0,70,85,789.1933034717302
1567,7.863433312,Rajshahi,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,12322,30,8.0,70,85,755.9178007491287
200,3.235,Rangamati,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,647,30,8.0,70,85,525.108560397284
999,10.51151151,Rangpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,10501,30,8.0,70,85,655.870952011207
1110,5.763063063,Satkhira,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,6397,30,8.0,70,85,679.0166939211048
102,7.31372549,Shariatpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,746,30,8.0,70,85,757.672096869811
1541,6.428942245,Sherpur,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,9907,30,8.0,70,85,677.4547800740276
845,6.35739645,Sirajganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5372,30,8.0,70,85,931.333043947874
1084,8.277675277,Sunamganj,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8973,30,8.0,70,85,786.875204438305
914,8.009846827,Sylhet,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,7321,30,8.0,70,85,736.6644168555143
1822,6.349615807,Tangail,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,11569,30,8.0,70,85,786.0532565119972
1002,5.112774451,Thakurgaon,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,5123,30,8.0,70,85,690.524875521508
517,2.324951644,Bagerhat,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1202,27,18.0,65,85,883.0219275597883
217,2.350230415,Bandarban,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,510,27,18.0,65,85,871.774566824814
114,2.122807018,Barguna,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,242,27,18.0,65,85,1012.5961121273995
439,2.041002278,Barishal,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,896,27,18.0,65,85,959.5129638614181
251,2.721115538,Bhola,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,683,27,18.0,65,85,925.6032514459698
407,4.061425061,Bogura,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1653,27,18.0,65,85,1086.6998506354364
699,2.848354793,Brahmanbaria,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1991,27,18.0,65,85,799.0592515618822
210,2.642857143,Chandpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,555,27,18.0,65,85,984.9698542041727
249,2.879518072,Chapai Nawabganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,717,27,18.0,65,85,1022.1396450060806
588,3.539115646,Chattogram,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2081,27,18.0,65,85,946.2680070309598
366,3.12568306,Chuadanga,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1144,27,18.0,65,85,795.207891150735
135,3.637037037,CoxsBazar,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,491,27,18.0,65,85,910.2371214032943
644,2.885093168,Cumilla,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1858,27,18.0,65,85,913.0022692592432
776,4.719072165,Dhaka,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,3662,27,18.0,65,85,1029.2200406180193
430,2.844186047,Dinajpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1223,27,18.0,65,85,805.8388926455632
426,3.129107981,Faridpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1333,27,18.0,65,85,1023.3760261528228
117,1.811965812,Feni,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,212,27,18.0,65,85,1211.038877783889
329,2.37993921,Gaibandha,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,783,27,18.0,65,85,1182.3209464304657
340,2.297058824,Gazipur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,781,27,18.0,65,85,967.6076764862764
389,3.424164524,Gopalganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1332,27,18.0,65,85,878.6298459145404
259,4.111969112,Habiganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1065,27,18.0,65,85,850.8114946123005
532,3.263157895,Jamalpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1736,27,18.0,65,85,1146.2616866680135
434,4.382488479,Jashore,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1902,27,18.0,65,85,922.2913247375768
343,2.556851312,Jhallokati,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,877,27,18.0,65,85,808.2878616013272
435,3.834482759,Jhenaidah,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1668,27,18.0,65,85,766.1341203091142
171,4.637426901,Joypurhat,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,793,27,18.0,65,85,982.3190881122629
519,2.97495183,Khagrachari,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1544,27,18.0,65,85,845.5260138827657
260,2.184615385,Khulna,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,568,27,18.0,65,85,976.7470073138253
366,3.030054645,Kishoreganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1109,27,18.0,65,85,905.4467354045564
356,2.980337079,Kurigram,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1061,27,18.0,65,85,969.6510007084167
329,5.389057751,Kushtia,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1773,27,18.0,65,85,930.2543662062332
210,2.228571429,Lakshmipur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,468,27,18.0,65,85,933.014460022504
209,2.990430622,Lalmonirhat,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,625,27,18.0,65,85,847.766359646961
167,4.353293413,Madaripur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,727,27,18.0,65,85,1095.3046972217842
148,2.763513514,Magura,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,409,27,18.0,65,85,924.633053171217
849,2.876325088,Manikganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2442,27,18.0,65,85,1145.4885094279275
122,3.68852459,Meherpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,450,27,18.0,65,85,836.4072965637137
249,3.682730924,Moulvibazar,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,917,27,18.0,65,85,771.5383544087591
529,2.051039698,Munshiganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1085,27,18.0,65,85,1017.2962471629957
1908,3.083333333,Mymensingh,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,5883,27,18.0,65,85,902.6254778032317
359,4.239554318,Naogaon,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1522,27,18.0,65,85,1078.3431185309885
101,3.881188119,Narail,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,392,27,18.0,65,85,953.5573172586393
382,2.282722513,Narayanganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,872,27,18.0,65,85,928.5539633215813
397,3.818639798,Narsingdi,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1516,27,18.0,65,85,835.1781024002817
335,2.907462687,Natore,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,974,27,18.0,65,85,960.0138522252588
369,5.471544715,Netrokona,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2019,27,18.0,65,85,1069.9986016871405
330,3.981818182,Nilphamari,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1314,27,18.0,65,85,859.0639445887105
272,1.356617647,Noakhali,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,369,27,18.0,65,85,892.7393467460697
949,4.979978925,Pabna,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,4726,27,18.0,65,85,947.9696019997367
332,3.421686747,Panchagar,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1136,27,18.0,65,85,876.4432697540432
164,2.073170732,Patuakhali,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,340,27,18.0,65,85,937.9013015939954
358,2.139664804,Pirojpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,766,27,18.0,65,85,918.2655124550029
384,5.276041667,Rajbari,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2026,27,18.0,65,85,934.6542363471866
724,5.379834254,Rajshahi,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,3895,27,18.0,65,85,981.1632526809557
497,3.078470825,Rangamati,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1530,27,18.0,65,85,844.8319732818987
587,3.119250426,Rangpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1831,27,18.0,65,85,985.0492344640646
180,3.75,Satkhira,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,675,27,18.0,65,85,1000.8284793588815
118,7.86440678,Shariatpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,928,27,18.0,65,85,1131.7438540035685
637,4.576138148,Sherpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2915,27,18.0,65,85,927.0964732315557
405,4.735802469,Sirajganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1918,27,18.0,65,85,1122.7924980279338
156,5.102564103,Sunamganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,796,27,18.0,65,85,1070.6503064634555
322,3.161490683,Sylhet,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1018,27,18.0,65,85,1019.7318102325817
1111,3.082808281,Tangail,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,3425,27,18.0,65,85,1027.7592711732273
309,2.093851133,Thakurgaon,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,647,27,18.0,65,85,882.8065724035296
0,#DIV/0!,Bagerhat,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,560.4940229941045
118,0.2118644068,Bandarban,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,25,25,17.0,40,85,451.41043691874046
0,#DIV/0!,Barguna,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,787.0347263389742
0,#DIV/0!,Barishal,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,723.2491780867266
58,0.8448275862,Bhola,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,49,25,17.0,40,85,793.2705144665238
107,0.308411215,Bogura,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,33,25,17.0,40,85,886.5723630701643
0,#DIV/0!,Brahmanbaria,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,863.2480392790354
49,0.3265306122,Chandpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,16,25,17.0,40,85,647.8428450996125
57,0.3157894737,Chapai Nawabganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,18,25,17.0,40,85,865.6497260101954
0,#DIV/0!,Chattogram,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,641.4371797537294
0,#DIV/0!,Chuadanga,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,761.9959672086425
0,#DIV/0!,CoxsBazar,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,653.0138290769821
0,#DIV/0!,Cumilla,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,676.0413020644066
0,#DIV/0!,Dhaka,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,811.0474471676671
4,0.25,Dinajpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,1,25,17.0,40,85,853.0760826674298
0,#DIV/0!,Faridpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,744.3115052445974
0,#DIV/0!,Feni,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,793.9622601332676
200,0.835,Gaibandha,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,167,25,17.0,40,85,1024.6324994238396
0,#DIV/0!,Gazipur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,656.8828317474395
0,#DIV/0!,Gopalganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,633.1070745028946
0,#DIV/0!,Habiganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,933.3918862102688
20,0.5,Jamalpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,10,25,17.0,40,85,877.9375351013939
0,#DIV/0!,Jashore,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,652.1753130979866
0,#DIV/0!,Jhallokati,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,650.8459620508035
0,#DIV/0!,Jhenaidah,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,689.0704221881782
0,#DIV/0!,Joypurhat,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,872.9465574969236
19,0.3684210526,Khagrachari,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,7,25,17.0,40,85,505.3143142068211
0,#DIV/0!,Khulna,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,650.3819804883071
0,#DIV/0!,Kishoreganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,933.0545221275119
812,0.4568965517,Kurigram,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,371,25,17.0,40,85,930.2247073078219
0,#DIV/0!,Kushtia,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,804.9334970964088
2,0,Lakshmipur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,709.7931444310083
10,0.5,Lalmonirhat,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,5,25,17.0,40,85,887.7887755558337
0,#DIV/0!,Madaripur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,723.598179423401
0,#DIV/0!,Magura,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,760.7261235554363
0,#DIV/0!,Manikganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,822.7170520904577
0,#DIV/0!,Meherpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,831.1397555576286
0,#DIV/0!,Moulvibazar,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,687.8283992225483
51,0.4117647059,Munshiganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,21,25,17.0,40,85,725.5828241750812
0,#DIV/0!,Mymensingh,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,762.4059923605058
0,#DIV/0!,Naogaon,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,852.6830670980565
0,#DIV/0!,Narail,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,697.2327337599921
0,#DIV/0!,Narayanganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,754.2832102206442
0,#DIV/0!,Narsingdi,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,603.3877938214284
0,#DIV/0!,Natore,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,736.2556354100011
0,#DIV/0!,Netrokona,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,753.6723847278678
9,0.4444444444,Nilphamari,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,4,25,17.0,40,85,871.4976966085044
3,0,Noakhali,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,760.6247402542456
0,#DIV/0!,Pabna,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,856.0449563915972
30,0.4333333333,Panchagar,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,13,25,17.0,40,85,921.679974999059
0,#DIV/0!,Patuakhali,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,811.6899980984145
0,#DIV/0!,Pirojpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,643.6199539756535
0,#DIV/0!,Rajbari,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,810.0591390529381
0,#DIV/0!,Rajshahi,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,853.6588586730844
82,0.4390243902,Rangamati,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,36,25,17.0,40,85,510.5786573883587
15,0.6,Rangpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,9,25,17.0,40,85,941.3737150888076
0,#DIV/0!,Satkhira,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,635.7174659275661
0,#DIV/0!,Shariatpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,767.3770190351454
0,#DIV/0!,Sherpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,747.9250880594643
229,0.5414847162,Sirajganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,124,25,17.0,40,85,939.45322666773
0,#DIV/0!,Sunamganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,707.4468735394969
0,#DIV/0!,Sylhet,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,712.108421751585
0,#DIV/0!,Tangail,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,776.4935406679808
111,0.2522522523,Thakurgaon,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,28,25,17.0,40,85,830.8890306064766
854,0.5655737705,Bagerhat,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,483,30,15.0,50,70,560.4940229941045
343,0.9212827988,Bandarban,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,316,30,15.0,50,70,451.41043691874046
896,1.174107143,Barguna,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1052,30,15.0,50,70,787.0347263389742
8510,0.4124559342,Barishal,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,3510,30,15.0,50,70,723.2491780867266
23722,0.4255121828,Bhola,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,10094,30,15.0,50,70,793.2705144665238
15749,4.118991682,Bogura,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,64870,30,15.0,50,70,886.5723630701643
2969,0.535197036,Brahmanbaria,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1589,30,15.0,50,70,863.2480392790354
5824,0.482657967,Chandpur,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,2811,30,15.0,50,70,647.8428450996125
341,2.958944282,Chapai Nawabganj,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1009,30,15.0,50,70,865.6497260101954
5015,0.4354935194,Chattogram,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,2184,30,15.0,50,70,641.4371797537294
956,1.05334728,Chuadanga,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1007,30,15.0,50,70,761.9959672086425
1899,0.757240653,CoxsBazar,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1438,30,15.0,50,70,653.0138290769821
6656,0.603515625,Cumilla,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,4017,30,15.0,50,70,676.0413020644066
1174,1.807495741,Dhaka,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,2122,30,15.0,50,70,811.0474471676671
2915,5.246998285,Dinajpur,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,15295,30,15.0,50,70,853.0760826674298
2572,0.9580093313,Faridpur,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,2464,30,15.0,50,70,744.3115052445974
541,0.3992606285,Feni,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,216,30,15.0,50,70,793.9622601332676
1270,2.909448819,Gaibandha,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,3695,30,15.0,50,70,1024.6324994238396
1368,0.4342105263,Gazipur,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,594,30,15.0,50,70,656.8828317474395
905,2.036464088,Gopalganj,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1843,30,15.0,50,70,633.1070745028946
519,1.603082852,Habiganj,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,832,30,15.0,50,70,933.3918862102688
14272,1.475616592,Jamalpur,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,21060,30,15.0,50,70,877.9375351013939
2054,1.40993184,Jashore,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,2896,30,15.0,50,70,652.1753130979866
1391,0.4378145219,Jhallokati,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,609,30,15.0,50,70,650.8459620508035
1848,1.406385281,Jhenaidah,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,2599,30,15.0,50,70,689.0704221881782
553,5.65641953,Joypurhat,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,3128,30,15.0,50,70,872.9465574969236
812,0.3830049261,Khagrachari,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,311,30,15.0,50,70,505.3143142068211
386,1.733160622,Khulna,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,669,30,15.0,50,70,650.3819804883071
