Year,Area,Rainfall,Temperature,Humidity,Soil_Type,NDVI,Wind_Speed,Yield,Price,RainTemp_Interaction,District_Chikmangaluru,District_Dakshina Kannada,District_Davangere,District_Hassan,District_Kalaburagi,District_Kasaragodu,District_Kodagu,District_Madikeri,District_Mysore,District_Raichur,Season_Rabi,Season_Zaid,Irrigation_Drip,Irrigation_Spray,Crops_Blackgram,Crops_Cardamum,Crops_Cashew,Crops_Cocoa,Crops_Coconut,Crops_Coffee,Crops_Cotton,Crops_Ginger,Crops_Groundnut,Crops_Paddy,Crops_Pepper,Crops_Tea
2013,391,1779.31,21.518606557377048,53.0,Black Cotton,0.4517333333333333,18.713508196721314,52.0,4847,38288.27183360655,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,211,1532.63,22.20581967213115,53.5,Black Cotton,0.4841222222222223,17.083770491803282,313547.0,51239,34033.30540409836,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2015,153,638.29,22.94081967213115,52.5,Black Cotton,0.5406666666666667,16.743540983606557,2783.0,216396,14642.895788524589,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2016,111,465.78,22.76967213114754,56.0,Black Cotton,0.3877666666666666,17.827967213114757,1533.0,2644,10605.6578852459,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2017,76,596.75,22.9777868852459,59.5,Black Cotton,0.5799000000000001,15.97927868852459,1647.0,44235,13711.994323770492,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2018,53,477.67,22.723278688524587,55.0,Black Cotton,0.5000777777777777,18.457967213114753,975.0,203317,10854.22853114754,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2004,2688,958.41,21.844016393442622,53.0,Black Cotton,0.4651222222222222,17.057803278688525,2.0,2134,20935.523751639343,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2005,2311,1238.4,22.267213114754096,53.5,Black Cotton,0.3362,17.221868852459018,836.0,45186,27575.716721311474,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2006,2188,1061.22,22.09860655737705,52.5,Black Cotton,0.4772888888888889,18.239016393442622,806.0,238542,23451.483250819674,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2007,1998,1390.42,22.069180327868853,56.0,Sandy,0.3796333333333334,16.27672131147541,880.0,1516,30685.42971147541,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2008,2006,1080.06,22.076967213114752,57.0,Sandy,0.4339777777777777,15.608950819672131,770.0,57259,23844.44920819672,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2009,2034,1337.96,22.00204918032787,57.5,Sandy,0.4845333333333333,17.48301639344262,395.0,234779,29437.861721311478,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2010,2035,1452.25,22.06139344262295,57.0,Sandy,0.4428888888888889,15.964229508196722,187.0,1493,32038.65862704918,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2011,2074,1188.71,21.773196721311475,55.0,Sandy,0.4679555555555555,18.752754098360658,187.0,64409,25882.016674590162,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2012,2127,1094.3,22.103524590163936,56.0,Sandy,0.3185777777777778,17.389475409836066,121.0,249978,24187.886959016392,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2013,2090,1779.31,21.518606557377048,54.0,Sandy,0.4517333333333333,18.713508196721314,103.0,637,38288.27183360655,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,2059,1532.63,22.20581967213115,58.0,Sandy,0.4841222222222223,17.083770491803282,71.0,43311,34033.30540409836,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2015,2050,638.29,22.94081967213115,58.0,Sandy,0.5406666666666667,16.743540983606557,3961.0,24848,14642.895788524589,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2016,1865,465.78,22.76967213114754,59.0,Sandy,0.3877666666666666,17.827967213114757,4247.0,761,10605.6578852459,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2017,1841,596.75,22.9777868852459,50.0,Sandy,0.5799000000000001,15.97927868852459,3290.0,45608,13711.994323770492,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2018,1799,477.67,22.723278688524587,54.0,Sandy,0.5000777777777777,18.457967213114753,3138.0,234581,10854.22853114754,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2004,1468,958.41,21.844016393442622,53.0,Sandy,0.4651222222222222,17.057803278688525,3423.0,646,20935.523751639343,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,568,1238.4,22.267213114754096,59.5,Sandy,0.3362,17.221868852459018,3899.0,43562,27575.716721311474,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,407,1061.22,22.09860655737705,55.0,Sandy,0.4772888888888889,18.239016393442622,4015.0,200000,23451.483250819674,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,177,1390.42,22.069180327868853,53.0,Sandy,0.3796333333333334,16.27672131147541,4279.0,4847,30685.42971147541,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,51,1080.06,22.076967213114752,53.5,Sandy,0.4339777777777777,15.608950819672131,4167.0,51239,23844.44920819672,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,173,1337.96,22.00204918032787,52.5,Sandy,0.4845333333333333,17.48301639344262,4479.0,216396,29437.861721311478,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,201,1452.25,22.06139344262295,56.0,Sandy,0.4428888888888889,15.964229508196722,3699.0,2644,32038.65862704918,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,206,1188.71,21.773196721311475,57.0,Sandy,0.4679555555555555,18.752754098360658,4904.0,44235,25882.016674590162,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,243,1094.3,22.103524590163936,57.5,Sandy,0.3185777777777778,17.389475409836066,2821.0,203317,24187.886959016392,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,123,1779.31,21.518606557377048,57.0,Sandy,0.4517333333333333,18.713508196721314,3472.0,2134,38288.27183360655,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,82,1532.63,22.20581967213115,55.0,Sandy,0.4841222222222223,17.083770491803282,3647.0,45186,34033.30540409836,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,74,638.29,22.94081967213115,56.0,Sandy,0.5406666666666667,16.743540983606557,393.0,238542,14642.895788524589,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,18,465.78,22.76967213114754,54.0,Sandy,0.3877666666666666,17.827967213114757,167.0,1516,10605.6578852459,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,37,596.75,22.9777868852459,58.0,Laterite,0.5799000000000001,15.97927868852459,71.0,200000,13711.994323770492,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,35,477.67,22.723278688524587,58.0,Laterite,0.5000777777777777,18.457967213114753,52.0,4847,10854.22853114754,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,5974,573.7,23.199590163934424,59.0,Laterite,0.5128,18.178819672131144,2570.0,51239,13309.60487704918,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,6631,958.41,21.844016393442622,50.0,Laterite,0.4651222222222222,17.057803278688525,27170.0,216396,20935.523751639343,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2005,6705,1238.4,22.267213114754096,54.0,Laterite,0.3362,17.221868852459018,114744.0,2644,27575.716721311474,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2006,5876,1061.22,22.09860655737705,53.0,Laterite,0.4772888888888889,18.239016393442622,1402.0,44235,23451.483250819674,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,326,1390.42,22.069180327868853,59.5,Laterite,0.3796333333333334,16.27672131147541,23456.0,203317,30685.42971147541,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2008,6470,1080.06,22.076967213114752,55.0,Laterite,0.4339777777777777,15.608950819672131,107809.0,2134,23844.44920819672,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,6709,1337.96,22.00204918032787,53.0,Laterite,0.4845333333333333,17.48301639344262,1132.0,45186,29437.861721311478,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,6186,1452.25,22.06139344262295,53.5,Laterite,0.4428888888888889,15.964229508196722,23960.0,238542,32038.65862704918,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,6503,1188.71,21.773196721311475,52.5,Laterite,0.4679555555555555,18.752754098360658,126487.0,1516,25882.016674590162,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,5220,1094.3,22.103524590163936,56.0,Laterite,0.3185777777777778,17.389475409836066,804.0,57259,24187.886959016392,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,4677,1779.31,21.518606557377048,57.0,Laterite,0.4517333333333333,18.713508196721314,30362.0,234779,38288.27183360655,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,4803,1532.63,22.20581967213115,57.5,Laterite,0.4841222222222223,17.083770491803282,124492.0,1493,34033.30540409836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,3739,638.29,22.94081967213115,57.0,Laterite,0.5406666666666667,16.743540983606557,792.0,64409,14642.895788524589,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,3529,465.78,22.76967213114754,55.0,Laterite,0.3877666666666666,17.827967213114757,34153.0,249978,10605.6578852459,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,3649,596.75,22.9777868852459,56.0,Laterite,0.5799000000000001,15.97927868852459,132551.0,637,13711.994323770492,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,1374,477.67,22.723278688524587,54.0,Laterite,0.5000777777777777,18.457967213114753,338.0,43311,10854.22853114754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,1279,1094.3,22.103524590163936,57.0,Laterite,0.3185777777777778,17.389475409836066,2570.0,200000,24187.886959016392,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,13283,1779.31,21.518606557377048,57.5,Laterite,0.4517333333333333,18.713508196721314,27170.0,4847,38288.27183360655,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,52119,1532.63,22.20581967213115,57.0,Laterite,0.4841222222222223,17.083770491803282,114744.0,51239,34033.30540409836,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,725,638.29,22.94081967213115,55.0,Laterite,0.5406666666666667,16.743540983606557,1402.0,216396,14642.895788524589,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,12885,2815.07,25.714754098360654,56.0,Laterite,0.4841222222222223,12.884459016393443,23456.0,2644,72388.83281967213,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,51179,2446.05,26.117786885245902,54.0,Laterite,0.4841222222222223,11.898590163934426,107809.0,44235,63885.412610655745,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,468,2347.31,25.655819672131148,58.0,Laterite,0.4841222222222223,12.931967213114755,1132.0,203317,60222.16207459017,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,11841,3059.89,26.46106557377049,58.0,Laterite,0.4841222222222223,12.42944262295082,23960.0,2134,80967.94993852459,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,50975,2340.5099999999998,25.57016393442623,59.0,Laterite,0.4841222222222223,14.093704918032786,126487.0,45186,59847.22439016393,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,206,2920.42,25.811967213114755,50.0,Laterite,0.4841222222222223,13.77560655737705,804.0,238542,75381.7852885246,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,10922,2775.34,25.732786885245904,54.0,Laterite,0.4841222222222223,13.57288524590164,30362.0,1516,71417.23275409837,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,51390,3572.99,25.757540983606557,53.0,Laterite,0.4841222222222223,13.38344262295082,124492.0,57259,92031.43635901638,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,177,2651.57,25.786393442622952,52.0,Laterite,0.4841222222222223,12.673475409836065,792.0,234779,68374.42726065575,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,10723,3374.19,25.865000000000002,51.0,Laterite,0.4841222222222223,13.405573770491804,34153.0,1493,87273.42435,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,51709,3868.68,25.89327868852459,57.0,Laterite,0.4841222222222223,12.416754098360656,132551.0,64409,100172.8093967213,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,146,3434.13,25.704426229508197,57.0,Laterite,0.4841222222222223,13.200196721311475,338.0,249978,88272.34124754099,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,10910,3041.35,25.844426229508198,60.0,Laterite,0.4841222222222223,12.878852459016393,22966.0,637,78601.94571311475,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,51355,4085.86,25.43229508196721,57.0,Laterite,0.4841222222222223,14.226786885245902,131763.0,43311,103912.79718360656,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,160,3540.55,26.078852459016392,57.0,Laterite,0.4841222222222223,13.315868852459017,404.0,24848,92333.4810737705,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,10912,2747.32,26.20016393442623,54.0,Laterite,0.4841222222222223,12.032852459016393,24184.0,761,71980.23438032788,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,51353,2815.07,25.714754098360654,54.5,Laterite,0.4841222222222223,12.884459016393443,124387.0,45608,72388.83281967213,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,1279,1621.83,23.245081967213114,56.6,Laterite,0.5446888888888889,7.9046557377049185,343.0,234581,37699.57128688524,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,13283,1468.18,22.816885245901638,55.5,Laterite,0.4750111111111111,8.987606557377049,23099.0,646,33499.29458032787,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,52119,2930.96,22.555573770491804,58.5,Laterite,0.5459777777777778,8.999704918032787,117825.84,43562,66109.48449836066,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,725,2557.56,22.765983606557377,59.5,Laterite,0.5620666666666667,8.526098360655737,336.0,200000,58225.36903278688,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,12885,4011.23,22.475327868852457,55.0,Laterite,0.3361666666666666,9.573639344262295,22594.0,4847,90153.70940737704,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,51179,3328.84,23.065737704918032,53.0,Laterite,0.5669333333333333,8.607540983606558,116481.07,51239,76782.15030163934,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,468,1989.12,23.267131147540987,53.5,Laterite,0.5716777777777777,7.99288524590164,316.0,216396,46281.11590819673,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,11841,1600.56,22.820409836065576,52.5,Laterite,0.5312555555555556,8.675409836065574,21400.0,2644,36525.435167213116,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,50975,1621.83,23.245081967213114,56.0,Laterite,0.5446888888888889,7.9046557377049185,122102.0,44235,37699.57128688524,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,206,1468.18,22.816885245901638,57.0,Laterite,0.4750111111111111,8.987606557377049,382.0,203317,33499.29458032787,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,10922,1891.42,22.584344262295083,57.5,Laterite,0.5597888888888889,9.002655737704918,19578.0,2134,42716.48042459017,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,51390,2297.68,23.01122950819672,57.0,Laterite,0.5699666666666667,9.291245901639344,121037.0,45186,52872.44181639344,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,177,2330.95,22.79483606557377,55.0,Laterite,0.5252555555555556,9.088524590163933,231.0,238542,53133.62312704917,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,10723,3147.09,22.820573770491805,56.0,Laterite,0.4375555555555556,8.537901639344263,18951.0,1516,71818.39950737706,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,51709,2255.97,22.76122950819672,54.0,Laterite,0.587488888888889,8.126262295081967,110579.0,57259,51348.65093360655,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,146,2883.28,22.81032786885246,58.0,Laterite,0.6691555555555556,8.807901639344262,221.0,234779,65768.56213770492,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,10910,3286.2799999999997,22.870573770491802,58.0,Laterite,0.3900777777777778,8.223344262295083,15362.0,1493,75159.10917049179,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,51355,2930.96,22.555573770491804,59.0,Laterite,0.5459777777777778,8.999704918032787,120373.0,64409,66109.48449836066,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,160,2557.56,22.765983606557377,50.0,Laterite,0.5620666666666667,8.526098360655737,291.0,249978,58225.36903278688,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,10912,4011.23,22.475327868852457,54.0,Laterite,0.3361666666666666,9.573639344262295,17231.0,637,90153.70940737704,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,51353,3328.84,23.065737704918032,53.0,Laterite,0.5669333333333333,8.607540983606558,119359.0,43311,76782.15030163934,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,1279,1989.12,23.267131147540987,52.0,Laterite,0.5716777777777777,7.99288524590164,283.0,24848,46281.11590819673,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,13283,1600.56,22.820409836065576,51.0,Laterite,0.5312555555555556,8.675409836065574,17690.0,761,36525.435167213116,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,52119,1621.83,23.245081967213114,57.0,Laterite,0.5446888888888889,7.9046557377049185,7157.0,45608,37699.57128688524,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,725,1468.18,22.816885245901638,57.0,Laterite,0.4750111111111111,8.987606557377049,8700.0,234581,33499.29458032787,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,12885,1891.42,22.584344262295083,60.0,Laterite,0.5597888888888889,9.002655737704918,41266.0,646,42716.48042459017,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,51179,2297.68,23.01122950819672,57.0,Laterite,0.5699666666666667,9.291245901639344,8838.0,43562,52872.44181639344,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,468,2557.56,22.765983606557377,57.0,Laterite,0.5620666666666667,8.526098360655737,8954.0,200000,58225.36903278688,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,11841,4011.23,22.475327868852457,54.0,Laterite,0.3361666666666666,9.573639344262295,42915.0,4847,90153.70940737704,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,50975,3328.84,23.065737704918032,54.5,Laterite,0.5669333333333333,8.607540983606558,9230.0,51239,76782.15030163934,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,206,1989.12,23.267131147540987,56.6,Alluvial,0.5716777777777777,7.99288524590164,44313.0,216396,46281.11590819673,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,10922,188.35,22.83651315789474,55.5,Alluvial,0.4841222222222223,10.263099337748345,45820.0,2644,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,51390,188.35,22.83651315789474,58.5,Alluvial,0.4841222222222223,10.263099337748345,49084.0,44235,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,177,188.35,22.83651315789474,59.5,Alluvial,0.4841222222222223,10.263099337748345,86311.0,203317,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,10723,188.35,22.83651315789474,55.0,Alluvial,0.4841222222222223,10.263099337748345,57642.0,2134,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,51709,188.35,22.83651315789474,53.0,Alluvial,0.4841222222222223,10.263099337748345,58405.0,45186,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,146,188.35,22.83651315789474,53.5,Alluvial,0.4841222222222223,10.263099337748345,60751.0,238542,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,10910,188.35,22.83651315789474,52.5,Alluvial,0.4841222222222223,10.263099337748345,109506.0,1516,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,51355,188.35,22.83651315789474,56.0,Alluvial,0.4841222222222223,10.263099337748345,114.0,57259,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,160,188.35,22.83651315789474,57.0,Alluvial,0.4841222222222223,10.263099337748345,3.0,234779,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,10912,188.35,22.83651315789474,57.5,Loam,0.4841222222222223,10.263099337748345,95.0,1493,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,51353,188.35,22.83651315789474,57.0,Loam,0.4841222222222223,10.263099337748345,19.0,64409,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,142,188.35,22.83651315789474,55.0,Loam,0.4841222222222223,10.263099337748345,54.0,249978,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,10505,188.35,22.83651315789474,56.0,Loam,0.4841222222222223,10.263099337748345,13.0,200000,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,51040,188.35,22.83651315789474,54.0,Loam,0.4841222222222223,10.263099337748345,123.0,4847,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,154,188.35,22.83651315789474,58.0,Loam,0.4841222222222223,10.263099337748345,19.0,51239,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,10318,188.35,22.83651315789474,58.0,Loam,0.4841222222222223,10.263099337748345,32.0,216396,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,48083,188.35,22.83651315789474,59.0,Loam,0.4841222222222223,10.263099337748345,8.0,2644,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,143,188.35,22.83651315789474,50.0,Loam,0.4841222222222223,10.263099337748345,50.0,44235,4301.257253289474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
