Year,District,Area,Rainfall,Temperature,Humidity,Soil_Type,Irrigation,Crops,Season,NDVI,Wind_Speed,Yield,Price,RainTemp_Interaction
2010,Hassan,6186,386.08,21.33364238410596,55.0,Sandy Loam,Drip,Coconut,Rabi,0.4428888888888889,8.523894039735099,110579.0,238542,8236.49265165563
2011,Hassan,6503,183.69,20.42092715231788,56.0,Sandy Loam,Drip,Coconut,Rabi,0.4679555555555555,9.733827814569537,221.0,1516,3751.1201086092715
2012,Hassan,5220,188.35,21.522894736842105,54.0,Sandy Loam,Drip,Coconut,Rabi,0.3185777777777778,9.456394736842105,15362.0,57259,4053.83722368421
2013,Hassan,4677,174.11,21.249668874172183,58.0,Sandy Loam,Drip,Coconut,Rabi,0.4517333333333333,9.612476821192052,120373.0,234779,3699.779847682119
2014,Hassan,4803,157.76,21.089072847682118,58.0,Sandy Loam,Drip,Coconut,Rabi,0.4841222222222223,9.078198675496688,291.0,1493,3327.0121324503307
2015,Hassan,3739,177.83,21.57748344370861,59.0,Sandy Loam,Drip,Coconut,Rabi,0.5406666666666667,9.597456953642386,17231.0,64409,3837.123880794702
2016,Hassan,3529,69.61,22.745657894736844,50.0,Sandy Loam,Drip,Coconut,Rabi,0.3877666666666666,9.277815789473685,119359.0,249978,1583.3252460526317
2017,Hassan,3649,168.43,21.436158940397352,54.0,Sandy Loam,Drip,Coconut,Rabi,0.5799000000000001,9.395284768211921,283.0,637,3610.492250331126
2018,Hassan,1374,126.06,22.039139072847682,53.0,Sandy Loam,Drip,Coconut,Rabi,0.5000777777777777,9.156397350993377,17690.0,43311,2778.253871523179
2004,Hassan,1279,137.35,21.30796052631579,52.0,Sandy Loam,Drip,Coconut,Rabi,0.4651222222222222,9.666,7157.0,24848,2926.6483782894734
2005,Hassan,13283,298.63,21.30635761589404,51.0,Sandy Loam,Drip,Coconut,Rabi,0.3362,8.551549668874173,8700.0,761,6362.717574834437
2006,Hassan,52119,216.69,20.538476821192052,57.0,Sandy Loam,Basin,Coconut,Rabi,0.4772888888888889,9.951973509933776,41266.0,45608,4450.482542384106
2007,Hassan,725,190.65,20.581721854304636,57.0,Sandy Loam,Basin,Coconut,Rabi,0.3796333333333334,9.62415894039735,8838.0,234581,3923.9052715231787
2008,Hassan,12885,203.19,20.689736842105265,60.0,Sandy Loam,Basin,Coconut,Rabi,0.4339777777777777,9.177631578947368,8954.0,646,4203.947628947369
2009,Hassan,51179,229.1,21.254503311258276,57.0,Sandy Loam,Basin,Coconut,Rabi,0.4845333333333333,10.015390728476822,42915.0,43562,4869.406708609271
2010,Hassan,468,386.08,21.33364238410596,57.0,Sandy Loam,Basin,Coconut,Rabi,0.4428888888888889,8.523894039735099,9230.0,200000,8236.49265165563
2011,Hassan,11841,183.69,20.42092715231788,54.0,Sandy Loam,Basin,Coconut,Rabi,0.4679555555555555,9.733827814569537,44313.0,4847,3751.1201086092715
2012,Hassan,50975,188.35,21.522894736842105,54.5,Sandy Loam,Basin,Coconut,Rabi,0.3185777777777778,9.456394736842105,45820.0,51239,4053.83722368421
2013,Hassan,206,174.11,21.249668874172183,56.6,Sandy Loam,Basin,Coconut,Rabi,0.4517333333333333,9.612476821192052,49084.0,216396,3699.779847682119
2014,Hassan,10922,157.76,21.089072847682118,55.5,Sandy Loam,Basin,Coconut,Rabi,0.4841222222222223,9.078198675496688,86311.0,2644,3327.0121324503307
2015,Hassan,51390,177.83,21.57748344370861,58.5,Sandy Loam,Basin,Coconut,Rabi,0.5406666666666667,9.597456953642386,57642.0,44235,3837.123880794702
2016,Hassan,177,69.61,22.745657894736844,59.5,Sandy Loam,Basin,Coconut,Rabi,0.3877666666666666,9.277815789473685,58405.0,203317,1583.3252460526317
2017,Hassan,10723,168.43,21.436158940397352,55.0,Sandy Loam,Basin,Coconut,Rabi,0.5799000000000001,9.395284768211921,60751.0,2134,3610.492250331126
2018,Hassan,51709,126.06,22.039139072847682,53.0,Sandy Loam,Basin,Coconut,Rabi,0.5000777777777777,9.156397350993377,109506.0,45186,2778.253871523179
2004,Hassan,146,137.35,21.30796052631579,53.5,Sandy Loam,Basin,Coconut,Rabi,0.4651222222222222,9.666,114.0,238542,2926.6483782894734
2005,Hassan,10910,298.63,21.30635761589404,52.5,Sandy Loam,Basin,Coconut,Rabi,0.3362,8.551549668874173,3.0,1516,6362.717574834437
2006,Hassan,51355,216.69,20.538476821192052,56.0,Sandy Loam,Basin,Coconut,Rabi,0.4772888888888889,9.951973509933776,95.0,57259,4450.482542384106
2007,Hassan,160,190.65,20.581721854304636,57.0,Sandy Loam,Basin,Coconut,Rabi,0.3796333333333334,9.62415894039735,19.0,234779,3923.9052715231787
2008,Hassan,10912,203.19,20.689736842105265,57.5,Sandy Loam,Basin,Coconut,Rabi,0.4339777777777777,9.177631578947368,54.0,1493,4203.947628947369
2009,Hassan,51353,229.1,21.254503311258276,57.0,Sandy Loam,Basin,Coconut,Rabi,0.4845333333333333,10.015390728476822,13.0,64409,4869.406708609271
2010,Hassan,1279,386.08,21.33364238410596,55.0,Sandy Loam,Basin,Coconut,Rabi,0.4428888888888889,8.523894039735099,123.0,249978,8236.49265165563
2011,Hassan,13283,183.69,20.42092715231788,56.0,River Basins,Basin,Coconut,Rabi,0.4679555555555555,9.733827814569537,19.0,200000,3751.1201086092715
2012,Hassan,52119,188.35,21.522894736842105,54.0,River Basins,Basin,Coconut,Rabi,0.3185777777777778,9.456394736842105,32.0,4847,4053.83722368421
2013,Hassan,725,174.11,21.249668874172183,58.0,River Basins,Basin,Coconut,Rabi,0.4517333333333333,9.612476821192052,8.0,51239,3699.779847682119
2014,Hassan,12885,157.76,21.089072847682118,58.0,River Basins,Basin,Coconut,Rabi,0.4841222222222223,9.078198675496688,50.0,216396,3327.0121324503307
2015,Hassan,51179,177.83,21.57748344370861,59.0,River Basins,Basin,Coconut,Rabi,0.5406666666666667,9.597456953642386,10.0,2644,3837.123880794702
2016,Hassan,468,69.61,22.745657894736844,50.0,River Basins,Basin,Coconut,Rabi,0.3877666666666666,9.277815789473685,29.0,44235,1583.3252460526317
2017,Hassan,11841,168.43,21.436158940397352,54.0,River Basins,Basin,Coconut,Rabi,0.5799000000000001,9.395284768211921,44.0,203317,3610.492250331126
2018,Hassan,50975,126.06,22.039139072847682,53.0,River Basins,Basin,Coconut,Rabi,0.5000777777777777,9.156397350993377,33.0,2134,2778.253871523179
2004,Hassan,206,137.35,21.30796052631579,52.0,River Basins,Basin,Coconut,Rabi,0.4651222222222222,9.666,14.0,45186,2926.6483782894734
2005,Hassan,10922,298.63,21.30635761589404,51.0,River Basins,Basin,Coconut,Rabi,0.3362,8.551549668874173,56.0,238542,6362.717574834437
2006,Hassan,51390,216.69,20.538476821192052,57.0,River Basins,Basin,Coconut,Rabi,0.4772888888888889,9.951973509933776,26.0,1516,4450.482542384106
2007,Hassan,177,190.65,20.581721854304636,57.0,River Basins,Basin,Coconut,Rabi,0.3796333333333334,9.62415894039735,98.0,57259,3923.9052715231787
2008,Hassan,10723,203.19,20.689736842105265,60.0,River Basins,Basin,Coconut,Rabi,0.4339777777777777,9.177631578947368,3.0,234779,4203.947628947369
2009,Hassan,51709,229.1,21.254503311258276,57.0,River Basins,Basin,Coconut,Rabi,0.4845333333333333,10.015390728476822,58637.0,1493,4869.406708609271
2010,Hassan,146,386.08,21.33364238410596,57.0,River Basins,Basin,Coconut,Rabi,0.4428888888888889,8.523894039735099,59777.0,64409,8236.49265165563
2011,Hassan,10910,183.69,20.42092715231788,54.0,River Basins,Basin,Coconut,Rabi,0.4679555555555555,9.733827814569537,60528.0,249978,3751.1201086092715
2012,Hassan,51355,188.35,21.522894736842105,54.5,River Basins,Basin,Coconut,Rabi,0.3185777777777778,9.456394736842105,61126.0,637,4053.83722368421
2013,Hassan,160,174.11,21.249668874172183,56.6,River Basins,Basin,Coconut,Rabi,0.4517333333333333,9.612476821192052,623687.0,43311,3699.779847682119
2014,Hassan,10912,157.76,21.089072847682118,55.5,River Basins,Basin,Coconut,Rabi,0.4841222222222223,9.078198675496688,63504.0,24848,3327.0121324503307
2015,Hassan,51353,177.83,21.57748344370861,58.5,River Basins,Basin,Coconut,Rabi,0.5406666666666667,9.597456953642386,63931.0,761,3837.123880794702
2016,Hassan,1279,69.61,22.745657894736844,59.5,River Basins,Basin,Coconut,Rabi,0.3877666666666666,9.277815789473685,73730.0,45608,1583.3252460526317
2017,Hassan,13283,168.43,21.436158940397352,55.0,River Basins,Basin,Coconut,Rabi,0.5799000000000001,9.395284768211921,118416.0,234581,3610.492250331126
2018,Hassan,52119,126.06,22.039139072847682,53.0,River Basins,Basin,Coconut,Rabi,0.5000777777777777,9.156397350993377,130132.0,646,2778.253871523179
2004,Hassan,725,137.35,21.30796052631579,53.5,River Basins,Spray,Coconut,Rabi,0.4651222222222222,9.666,154889.0,43562,2926.6483782894734
2005,Hassan,12885,298.63,21.30635761589404,52.5,River Basins,Spray,Coconut,Rabi,0.3362,8.551549668874173,171739.0,200000,6362.717574834437
2006,Hassan,51179,216.69,20.538476821192052,56.0,River Basins,Spray,Coconut,Rabi,0.4772888888888889,9.951973509933776,172475.0,4847,4450.482542384106
2007,Hassan,468,190.65,20.581721854304636,57.0,River Basins,Spray,Coconut,Rabi,0.3796333333333334,9.62415894039735,177939.0,51239,3923.9052715231787
2008,Hassan,11841,203.19,20.689736842105265,57.5,River Basins,Spray,Coconut,Rabi,0.4339777777777777,9.177631578947368,313547.0,216396,4203.947628947369
2009,Hassan,50975,229.1,21.254503311258276,57.0,River Basins,Spray,Coconut,Rabi,0.4845333333333333,10.015390728476822,2783.0,2644,4869.406708609271
2010,Hassan,206,386.08,21.33364238410596,55.0,River Basins,Spray,Coconut,Rabi,0.4428888888888889,8.523894039735099,1533.0,44235,8236.49265165563
2011,Hassan,10922,183.69,20.42092715231788,56.0,Alluvial,Spray,Coconut,Rabi,0.4679555555555555,9.733827814569537,1647.0,203317,3751.1201086092715
2012,Hassan,51390,188.35,21.522894736842105,54.0,Alluvial,Spray,Coconut,Rabi,0.3185777777777778,9.456394736842105,975.0,2134,4053.83722368421
2013,Hassan,177,174.11,21.249668874172183,58.0,Alluvial,Spray,Coconut,Rabi,0.4517333333333333,9.612476821192052,2.0,45186,3699.779847682119
2014,Hassan,10723,157.76,21.089072847682118,58.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,9.078198675496688,836.0,238542,3327.0121324503307
2015,Hassan,51709,177.83,21.57748344370861,59.0,Alluvial,Spray,Coconut,Rabi,0.5406666666666667,9.597456953642386,806.0,1516,3837.123880794702
2016,Dakshina Kannada,146,107.89,26.295394736842105,50.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.632000000000001,880.0,57259,2837.0101381578947
2017,Dakshina Kannada,10910,200.61,26.483509933774837,54.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.891152317880795,770.0,234779,5312.856927814571
2018,Dakshina Kannada,51355,167.89,26.690596026490066,53.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.2379072847682115,395.0,1493,4481.084166887417
2004,Dakshina Kannada,160,237.33,26.123092105263158,52.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.647394736842105,187.0,64409,6199.793449342105
2005,Dakshina Kannada,10912,305.46,26.039403973509934,51.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.626516556291391,187.0,249978,7953.996337748344
2006,Dakshina Kannada,51353,427.2,25.895165562913906,57.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,6.772291390728476,121.0,637,11062.41472847682
2007,Dakshina Kannada,142,255.57,25.55105960264901,57.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.625562913907285,103.0,43311,6530.0843026490065
2008,Dakshina Kannada,10505,246.26,26.02578947368421,60.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.417657894736841,71.0,24848,6409.110915789473
2009,Dakshina Kannada,51040,403.29,26.23960264900662,57.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.433880794701987,3961.0,761,10582.16935231788
2010,Dakshina Kannada,154,722.14,25.895562913907284,57.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.508741721854304,4247.0,45608,18700.221802649005
2011,Dakshina Kannada,10318,322.55,25.53158940397351,54.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.3430463576158935,3290.0,234581,8235.214162251656
2012,Dakshina Kannada,48083,310.22,26.13703947368421,54.5,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.504815789473684,3138.0,646,8108.232385526317
2013,Dakshina Kannada,143,343.81,26.156688741721855,56.6,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.804609271523179,3423.0,43562,8992.931156291392
2014,Dakshina Kannada,9283,241.62,26.246026490066225,55.5,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.481801324503311,3899.0,200000,6341.564920529801
2015,Dakshina Kannada,47200,291.23,26.434039735099336,58.5,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.292264900662252,4015.0,4847,7698.38539205298
2016,Dakshina Kannada,158,107.89,26.295394736842105,59.5,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.632000000000001,4279.0,51239,2837.0101381578947
2017,Dakshina Kannada,8982,200.61,26.483509933774837,55.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.891152317880795,4167.0,216396,5312.856927814571
2018,Dakshina Kannada,46990,167.89,26.690596026490066,53.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.2379072847682115,4479.0,2644,4481.084166887417
2004,Dakshina Kannada,103,237.33,26.123092105263158,53.5,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.647394736842105,3699.0,44235,6199.793449342105
2005,Dakshina Kannada,8239,305.46,26.039403973509934,52.5,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.626516556291391,4904.0,203317,7953.996337748344
2006,Dakshina Kannada,44563,427.2,25.895165562913906,56.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,6.772291390728476,2821.0,2134,11062.41472847682
2007,Dakshina Kannada,96,255.57,25.55105960264901,57.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.625562913907285,3472.0,45186,6530.0843026490065
2008,Dakshina Kannada,6949,246.26,26.02578947368421,57.5,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.417657894736841,3647.0,238542,6409.110915789473
2009,Dakshina Kannada,44663,403.29,26.23960264900662,57.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.433880794701987,393.0,1516,10582.16935231788
2010,Dakshina Kannada,110,722.14,25.895562913907284,55.0,Alluvial,Spray,Coconut,Rabi,0.4841222222222223,7.508741721854304,167.0,200000,18700.221802649005
2011,Dakshina Kannada,6824,322.55,25.53158940397351,56.0,Loam,Spray,Coconut,Rabi,0.4841222222222223,7.3430463576158935,71.0,4847,8235.214162251656
2012,Dakshina Kannada,43013,310.22,26.13703947368421,54.0,Loam,Spray,Coconut,Rabi,0.4841222222222223,7.504815789473684,52.0,51239,8108.232385526317
2013,Dakshina Kannada,95,343.81,26.156688741721855,58.0,Loam,Spray,Coconut,Rabi,0.4841222222222223,7.804609271523179,12.0,216396,8992.931156291392
2014,Dakshina Kannada,6441,241.62,26.246026490066225,58.0,Loam,Spray,Coconut,Rabi,0.4841222222222223,7.481801324503311,51.0,2644,6341.564920529801
2015,Dakshina Kannada,4012,291.23,26.434039735099336,59.0,Loam,Spray,Coconut,Rabi,0.4841222222222223,7.292264900662252,61.0,44235,7698.38539205298
2016,Dakshina Kannada,4877,107.89,26.295394736842105,50.0,Loam,Spray,Coconut,Rabi,0.4841222222222223,7.632000000000001,67.0,203317,2837.0101381578947
2017,Dakshina Kannada,4930,200.61,26.483509933774837,54.0,Loam,Spray,Coconut,Rabi,0.4841222222222223,7.891152317880795,62.0,2134,5312.856927814571
2018,Dakshina Kannada,4954,167.89,26.690596026490066,53.0,Loam,Drip,Cocoa,Rabi,0.4841222222222223,7.2379072847682115,32.0,45186,4481.084166887417
2004,Dakshina Kannada,5019,237.33,26.123092105263158,52.0,Loam,Drip,Cocoa,Rabi,0.4841222222222223,7.647394736842105,22.0,238542,6199.793449342105
2005,Dakshina Kannada,5127,305.46,26.039403973509934,51.0,Loam,Drip,Cocoa,Rabi,0.4841222222222223,7.626516556291391,25.0,1516,7953.996337748344
2006,Dakshina Kannada,5174,427.2,25.895165562913906,57.0,Loam,Drip,Cocoa,Rabi,0.4841222222222223,6.772291390728476,4.0,57259,11062.41472847682
2007,Dakshina Kannada,5294,255.57,25.55105960264901,57.0,Loam,Drip,Cocoa,Rabi,0.4841222222222223,7.625562913907285,9.0,234779,6530.0843026490065
2008,Dakshina Kannada,5474,246.26,26.02578947368421,60.0,Loam,Drip,Cocoa,Rabi,0.4841222222222223,7.417657894736841,12.0,1493,6409.110915789473
2009,Dakshina Kannada,5864,403.29,26.23960264900662,57.0,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.433880794701987,2089.0,64409,10582.16935231788
2010,Dakshina Kannada,7028,722.14,25.895562913907284,57.0,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.508741721854304,2810.0,249978,18700.221802649005
2011,Dakshina Kannada,7403,322.55,25.53158940397351,54.0,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.3430463576158935,841.0,637,8235.214162251656
2012,Dakshina Kannada,7501,310.22,26.13703947368421,54.5,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.504815789473684,3550.0,43311,8108.232385526317
2013,Dakshina Kannada,7714,343.81,26.156688741721855,56.6,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.804609271523179,109.0,24848,8992.931156291392
2014,Dakshina Kannada,7856,241.62,26.246026490066225,55.5,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.481801324503311,3368.0,761,6341.564920529801
2015,Dakshina Kannada,32,291.23,26.434039735099336,58.5,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.292264900662252,3671.0,45608,7698.38539205298
2016,Dakshina Kannada,1,107.89,26.295394736842105,59.5,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.632000000000001,2404.0,234581,2837.0101381578947
2017,Dakshina Kannada,30,200.61,26.483509933774837,55.0,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.891152317880795,2805.0,646,5312.856927814571
2018,Dakshina Kannada,6,167.89,26.690596026490066,53.0,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.2379072847682115,2331.0,43562,4481.084166887417
2004,Dakshina Kannada,15,237.33,26.123092105263158,53.5,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.647394736842105,2088.0,200000,6199.793449342105
2005,Dakshina Kannada,4,305.46,26.039403973509934,52.5,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.626516556291391,2628.0,4847,7953.996337748344
2006,Dakshina Kannada,39,427.2,25.895165562913906,56.0,Loam,Drip,Coffee,Rabi,0.4841222222222223,6.772291390728476,1939.0,51239,11062.41472847682
2007,Dakshina Kannada,6,255.57,25.55105960264901,57.0,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.625562913907285,1871.0,216396,6530.0843026490065
2008,Dakshina Kannada,12,246.26,26.02578947368421,57.5,Loam,Drip,Coffee,Rabi,0.4841222222222223,7.417657894736841,1868.0,2644,6409.110915789473
2009,Dakshina Kannada,3,403.29,26.23960264900662,57.0,Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.433880794701987,127919.0,44235,10582.16935231788
2010,Dakshina Kannada,17,722.14,25.895562913907284,55.0,Sandy Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.508741721854304,75340.0,203317,18700.221802649005
2011,Dakshina Kannada,3,322.55,25.53158940397351,56.0,Sandy Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.3430463576158935,29170.0,2134,8235.214162251656
2012,Dakshina Kannada,9,310.22,26.13703947368421,54.0,Sandy Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.504815789473684,1901.0,45186,8108.232385526317
2013,Dakshina Kannada,21,343.81,26.156688741721855,58.0,Sandy Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.804609271523179,972.0,238542,8992.931156291392
2014,Dakshina Kannada,11,241.62,26.246026490066225,58.0,Sandy Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.481801324503311,874.0,1516,6341.564920529801
2015,Dakshina Kannada,4,291.23,26.434039735099336,59.0,Clay Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.292264900662252,592.0,57259,7698.38539205298
2016,Dakshina Kannada,15,107.89,26.295394736842105,50.0,Clay Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.632000000000001,864.0,234779,2837.0101381578947
2017,Dakshina Kannada,8,200.61,26.483509933774837,54.0,Clay Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.891152317880795,5373.0,1493,5312.856927814571
2018,Dakshina Kannada,29,167.89,26.690596026490066,53.0,Clay Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.2379072847682115,6589.0,64409,4481.084166887417
2004,Dakshina Kannada,1,237.33,26.123092105263158,52.0,Clay Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.647394736842105,5107.0,249978,6199.793449342105
2005,Dakshina Kannada,13736,305.46,26.039403973509934,51.0,Clay Loam,Drip,Cardamum,Rabi,0.4841222222222223,7.626516556291391,5518.0,637,7953.996337748344
2006,Dakshina Kannada,14003,427.2,25.895165562913906,57.0,Laterite,Drip,Cardamum,Rabi,0.4841222222222223,6.772291390728476,4912.0,43311,11062.41472847682
2007,Dakshina Kannada,14179,255.57,25.55105960264901,57.0,Laterite,Drip,Cardamum,Rabi,0.4841222222222223,7.625562913907285,3830.0,24848,6530.0843026490065
2008,Dakshina Kannada,14319,246.26,26.02578947368421,60.0,Laterite,Drip,Cardamum,Rabi,0.4841222222222223,7.417657894736841,4.0,761,6409.110915789473
2009,Dakshina Kannada,14464,403.29,26.23960264900662,57.0,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.433880794701987,9.0,45608,10582.16935231788
2010,Dakshina Kannada,14876,722.14,25.895562913907284,57.0,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.508741721854304,12.0,234581,18700.221802649005
2011,Dakshina Kannada,14976,322.55,25.53158940397351,54.0,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.3430463576158935,2089.0,646,8235.214162251656
2012,Dakshina Kannada,15009,310.22,26.13703947368421,54.5,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.504815789473684,2810.0,43562,8108.232385526317
2013,Dakshina Kannada,15114,343.81,26.156688741721855,56.6,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.804609271523179,841.0,200000,8992.931156291392
2014,Dakshina Kannada,16224,241.62,26.246026490066225,55.5,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.481801324503311,3550.0,4847,6341.564920529801
2015,Dakshina Kannada,17095,291.23,26.434039735099336,58.5,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.292264900662252,109.0,51239,7698.38539205298
2016,Dakshina Kannada,17512,107.89,26.295394736842105,59.5,Laterite,Drip,Pepper,Rabi,0.4841222222222223,7.632000000000001,3368.0,216396,2837.0101381578947
2017,Dakshina Kannada,17587,200.61,26.483509933774837,55.0,Laterite,Basin,Pepper,Rabi,0.4841222222222223,7.891152317880795,3671.0,2644,5312.856927814571
2018,Dakshina Kannada,17771,167.89,26.690596026490066,53.0,Laterite,Basin,Pepper,Rabi,0.4841222222222223,7.2379072847682115,2404.0,44235,4481.084166887417
2004,Dakshina Kannada,17825,237.33,26.123092105263158,53.5,Laterite,Basin,Pepper,Rabi,0.4841222222222223,7.647394736842105,2805.0,203317,6199.793449342105
2005,Dakshina Kannada,3147,305.46,26.039403973509934,52.5,Laterite,Basin,Pepper,Rabi,0.4841222222222223,7.626516556291391,2331.0,2134,7953.996337748344
2006,Dakshina Kannada,2578,427.2,25.895165562913906,56.0,Laterite,Basin,Pepper,Rabi,0.4841222222222223,6.772291390728476,2088.0,45186,11062.41472847682
2007,Dakshina Kannada,1591,255.57,25.55105960264901,57.0,Laterite,Basin,Pepper,Rabi,0.4841222222222223,7.625562913907285,2628.0,238542,6530.0843026490065
2008,Dakshina Kannada,1298,246.26,26.02578947368421,57.5,Laterite,Basin,Pepper,Rabi,0.4841222222222223,7.417657894736841,1939.0,1516,6409.110915789473
2009,Kodagu,4,433.8,22.926688741721854,57.0,Laterite,Basin,Arecanut,Rabi,0.6691555555555556,5.025933774834438,1871.0,200000,9945.59757615894
2010,Kodagu,1122,678.99,22.628476821192052,55.0,Laterite,Basin,Arecanut,Rabi,0.3900777777777778,4.63112582781457,1868.0,4847,15364.509476821191
2011,Kodagu,917,335.94,22.00615894039735,56.0,Laterite,Basin,Arecanut,Rabi,0.5459777777777778,5.335629139072848,127919.0,51239,7392.749034437085
2012,Kodagu,819,326.11,22.83651315789474,54.0,Laterite,Basin,Arecanut,Rabi,0.5620666666666667,5.002815789473684,75340.0,216396,7447.215305921054
2013,Kodagu,619,330.21999999999997,22.750993377483443,58.0,Laterite,Basin,Arecanut,Rabi,0.3361666666666666,5.041907284768212,29170.0,2644,7512.833033112582
2014,Kodagu,391,260.5,22.782715231788078,58.0,Laterite,Basin,Arecanut,Rabi,0.5669333333333333,4.897668874172186,1901.0,44235,5934.897317880795
2015,Kodagu,211,265.02,22.976291390728477,59.0,Laterite,Basin,Arecanut,Rabi,0.5716777777777777,4.918649006622517,972.0,203317,6089.17674437086
2016,Kodagu,153,105.32,23.36059210526316,50.0,Laterite,Basin,Arecanut,Rabi,0.5312555555555556,4.731868421052631,874.0,2134,2460.337560526316
2017,Kodagu,111,180.99,23.21960264900662,54.0,Laterite,Basin,Arecanut,Rabi,0.5446888888888889,5.042622516556292,592.0,45186,4202.515883443709
2018,Kodagu,76,218.74,23.406688741721855,53.0,Laterite,Basin,Arecanut,Rabi,0.4750111111111111,4.550781456953643,864.0,238542,5119.979095364239
2019,Kodagu,53,462.42,23.593046357615894,52.0,Laterite,Basin,Arecanut,Rabi,0.7339363636363636,4.933192052980132,5373.0,1516,10909.896496688742
2004,Kodagu,2688,272.98,22.825394736842107,51.0,Laterite,Basin,Arecanut,Rabi,0.5597888888888889,5.312368421052632,6589.0,57259,6230.876255263159
2005,Kodagu,2311,372.58,22.849536423841062,57.0,Laterite,Basin,Arecanut,Rabi,0.5699666666666667,4.735549668874172,5107.0,234779,8513.280280794703
2006,Kodagu,2188,419.33,22.304635761589402,57.0,Laterite,Basin,Arecanut,Rabi,0.5252555555555556,5.17517880794702,5518.0,1493,9353.002913907283
2007,Kodagu,1998,308.49,22.049403973509936,60.0,Laterite,Basin,Arecanut,Rabi,0.4375555555555556,5.248370860927152,4912.0,64409,6802.02063178808
2008,Kodagu,2006,322.51,22.49532894736842,57.0,Laterite,Basin,Ginger,Rabi,0.587488888888889,5.119815789473684,3830.0,249978,7254.9685388157895
2009,Kodagu,2034,433.8,22.926688741721854,57.0,Laterite,Basin,Ginger,Rabi,0.6691555555555556,5.025933774834438,4.0,637,9945.59757615894
2010,Kodagu,2035,678.99,22.628476821192052,54.0,Laterite,Basin,Ginger,Rabi,0.3900777777777778,4.63112582781457,9.0,43311,15364.509476821191
2011,Kodagu,2074,335.94,22.00615894039735,54.5,Laterite,Basin,Ginger,Rabi,0.5459777777777778,5.335629139072848,12.0,24848,7392.749034437085
2012,Kodagu,2127,326.11,22.83651315789474,56.6,Laterite,Basin,Ginger,Rabi,0.5620666666666667,5.002815789473684,2089.0,761,7447.215305921054
2013,Mysore,2090,188.35,22.83651315789474,55.5,Laterite,Basin,Ginger,Rabi,0.4841222222222223,10.263099337748345,2810.0,45608,4301.257253289474
