Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max
73,2.506849315,Chapai Nawabganj,Kharif 2,30.0,75.0,Green Palmyra,April,No Need to Do,May,183,35,25.0,60,90,2022,0.3791031035122337,1.4100552403372726,5.008359665408974,301.79741666162204,-7492.923501984807,0.4235323868590868,0.5494797758461835,0.2346338663805179,0.1427347975779748,0.3148459094656656,0.3370103491647832,745.512818127511,6.15,14.69,1.6,36.38,22.19,41.44,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.124,0.1658,0.0418,1.4334,Moderate,667.02,17.0,2.312439024390244,8.68,0.04,23.44,High Risk,0,0,0
73,3.739726027,Chuadanga,Kharif 2,18.0,66.5,Carrot,Oct,Nov to Feb,March,273,21,15.0,47,86,2022,0.4131139884918778,1.3636667075719693,5.158074791562253,302.6468561669504,-7493.133024076198,0.4319744474616394,0.6058950868858013,0.1390385944438268,0.2145935717567126,0.4668564924419744,0.4967737629336726,710.1506447053257,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2051,0.2539,0.0488,1.2784,Optimal,774.47,3.0,2.198455284552846,7.92,0.06,27.71,Moderate Risk,0,0,0
74,3.986486486,Rajbari,Kharif 2,30.0,80.0,Jamrul,June,July to August,June  to September,295,35,25.0,70,90,2022,0.3588229321917355,1.3689940067712576,4.817407851503034,301.3236576169149,-7492.910641798322,0.3970984084947287,0.583792751193523,0.1969779583846395,0.1661886173108693,0.3868147928088835,0.4185073869745196,789.1933034717302,5.84,28.05,3.2150000000000003,30.96,22.82,46.22,1.25,6.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2453,0.2717,0.0264,1.1104,Optimal,996.2,0.0,2.1582926829268296,7.83,0.11,35.83,Low Risk,0,0,0
74,1.027027027,Sunamganj,Kharif 1,25.0,70.0,Green Papaya,June,June to August,August to September,76,30,20.0,60,80,2022,0.18685284943970712,0.7445524314077729,2.2210257934803455,300.21018981220266,24.674549068253903,-0.0016713237114059,0.2385902396757943,-0.1976703408679797,0.1816336852597861,0.436260580543774,0.0,1070.6503064634555,5.89,15.26,1.56,33.84,29.64,36.52,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4174,0.4171,-0.0003,0.9966,Optimal,3216.48,5.0,1.693032786885246,6.12,0.11,120.01,Moderate Risk,0,0,0
74,23.43243243,Panchagar,Kharif 1,25.0,70.0,Green Papaya,June,June to August,August to September,1734,30,20.0,60,80,2022,0.358132422498139,1.2019893382254303,3.936514907714961,303.07508689616765,20.56698645745927,0.29635291061792,0.5473277632011888,0.194460217324899,0.1685291357776512,0.3528675458762898,0.5686771742050862,876.4432697540432,5.88,18.49,1.72,30.85,26.88,42.26,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3879,0.3775,-0.0104,0.9706,Optimal,1568.31,17.0,1.619344262295082,6.43,0.04,57.7,High Risk,0,0,0
74,2.648648649,Magura,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to March,March to Jun,196,35,18.0,60,90,2022,0.4219813021660087,1.700459773675784,5.524213885187671,301.92520229759305,-7492.926031211748,0.4627799200273591,0.7173624754929421,0.2250636941149401,0.2178029388297933,0.492298781378002,0.4706404262676674,717.9134368905294,5.92,22.91,1.96,30.11,20.69,49.19,1.28,11.68,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2355,0.2785,0.043,1.2369,Optimal,996.2,0.0,2.1582926829268296,7.83,0.11,35.83,Low Risk,0,0,0
74,2.472972973,Kishoreganj,Kharif 2,27.5,72.5,Patal,Aug,Sep to Jan,Jan to March,183,35,20.0,60,85,2022,0.2642215146056892,1.2500388978398835,4.226064155508412,300.87079634568363,-7492.912099655021,0.1560133859316678,0.346103638367728,0.0352614250669803,0.1449903018192032,0.3108422133007477,0.9293452670959108,876.2439398427629,5.66,20.65,1.96,32.42,25.32,42.24,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2602,0.295,0.0348,1.2435,Optimal,1317.39,0.0,1.7357723577235773,6.32,0.1,47.44,Low Risk,0,0,0
74,0.6891891892,Bhola,Kharif 2,27.5,48.75,Gram,Aug,Sep to Oct,Nov,51,35,20.0,45,65,2022,0.3152586651968587,1.8863067264751323,5.398479148418374,300.2455939056647,-7493.040391268998,0.286832724990162,0.4295190696079973,0.0628187267415414,0.17467329774529,0.3667003428664559,0.608972695675785,869.4370050584953,5.57,31.05,2.48,30.53,27.14,42.37,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3456,0.3673,0.0217,1.0619,Optimal,2272.77,0.0,3.5834959349593496,10.3,0.13,79.92,Low Risk,0,0,0
75,2.866666667,Sirajganj,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,215,35,25.0,70,90,2022,0.2947231689672269,1.089321644217374,4.144608363007694,301.2795483631986,-7492.912799701484,0.2759774085259419,0.4306876986901167,0.1185287326216384,0.1540234328950193,0.3121589660684782,0.5581015986695922,931.333043947874,5.87,16.81,1.53,30.62,29.44,39.96,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2242,0.2637,0.0395,1.2401,Optimal,1132.42,0.0,2.0767479674796747,7.64,0.06,40.63,Low Risk,0,0,0
75,1.266666667,Pirojpur,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,95,30,20.0,65,75,2022,0.4079955225207827,2.0865525313610664,5.885433507623059,300.93235143711854,-7492.926266566518,0.5242290920419749,0.6965960442832237,0.2624382760227538,0.2004012487295517,0.4341577682604699,0.3822779997747733,571.4062360189625,5.79,33.040000000000006,3.2150000000000003,29.02,23.88,47.1,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3372,0.3453,0.0081,1.0215,Optimal,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0
75,10.30666667,Lalmonirhat,Kharif 1,30.0,80.0,Ripe Papaya,April,No Need to Do,April to May,773,35,25.0,70,90,2022,0.3023162186807234,0.8940537554372472,3.147911632013233,302.5260143644559,22.820917694684283,0.2669751608444246,0.4065448627465945,0.1387455869466906,0.124540305193138,0.2677992757999039,0.4664864881033327,847.766359646961,5.71,24.92,3.2150000000000003,32.93,35.66,31.44,1.29,7.22,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2281,0.2025,-0.0256,0.8811,Moderate,1572.26,17.0,2.044918032786885,6.81,0.04,57.18,High Risk,0,0,0
75,4.08,Satkhira,Kharif 2,14.5,82.5,Shalgom,Sep,Oct to Nov,Nov to Feb,306,24,5.0,70,95,2022,0.3031509314840402,2.178258125369777,5.118355715886067,300.6811239663431,-7492.957396598133,0.3951550416897169,0.5293331106485334,0.2608332964740397,0.1365521789635732,0.2684998141744937,0.3455660805431315,679.0166939211048,5.93,20.48,2.1,32.6,23.58,43.84,1.27,9.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3661,0.4079,0.0417,1.1233,Optimal,1252.47,0.0,1.6846341463414636,6.2,0.06,45.03,Low Risk,0,0,0
76,3.723684211,Jashore,Kharif 1,27.0,72.5,Maize 1,March,April to May,June to July,283,34,20.0,60,85,2022,0.3441483526629923,1.0537269785571213,3.846051269059299,303.4735121731487,11.438817316158476,0.3400546008170599,0.5094016354846946,0.1878303907762366,0.1425918050578407,0.321571244708458,0.4193203230164535,922.2913247375768,6.15,19.27,1.81,29.39,19.9,50.71,1.33,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2028,0.2835,0.0807,1.4927,Optimal,485.51,42.5,2.535,6.63,0.04,16.5,High Risk,1,1,0
76,2.328947368,Pirojpur,Kharif 1,32.5,65.0,Taramind,February,March to April,February to May,177,40,25.0,50,80,2022,0.3676248632899017,1.399285678427752,4.355157440166984,301.66703165194235,13.114942509391028,0.3480256868677557,0.4034404459856785,0.264165553095138,0.0620887177919317,0.1392748928905405,0.1784026873152167,918.2655124550027,5.79,33.040000000000006,3.2150000000000003,29.02,23.88,47.1,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1628,0.224,0.0612,1.4443,Moderate,656.33,42.5,2.48188524590164,5.86,0.04,22.73,High Risk,1,1,0
76,2.118421053,Kurigram,Kharif 2,18.0,66.5,Carrot,Oct,Nov to Feb,March,161,21,15.0,47,86,2022,0.3258621221780649,1.3571575004473733,4.627946234084336,300.5540816950037,-7492.911328463224,0.3614042529426158,0.4923091315654682,0.1600381274417598,0.1489942289448691,0.3322710041237083,0.4122647360448373,792.4069629086493,5.63,18.2,1.97,32.46,34.49,33.03,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2157,0.2671,0.0514,1.2852,Optimal,993.02,0.0,1.8404878048780489,5.77,0.08,35.74,Low Risk,0,0,0
76,2.092105263,Brahmanbaria,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,159,25,15.0,60,75,2022,0.3158136853776682,1.079938331001412,4.417240584039453,298.7120527084988,-2495.714638211617,0.4047013967408105,0.6120203918074798,0.2811509765621612,0.1452972743759682,0.3308694152453186,0.3590234072481429,863.2480392790354,5.7,25.48,2.96,34.18,25.82,40.02,1.29,8.61,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2226,0.2666,0.044,1.2656,Optimal,70.13,0.0,1.0854166666666667,3.64,0.01,3.58,Low Risk,0,0,0
76,3.907894737,Kushtia,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,297,25,15.0,60,75,2022,0.3177316428172733,1.115565603374738,4.858739078360096,298.3385683413979,-2493.8289999681488,0.4479894861709544,0.5144873456235682,0.3382201733296665,0.0808028815832594,0.1762671722939017,0.180367807900797,804.9334970964088,5.96,19.52,2.05,35.95,25.15,38.89,1.28,9.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1612,0.2142,0.0529,1.3967,Moderate,91.4,0.0,1.4246666666666667,5.1,0.04,4.76,Low Risk,0,0,0
76,0.75,Naogaon,Rabi,20.0,80.0,Laushak,Sep,Oct to Nov,Nov to Feb,57,25,15.0,70,90,2022,0.2996071992024616,1.0784075177712054,4.475065120497259,297.58924465229694,-2494.9518627032376,0.4009671609059601,0.6201124466265265,0.300886392682955,0.1497405445604576,0.3192260539435715,0.3734483996697592,852.6830670980565,6.47,15.21,1.24,38.6,22.11,39.3,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2236,0.2574,0.0338,1.1937,Optimal,73.46000000000001,0.0,1.37525,6.18,0.09,4.02,Low Risk,0,0,0
76,1.657894737,Thakurgaon,Rabi,20.0,80.0,Laushak,Sep,Oct to Nov,Nov to Feb,126,25,15.0,70,90,2022,0.3118617378729527,1.0869665711823873,4.918835293556897,297.8752745786292,-2495.33052670239,0.457864104232248,0.5465011801065398,0.3186676286823571,0.1055506918786437,0.2278335514241827,0.2305284273280876,830.8890306064766,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2538,0.2761,0.0222,1.1086,Optimal,82.23,0.0,1.2454166666666666,3.9,0.06,4.19,Low Risk,0,0,0
77,4.545454545,Meherpur,Rabi,25.0,80.0,Danta Shak,March,April to Aug,Sep,350,32,18.0,75,85,2022,0.3862330122423801,1.384049404175474,5.668897645666531,298.2055057151844,-2493.0144663616484,0.5490936797338835,0.6363343859653814,0.4469524389105069,0.078665784749741,0.1893819470548745,0.143264779131798,831.1397555576286,6.22,19.2,1.42,37.87,18.94,43.2,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2108,0.2517,0.0409,1.3228,Optimal,80.82000000000001,0.0,1.4605833333333331,4.88,0.07,4.25,Low Risk,0,0,0
77,6.363636364,Chuadanga,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,490,35,25.0,70,90,2022,0.4131139884918778,1.3636667075719693,5.158074791562253,302.6468561669504,-7493.133024076198,0.4319744474616394,0.6058950868858013,0.1390385944438268,0.2145935717567126,0.4668564924419744,0.4967737629336726,710.1506447053257,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2298,0.2649,0.0351,1.1986,Optimal,774.47,3.0,2.198455284552846,7.92,0.06,27.71,Moderate Risk,0,0,0
77,4.701298701,Chuadanga,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,362,30,20.0,60,80,2022,0.397517595390787,1.1025532844700892,4.1435995999647215,304.28610200715644,12.141654731308794,0.3767654432604054,0.4685908909016339,0.3129435337540583,0.0660946330227888,0.1556473571475756,0.1754264734335172,795.207891150735,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2639,0.2785,0.0145,1.0676,Optimal,392.57,42.5,2.6054918032786887,6.9,0.06,13.16,High Risk,1,1,0
77,1.61038961,Rajbari,Kharif 1,25.0,72.5,Kakrol,April,May to July,July to Sep,124,30,20.0,60,85,2022,0.3871508152866756,1.1079818867353282,3.959369007603412,301.82216835877824,15.876646518970118,0.3398006690970099,0.420965323158295,0.2441449981923793,0.0749241300790676,0.1768203249659156,0.2204943571128681,934.6542363471866,5.84,28.05,3.2150000000000003,30.96,22.82,46.22,1.25,6.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2244,0.2565,0.0321,1.1932,Optimal,558.92,42.5,2.47672131147541,6.36,0.08,19.09,High Risk,1,1,0
77,0.5194805195,Pirojpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov  to  Feb,Feb to March,40,20,10.0,85,95,2022,0.4079955225207827,2.0865525313610664,5.885433507623059,300.93235143711854,-7492.926266566518,0.5242290920419749,0.6965960442832237,0.2624382760227538,0.2004012487295517,0.4341577682604699,0.3822779997747733,571.4062360189625,5.79,33.040000000000006,3.2150000000000003,29.02,23.88,47.1,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2524,0.3004,0.048,1.2501,Optimal,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0
77,4.688311688,Satkhira,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,361,25,15.0,60,75,2022,0.2614574128984902,2.1021137388097326,5.20320147995209,297.6135023711131,-2495.4366261264427,0.4321766185988085,0.4835354065029546,0.4115941841061277,0.0343266456100307,0.0719412223968269,0.0794273547729714,635.7174659275661,5.93,20.48,2.1,32.6,23.58,43.84,1.27,9.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3051,0.361,0.056,1.2113,Optimal,158.44,0.0,1.2484166666666667,3.91,0.11,7.99,Low Risk,0,0,0
77,0.8831168831,Barishal,Rabi,27.5,85.0,Groundnut,Oct,Nov to March,March to April,68,35,20.0,80,90,2022,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,-2495.315282209187,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,2.44,27.75,24.02,48.24,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2443,0.2987,0.0544,1.3029,Optimal,208.71,0.0,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0
77,1.0,Rajbari,Rabi,20.0,80.0,Laushak,Sep,Oct to Nov,Nov to Feb,77,25,15.0,70,90,2022,0.2705785413649838,0.8696972635813671,4.147352791644558,298.9185633062771,-2492.700258565366,0.4078854179572078,0.4806919129357807,0.3159894357608295,0.0717719028398324,0.1647024771749511,0.1759609431474262,810.0591390529381,5.84,28.05,3.2150000000000003,30.96,22.82,46.22,1.25,6.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2214,0.2601,0.0387,1.1895,Optimal,101.19,0.0,1.4094166666666663,4.93,0.06,5.26,Low Risk,0,0,0
77,0.2337662338,Lakshmipur,Kharif 2,27.5,48.75,Mashkalai,Aug,Sep to Oct,Nov,18,35,20.0,45,65,2022,0.3631640708196994,2.4183504530287765,6.210714949534056,300.6273146480235,-7493.105147019739,0.3677392935288108,0.5368424127097657,0.1735118910859101,0.1903712729427844,0.3633305216238556,0.5176799876781991,741.7048165468992,5.84,24.75,2.65,38.4,24.54,37.07,1.28,9.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3319,0.3293,-0.0027,0.9902,Optimal,1311.38,0.0,2.389512195121952,7.82,0.03,47.08,Low Risk,0,0,0
78,6.346153846,Panchagar,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,495,30,20.0,65,75,2022,0.4312938324996329,1.5189875003089537,5.082453262017893,301.69961125373214,-7492.920725039061,0.4723641538430123,0.7131991955629091,0.3210316931496211,0.1748193894600538,0.392167502413288,0.3700945299040497,603.8437038808935,5.88,18.49,1.72,30.85,26.88,42.26,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3879,0.3775,-0.0104,0.9706,Optimal,1342.09,0.0,1.518130081300813,4.56,0.03,49.36,Low Risk,0,0,0
78,0.9358974359,Meherpur,Kharif 2,30.0,70.0,Mug,Feb,March to May,May,73,35,25.0,60,80,2022,0.4257904032498705,1.3856832593872956,5.168206300041263,302.5247032836653,-7493.044154506788,0.438037926366824,0.6557736174550848,0.1259660232378597,0.2354072905942809,0.5298075942172251,0.537413033037566,737.1903838356752,6.22,19.2,1.42,37.87,18.94,43.2,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1618,0.2265,0.0647,1.5318,Moderate,762.83,9.0,2.270813008130081,8.43,0.04,27.12,Moderate Risk,0,0,0
79,6.101265823,Coxsbazar,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,482,32,18.0,75,85,2022,0.3134186465397268,1.829683348080713,5.487057899045834,300.30283230044245,-2490.370285074523,0.4660918598626844,0.479759680493097,0.4603922198041147,0.009168810410017,0.0193674606889822,0.0196716810560011,653.0138290769821,6.29,16.93,1.27,39.98,17.38,42.65,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2647,0.2797,0.0149,1.1875,Optimal,176.62,0.0,3.071333333333333,6.37,0.03,7.78,Low Risk,0,0,0
79,7.417721519,Noakhali,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,586,30,20.0,60,80,2022,0.3175458470826783,1.6321282104985515,4.167741732070979,302.2793504191985,19.92480629619872,0.2317849420819408,0.3485228861940609,0.1125262690416429,0.1108842442473148,0.235996617152418,0.4783927862238563,892.7393467460697,5.79,23.52,1.72,33.46,29.05,37.49,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3384,0.3371,-0.0013,0.9931,Optimal,1243.4,0.0,4.176393442622951,8.21,0.16,44.3,Low Risk,0,0,0
79,1.278481013,Sylhet,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,101,25,15.0,60,75,2022,0.2879130603515958,0.9385925141306484,4.302323869270493,299.0936819996344,-2494.4159982397005,0.4361771681641684,0.4933672733095434,0.3607174177912129,0.0565698672436623,0.1326498555183304,0.1296947006230518,712.108421751585,5.61,19.98,1.81,28.45,42.62,28.93,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3008,0.3301,0.0293,1.1238,Optimal,83.51,0.0,0.9328333333333332,3.7,0.01,4.37,Low Risk,0,0,0
80,2.0,Chattogram,Rabi,25.0,80.0,Danta Shak,March,April to Aug,Sep,160,32,18.0,75,85,2022,0.3264408732978807,1.5174726694977203,5.4542412398592415,299.6937575028107,-2494.345986353774,0.5125723610194539,0.5418237288330188,0.4802903771854044,0.0267068490769029,0.0615333516476143,0.0521035684089281,641.4371797537294,6.31,14.48,1.39,37.8,22.9,39.3,1.3,10.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2742,0.292,0.0178,1.1829,Optimal,98.78,0.0,1.6609166666666666,4.45,0.08,4.84,Low Risk,0,0,0
80,2.5125,Chuadanga,Rabi,25.0,80.0,Danta Shak,March,April to Aug,Sep,201,32,18.0,75,85,2022,0.3875844574841556,1.375305240885754,5.657590631476939,298.0439507354684,-2494.4405740755465,0.5378844794512622,0.6064678529651709,0.4480905156880582,0.0754908007179016,0.1583773372771127,0.1403476092021016,761.9959672086425,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2193,0.2563,0.037,1.2636,Optimal,87.14999999999999,0.0,1.4136666666666666,4.92,0.06,4.55,Low Risk,0,0,0
80,3.0375,Munshiganj,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,243,35,25.0,70,90,2022,0.3398797631125891,1.477476317784238,5.056171497814422,301.17602976769786,-7492.906371046176,0.3436671192019698,0.4799755728266007,0.1325143943009333,0.1582492121376761,0.3474611785256674,0.4604723678690792,780.7977452526177,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2493,0.2733,0.024,1.1571,Optimal,1147.69,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0,0
80,3.6875,Narsingdi,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,295,35,25.0,70,90,2022,0.3736190418944162,1.624586962141645,5.310816972668427,301.560318868846,-7492.915616444734,0.4026551945490048,0.582228604206656,0.2212477349859281,0.1480809397218583,0.3609808692207279,0.3677611557643428,736.8481399688881,5.47,21.69,1.54,35.94,30.81,33.25,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2942,0.324,0.0298,1.158,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0
80,2.8375,Narail,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,227,30,20.0,65,75,2022,0.3683110344296315,1.3637564108429536,4.978517506719317,301.5089091597439,-7492.969615107031,0.465402848855309,0.6251097875564693,0.294056796049288,0.1546245986188832,0.3310529915071812,0.3322381867648495,690.4520866530374,5.75,16.41,1.48,29.12,33.18,37.7,1.33,11.08,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4154,0.5516,0.1362,1.3375,Optimal,1391.11,0.0,1.5408130081300817,5.49,0.03,50.58,Low Risk,0,0,0
80,6.3875,Tangail,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,511,30,20.0,65,75,2022,0.3798420582831538,1.4233319348352145,4.988903791622647,301.5396753216129,-7492.910629714639,0.410343256924404,0.5962526033050995,0.1591988119601507,0.2022329278687545,0.4370537913449488,0.4928384333265922,786.0532565119972,5.71,26.11,1.62,28.16,38.4,33.45,1.29,16.11,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3452,0.344,-0.0013,0.9945,Optimal,1132.42,0.0,2.0767479674796747,7.64,0.06,40.63,Low Risk,0,0,0
80,0.9375,Barguna,Kharif 1,25.0,70.0,Wood Apple,May,June to August,August to September,75,30,20.0,60,80,2022,0.3400944340931947,1.011381109243394,3.794433587583897,302.14019063702665,18.148823538973865,0.2908335256770625,0.3334017153350163,0.2099802275666429,0.0579732332916608,0.1234214877683733,0.199334767739375,1012.5961121273996,5.71,25.17,2.47,29.17,25.11,45.74,1.27,10.19,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4161,0.4421,0.026,1.0661,Optimal,875.14,5.0,2.7315573770491803,5.38,0.06,30.71,Moderate Risk,0,0,0
80,1.15,Habiganj,Kharif 1,25.0,72.5,Kakrol,April,May to July,July to Sep,92,30,20.0,60,85,2022,0.2676037765906229,1.0601290639054963,3.2810718893217343,301.84745518835024,21.53618938465714,0.2535987872124722,0.4094105700184439,0.1404958846908667,0.1130727554184788,0.2689146853275772,0.4458726189559548,850.8114946123005,5.58,32.61,2.19,28.52,25.83,45.65,1.23,14.88,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3313,0.3369,0.0056,1.0339,Optimal,2073.38,26.0,2.1707377049180328,6.14,0.09,74.75,High Risk,0,0,0
80,4.225,Coxsbazar,Kharif 1,20.5,72.5,Date Palm,April,No Need to Do,Feb to March,338,35,6.0,60,85,2022,0.3536113064895794,1.4800906253250434,4.152490255164809,302.7392061422723,19.35311144029747,0.3333961221277134,0.362233654035479,0.280567372051847,0.0384967818957059,0.081666281983632,0.1154685952854577,910.2371214032944,6.29,16.93,1.27,39.98,17.38,42.65,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.0997,0.1657,0.066,1.667,Moderate,1987.35,0.0,3.1152459016393443,6.25,0.16,71.71,Low Risk,0,0,0
80,11.1375,Narsingdi,Kharif 1,27.5,80.0,Jambura,April,No Need to Do,May to June,891,30,25.0,70,90,2022,0.337292094809788,1.0656685293044998,3.612975047041933,302.2818597515952,18.507647948404937,0.2787440080498379,0.3843016714945546,0.0686431818013071,0.1466633075373181,0.3156584896932475,0.5261577049257883,835.1781024002817,5.47,21.69,1.54,35.94,30.81,33.25,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2731,0.2892,0.0161,1.1037,Optimal,1043.06,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,1,1,0
80,23.7625,Narayanganj,Kharif 1,31.5,70.0,Mango,April,No Need to Do,April to June,1901,36,27.0,50,90,2022,0.3111986136042585,0.8248069793027003,3.239704017691494,302.9503114153678,16.64004425288047,0.2781595888885383,0.3477409062434406,0.2139360142323902,0.0573974511842566,0.1338048920110504,0.2063471959158542,928.5539633215813,5.64,15.62,1.6,35.04,30.21,34.77,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2698,0.2869,0.017,1.116,Optimal,896.28,41.0,2.7607377049180326,6.78,0.13,31.49,High Risk,1,0,0
80,152.05,Sherpur,Kharif 1,34.5,82.5,Jack Fruit,April,No Need to Do,April to June,12164,47,22.0,70,95,2022,0.3091809768573448,1.0137389566054549,3.302588430786224,302.01953766706725,24.151361239215003,0.2108219474749611,0.2947216372986462,0.0528778723675305,0.1088242752770474,0.2418437649311157,0.5161904468697323,927.0964732315556,5.74,23.2,2.18,31.38,27.07,41.57,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2728,0.2681,-0.0047,0.9871,Optimal,1278.22,37.0,2.281475409836065,6.66,0.04,45.39,High Risk,1,0,0
